BEGIN
SET
    date    |  site   |         team         | div | t_score |         opp          | div | o_score 
 2016-10-22 | home    | Akron                | D1  |     0.7 | West Virginia        | D1  |     0.9
 2016-11-02 | home    | Akron                | D1  |     1.4 | Grand Canyon         | D1  |     1.0
 2016-11-05 | home    | Akron                | D1  |     1.0 | Western Mich.        | D1  |     1.3
 2016-09-30 | home    | Ala.-Huntsville      | D2  |     1.9 | Delta St.            | D2  |     1.1
 2016-10-02 | home    | Ala.-Huntsville      | D2  |     1.2 | Mississippi Col.     | D2  |     1.9
 2016-10-14 | home    | Ala.-Huntsville      | D2  |     2.3 | Shorter              | D2  |     1.3
 2016-10-16 | home    | Ala.-Huntsville      | D2  |     1.9 | Lee                  | D2  |     1.4
 2016-10-04 | home    | Albany (NY)          | D1  |     1.1 | Syracuse             | D1  |     1.9
 2016-10-07 | home    | Albany (NY)          | D1  |     1.5 | Vermont              | D1  |     1.9
 2016-10-15 | home    | Albany (NY)          | D1  |     1.7 | UMBC                 | D1  |     1.4
 2016-10-22 | home    | Albany (NY)          | D1  |     1.6 | Stony Brook          | D1  |     1.5
 2016-11-02 | home    | Albany (NY)          | D1  |     1.6 | Binghamton           | D1  |     1.4
 2016-09-28 | home    | Albertus Magnus      | D3  |     1.5 | Western Conn. St.    | D3  |     1.3
 2016-10-01 | home    | Albertus Magnus      | D3  |     1.5 | Emmanuel (MA)        | D3  |     1.6
 2016-10-08 | home    | Albertus Magnus      | D3  |     0.8 | St. Joseph's (ME)    | D3  |     1.3
 2016-10-22 | home    | Albertus Magnus      | D3  |     1.6 | Norwich              | D3  |     1.6
 2016-10-05 | home    | Albion               | D3  |     1.8 | Kalamazoo            | D3  |     0.9
 2016-10-11 | home    | Albion               | D3  |     3.3 | Olivet               | D3  |     1.2
 2016-10-15 | home    | Albion               | D3  |     1.9 | Adrian               | D3  |     1.7
 2016-10-25 | home    | Albion               | D3  |     1.2 | Calvin               | D3  |     3.0
 2016-10-05 | home    | Albright             | D3  |     0.8 | Lycoming             | D3  |     2.6
 2016-10-08 | home    | Albright             | D3  |     1.6 | Stevenson            | D3  |     1.3
 2016-10-19 | home    | Albright             | D3  |     0.9 | Arcadia              | D3  |     1.5
 2016-10-25 | home    | Albright             | D3  |     1.3 | Alvernia             | D3  |     1.0
 2016-10-13 | home    | Alderson Broaddus    | D2  |     2.6 | Ky. Wesleyan         | D2  |     1.2
 2016-10-15 | home    | Alderson Broaddus    | D2  |     2.2 | Trevecca Nazarene    | D2  |     1.6
 2016-10-25 | home    | Alderson Broaddus    | D2  |     1.7 | Davis & Elkins       | D2  |     1.8
 2016-10-04 | home    | Alfred               | D3  |     1.6 | Fredonia             | D3  |     1.3
 2016-10-08 | home    | Alfred               | D3  |     1.8 | St. John Fisher      | D3  |     0.8
 2016-10-29 | home    | Alfred               | D3  |     1.4 | Elmira               | D3  |     0.7
 2016-09-28 | home    | Alfred St.           | D3  |     4.9 | Pitt.-Bradford       | D3  |     1.0
 2016-10-05 | home    | Alfred St.           | D3  |     2.6 | St. John Fisher      | D3  |     2.0
 2016-10-25 | home    | Alfred St.           | D3  |     4.7 | Hilbert              | D3  |     1.5
 2016-10-01 | home    | Allegheny            | D3  |     2.0 | Wittenberg           | D3  |     1.4
 2016-10-15 | home    | Allegheny            | D3  |     0.9 | Ohio Wesleyan        | D3  |     1.4
 2016-10-19 | home    | Allegheny            | D3  |     1.4 | Oberlin              | D3  |     2.2
 2016-10-25 | home    | Allegheny            | D3  |     1.0 | Wooster              | D3  |     1.2
 2016-10-01 | home    | Alma                 | D3  |     1.6 | Trine                | D3  |     0.4
 2016-10-15 | home    | Alma                 | D3  |     1.7 | Olivet               | D3  |     0.6
 2016-10-19 | home    | Alma                 | D3  |     1.4 | Albion               | D3  |     1.1
 2016-10-29 | home    | Alma                 | D3  |     1.0 | Adrian               | D3  |     0.9
 2016-09-28 | home    | Alvernia             | D3  |     1.4 | Penn St.-Berks       | D3  |     1.2
 2016-10-05 | home    | Alvernia             | D3  |     0.6 | Messiah              | D3  |     2.1
 2016-10-15 | home    | Alvernia             | D3  |     0.7 | Hood                 | D3  |     2.3
 2016-10-19 | home    | Alvernia             | D3  |     1.1 | Widener              | D3  |     1.0
 2016-10-29 | home    | Alvernia             | D3  |     0.6 | Lebanon Valley       | D3  |     2.1
 2016-10-05 | home    | American             | D1  |     2.4 | Loyola Maryland      | D1  |     1.4
 2016-10-15 | home    | American             | D1  |     1.8 | Army West Point      | D1  |     1.5
 2016-10-30 | home    | American             | D1  |     2.2 | Holy Cross           | D1  |     2.2
 2016-10-08 | home    | American Int'l       | D2  |     2.1 | Saint Michael's      | D2  |     1.2
 2016-10-16 | home    | American Int'l       | D2  |     1.8 | New Haven            | D2  |     1.4
 2016-10-19 | home    | American Int'l       | D2  |     1.8 | Saint Rose           | D2  |     0.9
 2016-10-25 | home    | American Int'l       | D2  |     0.8 | Adelphi              | D2  |     1.4
 2016-10-28 | home    | American Int'l       | D2  |     1.9 | Bentley              | D2  |     0.9
 2016-10-02 | home    | Amherst              | D3  |     2.7 | Bates                | D3  |     0.7
 2016-10-08 | home    | Amherst              | D3  |     1.9 | Hamilton             | D3  |     0.7
 2016-10-15 | home    | Amherst              | D3  |     2.8 | Colby                | D3  |     0.7
 2016-10-26 | home    | Amherst              | D3  |     2.9 | Trinity (CT)         | D3  |     0.6
 2016-10-08 | home    | Anderson (IN)        | D3  |     1.1 | Hanover              | D3  |     2.1
 2016-10-12 | home    | Anderson (IN)        | D3  |     1.1 | Rose-Hulman          | D3  |     1.1
 2016-10-26 | home    | Anderson (IN)        | D3  |     3.6 | Defiance             | D3  |     0.9
 2016-10-29 | home    | Anderson (IN)        | D3  |     2.4 | Franklin             | D3  |     1.0
 2016-10-08 | home    | Anderson (SC)        | D2  |     1.1 | Lenoir-Rhyne         | D2  |     1.5
 2016-10-19 | home    | Anderson (SC)        | D2  |     0.9 | Queens (NC)          | D2  |     1.5
 2016-10-29 | home    | Anderson (SC)        | D2  |     1.1 | Mars Hill            | D2  |     1.2
 2016-10-10 | home    | Anna Maria           | D3  |     0.9 | St. Joseph's (ME)    | D3  |     3.1
 2016-10-18 | home    | Anna Maria           | D3  |     1.5 | Albertus Magnus      | D3  |     2.5
 2016-10-21 | home    | Anna Maria           | D3  |     1.7 | Johnson & Wales (RI) | D3  |     4.5
 2016-10-26 | home    | Anna Maria           | D3  |     0.7 | WPI                  | D3  |     3.2
 2016-10-04 | home    | Appalachian St.      | D1  |     1.1 | Presbyterian         | D1  |     1.1
 2016-10-08 | home    | Appalachian St.      | D1  |     1.5 | Howard               | D1  |     0.7
 2016-10-19 | home    | Appalachian St.      | D1  |     0.8 | Coastal Caro.        | D1  |     1.2
 2016-10-22 | home    | Appalachian St.      | D1  |     1.2 | Georgia St.          | D1  |     1.9
 2016-09-28 | home    | Arcadia              | D3  |     2.8 | Valley Forge         | D3  |     0.7
 2016-10-05 | home    | Arcadia              | D3  |     0.9 | Lebanon Valley       | D3  |     1.3
 2016-10-08 | home    | Arcadia              | D3  |     1.1 | Hood                 | D3  |     1.5
 2016-10-11 | home    | Arcadia              | D3  |     1.5 | Alvernia             | D3  |     0.6
 2016-10-22 | home    | Arcadia              | D3  |     0.8 | Staten Island        | D3  |     0.8
 2016-10-29 | home    | Arcadia              | D3  |     0.9 | Messiah              | D3  |     1.4
 2016-10-01 | home    | Army West Point      | D1  |     1.4 | Lafayette            | D1  |     0.9
 2016-10-05 | home    | Army West Point      | D1  |     1.8 | Holy Cross           | D1  |     1.6
 2016-10-18 | home    | Army West Point      | D1  |     1.5 | Stony Brook          | D1  |     1.2
 2016-10-22 | home    | Army West Point      | D1  |     1.9 | Loyola Maryland      | D1  |     1.0
 2016-11-05 | home    | Army West Point      | D1  |     2.1 | Bucknell             | D1  |     0.8
 2016-09-28 | home    | Ashland              | D2  |     1.9 | Walsh                | D2  |     1.3
 2016-10-14 | home    | Ashland              | D2  |     0.8 | Northwood            | D2  |     1.6
 2016-10-16 | home    | Ashland              | D2  |     1.1 | Saginaw Valley       | D2  |     2.3
 2016-10-28 | home    | Ashland              | D2  |     1.5 | Findlay              | D2  |     1.2
 2016-10-30 | home    | Ashland              | D2  |     0.9 | Tiffin               | D2  |     1.8
 2016-09-30 | home    | Assumption           | D2  |     2.0 | American Int'l       | D2  |     1.5
 2016-10-19 | home    | Assumption           | D2  |     1.6 | Le Moyne             | D2  |     1.3
 2016-10-22 | home    | Assumption           | D2  |     1.3 | Southern Conn. St.   | D2  |     1.1
 2016-10-28 | home    | Assumption           | D2  |     2.1 | Franklin Pierce      | D2  |     2.1
 2016-10-08 | home    | Augsburg             | D3  |     1.3 | Gust. Adolphus       | D3  |     1.5
 2016-10-22 | home    | Augsburg             | D3  |     0.5 | Macalester           | D3  |     1.8
 2016-10-25 | home    | Augsburg             | D3  |     0.9 | St. Olaf             | D3  |     1.4
 2016-10-01 | home    | Augustana (IL)       | D3  |     1.1 | Wis.-Whitewater      | D3  |     2.4
 2016-10-08 | home    | Augustana (IL)       | D3  |     1.0 | North Park           | D3  |     2.6
 2016-10-12 | home    | Augustana (IL)       | D3  |     1.3 | North Central (IL)   | D3  |     1.6
 2016-10-26 | home    | Augustana (IL)       | D3  |     1.1 | Ill. Wesleyan        | D3  |     1.6
 2016-10-29 | home    | Augustana (IL)       | D3  |     1.2 | Carthage             | D3  |     2.6
 2016-10-01 | home    | Aurora               | D3  |     2.0 | Concordia Wisconsin  | D3  |     2.4
 2016-10-05 | home    | Aurora               | D3  |     2.2 | MSOE                 | D3  |     1.7
 2016-10-09 | home    | Aurora               | D3  |     2.0 | Wis.-Platteville     | D3  |     2.3
 2016-10-17 | home    | Aurora               | D3  |     2.9 | Wis. Lutheran        | D3  |     1.6
 2016-10-22 | home    | Aurora               | D3  |     5.6 | Lakeland             | D3  |     1.2
 2016-10-26 | home    | Aurora               | D3  |     3.7 | Rockford             | D3  |     1.3
 2016-10-07 | home    | Austin               | D3  |     1.8 | Texas Lutheran       | D3  |     0.9
 2016-10-09 | home    | Austin               | D3  |     1.6 | Southwestern (TX)    | D3  |     1.2
 2016-10-21 | home    | Austin               | D3  |     1.6 | Dallas               | D3  |     1.5
 2016-10-23 | home    | Austin               | D3  |     0.8 | Colorado Col.        | D3  |     1.1
 2016-09-28 | home    | Averett              | D3  |     1.0 | Bridgewater (VA)     | D3  |     1.7
 2016-10-01 | home    | Averett              | D3  |     2.9 | LaGrange             | D3  |     1.4
 2016-10-02 | home    | Averett              | D3  |     3.6 | Huntingdon           | D3  |     1.8
 2016-10-05 | home    | Averett              | D3  |     2.2 | Ferrum               | D3  |     2.1
 2016-10-09 | home    | Averett              | D3  |     1.6 | Greensboro           | D3  |     2.5
 2016-10-22 | home    | Averett              | D3  |     1.8 | William Peace        | D3  |     1.7
 2016-09-29 | home    | Azusa Pacific        | D2  |     1.4 | Dominican (CA)       | D2  |     1.0
 2016-10-06 | home    | Azusa Pacific        | D2  |     1.5 | Notre Dame de Namur  | D2  |     0.9
 2016-10-08 | home    | Azusa Pacific        | D2  |     2.5 | Academy of Art       | D2  |     0.5
 2016-10-13 | home    | Azusa Pacific        | D2  |     2.3 | Fresno Pacific       | D2  |     1.0
 2016-10-15 | home    | Azusa Pacific        | D2  |     2.3 | Holy Names           | D2  |     0.5
 2016-11-04 | home    | Azusa Pacific        | D2  |     1.0 | Point Loma           | D2  |     0.6
 2016-09-28 | home    | Babson               | D3  |     0.9 | Bowdoin              | D3  |     1.4
 2016-10-04 | home    | Babson               | D3  |     0.6 | UMass Boston         | D3  |     2.0
 2016-10-08 | home    | Babson               | D3  |     0.7 | Clark (MA)           | D3  |     1.4
 2016-10-16 | home    | Babson               | D3  |     0.9 | Endicott             | D3  |     1.0
 2016-10-22 | home    | Babson               | D3  |     0.7 | WPI                  | D3  |     1.1
 2016-10-26 | home    | Babson               | D3  |     1.1 | Bridgewater St.      | D3  |     0.8
 2016-10-05 | home    | Baldwin Wallace      | D3  |     1.4 | Mount Union          | D3  |     1.3
 2016-10-11 | home    | Baldwin Wallace      | D3  |     1.3 | John Carroll         | D3  |     2.3
 2016-10-15 | home    | Baldwin Wallace      | D3  |     3.9 | Muskingum            | D3  |     2.0
 2016-10-22 | home    | Baldwin Wallace      | D3  |     1.2 | Otterbein            | D3  |     2.2
 2016-10-05 | home    | Bard                 | D3  |     2.7 | CCNY                 | D3  |     1.0
 2016-10-14 | home    | Bard                 | D3  |     1.3 | Hobart               | D3  |     1.0
 2016-10-15 | home    | Bard                 | D3  |     0.9 | RIT                  | D3  |     0.8
 2016-10-29 | home    | Bard                 | D3  |     1.0 | Vassar               | D3  |     1.6
 2016-10-05 | home    | Barry                | D2  |     1.9 | Eckerd               | D2  |     2.0
 2016-10-19 | home    | Barry                | D2  |     2.2 | Nova Southeastern    | D2  |     1.2
 2016-10-22 | home    | Barry                | D2  |     2.3 | Palm Beach Atl.      | D2  |     2.0
 2016-10-26 | home    | Barry                | D2  |     1.7 | Florida Tech         | D2  |     1.6
 2016-10-06 | home    | Barton               | D2  |     1.6 | Belmont Abbey        | D2  |     1.6
 2016-10-12 | home    | Barton               | D2  |     1.3 | Pfeiffer             | D2  |     3.3
 2016-10-20 | home    | Barton               | D2  |     1.2 | Chowan               | D2  |     1.4
 2016-10-22 | home    | Barton               | D2  |     1.7 | Lees-McRae           | D2  |     1.8
 2016-10-03 | home    | Baruch               | D3  |     1.4 | Medgar Evers         | D3  |     1.4
 2016-10-08 | home    | Baruch               | D3  |     1.8 | Brooklyn             | D3  |     2.0
 2016-10-10 | home    | Baruch               | D3  |     1.1 | NYU                  | D3  |     1.9
 2016-10-19 | home    | Baruch               | D3  |     3.8 | York (NY)            | D3  |     1.0
 2016-10-08 | home    | Bates                | D3  |     1.0 | Connecticut Col.     | D3  |     1.7
 2016-10-26 | home    | Bates                | D3  |     1.2 | Colby                | D3  |     1.0
 2016-10-01 | home    | Becker               | D3  |     0.8 | Daniel Webster       | D3  |     1.7
 2016-10-04 | home    | Becker               | D3  |     2.1 | Anna Maria           | D3  |     2.6
 2016-10-08 | home    | Becker               | D3  |     1.1 | Southern Vt.         | D3  |     2.1
 2016-10-15 | home    | Becker               | D3  |     2.1 | Mitchell             | D3  |     2.4
 2016-10-18 | home    | Becker               | D3  |     1.1 | Lesley               | D3  |     1.3
 2016-10-20 | home    | Becker               | D3  |     0.9 | Worcester St.        | D3  |     3.1
 2016-10-07 | home    | Bellarmine           | D2  |     0.6 | Rockhurst            | D2  |     1.5
 2016-10-09 | home    | Bellarmine           | D2  |     1.3 | William Jewell       | D2  |     1.1
 2016-10-23 | home    | Bellarmine           | D2  |     1.0 | McKendree            | D2  |     1.2
 2016-10-08 | home    | Belmont              | D1  |     1.6 | Green Bay            | D1  |     0.9
 2016-10-15 | home    | Belmont              | D1  |     1.7 | Northern Ky.         | D1  |     1.2
 2016-10-18 | home    | Belmont              | D1  |     1.1 | Evansville           | D1  |     1.8
 2016-11-04 | home    | Belmont              | D1  |     1.1 | Detroit              | D1  |     1.4
 2016-10-01 | home    | Belmont Abbey        | D2  |     2.6 | Southern Wesleyan    | D2  |     1.4
 2016-10-12 | home    | Belmont Abbey        | D2  |     2.6 | North Greenville     | D2  |     1.1
 2016-10-15 | home    | Belmont Abbey        | D2  |     2.0 | Lees-McRae           | D2  |     1.8
 2016-10-22 | home    | Belmont Abbey        | D2  |     2.5 | Mount Olive          | D2  |     1.0
 2016-10-29 | home    | Belmont Abbey        | D2  |     1.6 | Pfeiffer             | D2  |     3.2
 2016-10-11 | home    | Beloit               | D3  |     2.6 | Edgewood             | D3  |     2.2
 2016-10-29 | home    | Beloit               | D3  |     1.3 | Lawrence             | D3  |     2.5
 2016-09-28 | home    | Benedictine (IL)     | D3  |     2.4 | Aurora               | D3  |     1.3
 2016-10-01 | home    | Benedictine (IL)     | D3  |     3.8 | Lakeland             | D3  |     0.6
 2016-10-15 | home    | Benedictine (IL)     | D3  |     1.5 | MSOE                 | D3  |     0.8
 2016-10-22 | home    | Benedictine (IL)     | D3  |     1.6 | Marian (WI)          | D3  |     0.8
 2016-10-26 | home    | Benedictine (IL)     | D3  |     1.1 | Dominican (IL)       | D3  |     1.0
 2016-10-02 | home    | Bentley              | D2  |     1.1 | Saint Rose           | D2  |     1.0
 2016-10-22 | home    | Bentley              | D2  |     1.3 | Saint Michael's      | D2  |     1.3
 2016-10-25 | home    | Bentley              | D2  |     1.1 | New Haven            | D2  |     1.6
 2016-10-07 | home    | Berry                | D3  |     2.3 | Hendrix              | D3  |     0.6
 2016-10-09 | home    | Berry                | D3  |     2.5 | Rhodes               | D3  |     1.3
 2016-10-22 | home    | Berry                | D3  |     1.8 | Oglethorpe           | D3  |     1.2
 2016-10-09 | home    | Bethany Lutheran     | D3  |     2.3 | Ripon                | D3  |     1.9
 2016-10-13 | home    | Bethany Lutheran     | D3  |     1.2 | Martin Luther        | D3  |     2.8
 2016-10-15 | home    | Bethany Lutheran     | D3  |     0.7 | St. Scholastica      | D3  |     4.9
 2016-10-16 | home    | Bethany Lutheran     | D3  |     0.5 | St. Olaf             | D3  |     3.3
 2016-10-19 | home    | Bethany Lutheran     | D3  |     1.0 | Minn.-Morris         | D3  |     2.3
 2016-10-28 | home    | Bethany Lutheran     | D3  |     1.5 | Crown (MN)           | D3  |     2.5
 2016-10-08 | home    | Bethany (WV)         | D3  |     1.1 | Grove City           | D3  |     2.0
 2016-10-11 | home    | Bethany (WV)         | D3  |     2.7 | Saint Vincent        | D3  |     0.9
 2016-10-18 | home    | Bethany (WV)         | D3  |     1.6 | Geneva               | D3  |     1.6
 2016-10-22 | home    | Bethany (WV)         | D3  |     1.4 | Westminster (PA)     | D3  |     1.6
 2016-09-28 | home    | Bethel (MN)          | D3  |     1.9 | Wartburg             | D3  |     2.0
 2016-10-01 | home    | Bethel (MN)          | D3  |     2.0 | Augsburg             | D3  |     1.0
 2016-10-12 | home    | Bethel (MN)          | D3  |     2.1 | Minn.-Morris         | D3  |     0.8
 2016-10-15 | home    | Bethel (MN)          | D3  |     1.7 | Gust. Adolphus       | D3  |     1.3
 2016-10-25 | home    | Bethel (MN)          | D3  |     1.0 | Hamline              | D3  |     1.6
 2016-10-08 | home    | Binghamton           | D1  |     1.4 | Hartford             | D1  |     1.0
 2016-10-15 | home    | Binghamton           | D1  |     1.0 | New Hampshire        | D1  |     1.6
 2016-10-22 | home    | Binghamton           | D1  |     1.3 | Vermont              | D1  |     1.5
 2016-10-29 | home    | Binghamton           | D1  |     1.4 | Stony Brook          | D1  |     1.2
 2016-10-04 | home    | Birmingham-So.       | D3  |     1.7 | Emory                | D3  |     1.2
 2016-10-14 | home    | Birmingham-So.       | D3  |     2.2 | Oglethorpe           | D3  |     1.1
 2016-10-16 | home    | Birmingham-So.       | D3  |     1.6 | Berry                | D3  |     1.0
 2016-10-22 | home    | Birmingham-So.       | D3  |     2.2 | Millsaps             | D3  |     0.7
 2016-10-01 | home    | Blackburn            | D3  |     1.1 | Eureka               | D3  |     1.2
 2016-10-08 | home    | Blackburn            | D3  |     2.4 | Spalding             | D3  |     1.3
 2016-10-15 | home    | Blackburn            | D3  |     2.7 | Fontbonne            | D3  |     0.9
 2016-10-25 | home    | Blackburn            | D3  |     2.1 | Principia            | D3  |     1.1
 2016-10-05 | home    | Bloomfield           | D2  |     1.2 | Post                 | D2  |     0.9
 2016-10-15 | home    | Bloomfield           | D2  |     1.5 | Millersville         | D2  |     2.0
 2016-10-22 | home    | Bloomfield           | D2  |     1.6 | Philadelphia U.      | D2  |     1.1
 2016-10-25 | home    | Bloomfield           | D2  |     2.2 | Concordia (NY)       | D2  |     1.7
 2016-10-27 | home    | Bloomfield           | D2  |     1.6 | St. Thomas Aquinas   | D2  |     1.7
 2016-09-28 | home    | Bloomsburg           | D2  |     1.3 | Philadelphia U.      | D2  |     1.2
 2016-10-01 | home    | Bloomsburg           | D2  |     1.0 | Slippery Rock        | D2  |     1.0
 2016-10-08 | home    | Bloomsburg           | D2  |     1.0 | Notre Dame (OH)      | D2  |     2.2
 2016-10-12 | home    | Bloomsburg           | D2  |     2.2 | Holy Family          | D2  |     1.0
 2016-10-19 | home    | Bloomsburg           | D2  |     1.3 | East Stroudsburg     | D2  |     1.8
 2016-10-25 | home    | Bloomsburg           | D2  |     0.9 | Molloy               | D2  |     1.3
 2016-10-29 | home    | Bloomsburg           | D2  |     1.1 | Shippensburg         | D2  |     1.5
 2016-10-01 | home    | Bluffton             | D3  |     1.0 | Earlham              | D3  |     1.6
 2016-10-05 | home    | Bluffton             | D3  |     1.9 | Defiance             | D3  |     1.6
 2016-10-08 | home    | Bluffton             | D3  |     1.3 | Franklin             | D3  |     1.7
 2016-10-19 | home    | Bluffton             | D3  |     0.8 | Anderson (IN)        | D3  |     2.2
 2016-10-29 | home    | Bluffton             | D3  |     0.5 | Transylvania         | D3  |     2.8
 2016-09-30 | home    | Boston College       | D1  |     0.9 | Louisville           | D1  |     1.8
 2016-10-11 | home    | Boston College       | D1  |     2.0 | Harvard              | D1  |     1.3
 2016-10-14 | home    | Boston College       | D1  |     1.3 | Clemson              | D1  |     1.8
 2016-10-25 | home    | Boston College       | D1  |     1.4 | UMass Lowell         | D1  |     1.3
 2016-10-29 | home    | Boston College       | D1  |     2.4 | North Carolina St.   | D1  |     1.4
 2016-10-01 | home    | Boston U.            | D1  |     2.0 | American             | D1  |     1.6
 2016-10-05 | home    | Boston U.            | D1  |     1.3 | Colgate              | D1  |     1.2
 2016-10-15 | home    | Boston U.            | D1  |     1.4 | Lafayette            | D1  |     1.0
 2016-10-18 | home    | Boston U.            | D1  |     1.2 | Dartmouth            | D1  |     1.1
 2016-10-29 | home    | Boston U.            | D1  |     1.5 | Army West Point      | D1  |     1.3
 2016-11-04 | home    | Boston U.            | D1  |     1.2 | Navy                 | D1  |     0.9
 2016-10-03 | home    | Bowdoin              | D3  |     1.7 | Thomas (ME)          | D3  |     1.6
 2016-10-08 | home    | Bowdoin              | D3  |     2.1 | Trinity (CT)         | D3  |     0.7
 2016-10-22 | home    | Bowdoin              | D3  |     1.6 | Connecticut Col.     | D3  |     1.4
 2016-10-26 | home    | Bowdoin              | D3  |     1.3 | Tufts                | D3  |     0.8
 2016-10-15 | home    | Bowling Green        | D1  |     1.1 | Western Mich.        | D1  |     0.9
 2016-10-29 | home    | Bowling Green        | D1  |     1.5 | Akron                | D1  |     0.8
 2016-11-05 | home    | Bowling Green        | D1  |     1.3 | Buffalo              | D1  |     0.8
 2016-10-08 | home    | Bradley              | D1  |     0.7 | SIUE                 | D1  |     0.8
 2016-10-15 | home    | Bradley              | D1  |     1.0 | Central Ark.         | D1  |     1.2
 2016-10-18 | home    | Bradley              | D1  |     1.0 | Omaha                | D1  |     1.3
 2016-10-26 | home    | Bradley              | D1  |     1.2 | Drake                | D1  |     1.2
 2016-10-29 | home    | Bradley              | D1  |     1.6 | Rutgers              | D1  |     1.2
 2016-10-08 | home    | Brandeis             | D3  |     0.9 | CWRU                 | D3  |     0.7
 2016-10-19 | home    | Brandeis             | D3  |     0.9 | Clark (MA)           | D3  |     1.0
 2016-10-28 | home    | Brandeis             | D3  |     1.5 | Emory                | D3  |     0.9
 2016-10-30 | home    | Brandeis             | D3  |     0.9 | Rochester (NY)       | D3  |     0.9
 2016-10-08 | home    | Brevard              | D2  |     1.1 | Wingate              | D2  |     2.3
 2016-10-19 | home    | Brevard              | D2  |     1.9 | Newberry             | D2  |     1.2
 2016-10-22 | home    | Brevard              | D2  |     1.5 | Carson-Newman        | D2  |     2.1
 2016-10-12 | home    | Bridgeport           | D2  |     1.0 | St. Thomas Aquinas   | D2  |     1.8
 2016-10-15 | home    | Bridgeport           | D2  |     0.6 | Molloy               | D2  |     1.3
 2016-10-18 | home    | Bridgeport           | D2  |     1.3 | Concordia (NY)       | D2  |     1.8
 2016-10-21 | home    | Bridgeport           | D2  |     1.2 | Roberts Wesleyan     | D2  |     1.2
 2016-10-23 | home    | Bridgeport           | D2  |     2.1 | Daemen               | D2  |     0.8
 2016-10-26 | home    | Bridgeport           | D2  |     0.7 | Queens (NY)          | D2  |     1.1
 2016-09-28 | home    | Bridgewater St.      | D3  |     0.5 | UMass Boston         | D3  |     2.0
 2016-10-08 | home    | Bridgewater St.      | D3  |     1.5 | Salem St.            | D3  |     0.9
 2016-10-14 | home    | Bridgewater St.      | D3  |     1.5 | Fitchburg St.        | D3  |     0.7
 2016-10-22 | home    | Bridgewater St.      | D3  |     1.2 | Westfield St.        | D3  |     1.0
 2016-10-01 | home    | Bridgewater (VA)     | D3  |     2.0 | Guilford             | D3  |     0.9
 2016-10-05 | home    | Bridgewater (VA)     | D3  |     1.3 | Emory & Henry        | D3  |     1.2
 2016-10-12 | home    | Bridgewater (VA)     | D3  |     1.0 | Randolph             | D3  |     1.2
 2016-10-18 | home    | Bridgewater (VA)     | D3  |     2.5 | Shenandoah           | D3  |     0.7
 2016-10-29 | home    | Bridgewater (VA)     | D3  |     1.0 | Wash. & Lee          | D3  |     1.5
 2016-09-30 | home    | Brockport            | D3  |     0.7 | SUNY New Paltz       | D3  |     1.1
 2016-10-01 | home    | Brockport            | D3  |     1.0 | SUNY Oneonta         | D3  |     2.3
 2016-10-08 | home    | Brockport            | D3  |     1.2 | SUNY Geneseo         | D3  |     1.8
 2016-10-14 | home    | Brockport            | D3  |     1.8 | Oswego St.           | D3  |     0.9
 2016-10-15 | home    | Brockport            | D3  |     1.0 | SUNY Cortland        | D3  |     1.7
 2016-09-28 | home    | Brooklyn             | D3  |     3.1 | John Jay             | D3  |     1.1
 2016-10-05 | home    | Brooklyn             | D3  |     2.0 | Medgar Evers         | D3  |     1.5
