year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2014	11480	1	101	CSUN	-	Opponent Totals	-	-	-	24	20	68	277	332	6	31	 	 	 	2110:57	43	1.833	95	0.688	5	 	 	 	100	3	4	7
2014	11480	1	90	Cal Poly	-	TEAM	-	-	-	2	 	4	 	252	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	90	Cal Poly	-	Totals	-	-	-	43	38	124	314	252	3	34	 	 	 	1955:34	34	1.565	77	0.694	2	 	 	 	82	2	2	10
2014	11480	1	90	Cal Poly	-	Opponent Totals	-	-	-	34	38	106	251	246	2	38	 	 	 	1955:34	43	1.979	98	0.695	5	 	 	 	85	4	5	9
2014	11480	1	97	Cal St. Fullerton	-	TEAM	-	-	-	 	 	0	 	284	1	1	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2014	11480	1	97	Cal St. Fullerton	-	Totals	-	-	-	23	22	68	216	284	2	28	 	 	 	1666:50	29	1.566	78	0.729	4	 	 	 	88	3	4	6
2014	11480	1	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	29	35	93	276	244	2	30	 	 	 	1666:50	23	1.242	64	0.736	4	 	 	 	96	 	1	11
2014	11480	1	107	California	-	TEAM	-	-	-	 	 	0	 	203	 	1	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	107	California	-	Totals	-	-	-	38	34	110	295	203	 	20	 	 	 	1947:41	21	0.970	68	0.764	7	 	 	 	99	3	4	14
2014	11480	1	107	California	-	Opponent Totals	-	-	-	21	21	63	256	235	 	20	 	 	 	1947:41	38	1.756	106	0.736	1	 	 	 	80	1	1	5
2014	11480	1	115	Campbell	-	TEAM	-	-	-	1	 	2	 	194	 	 	 	3	 	 	0	""	5	1.000	 	 	 	 	 	 	 	 
2014	11480	1	115	Campbell	-	Totals	-	-	-	24	24	72	291	194	2	16	 	 	 	1796:16	35	1.754	95	0.731	2	 	 	 	99	1	2	5
2014	11480	1	115	Campbell	-	Opponent Totals	-	-	-	35	32	102	284	229	1	26	 	 	 	1796:16	24	1.202	92	0.793	6	 	 	 	130	1	1	10
2014	11480	1	116	Canisius	-	TEAM	-	-	-	 	 	0	 	166	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	116	Canisius	-	Totals	-	-	-	23	15	61	270	180	1	20	 	 	 	1682:56	28	1.497	74	0.725	4	 	 	 	80	3	5	7
2014	11480	1	116	Canisius	-	Opponent Totals	-	-	-	28	22	78	232	240	3	23	 	 	 	1682:56	23	1.230	94	0.803	4	 	 	 	90	2	2	9
2014	11480	1	1004	Central Ark.	-	TEAM	-	-	-	 	 	0	 	178	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	1004	Central Ark.	-	Totals	-	-	-	18	10	46	176	178	2	21	 	 	 	1611:58	32	1.787	71	0.689	3	 	 	 	48	 	 	4
2014	11480	1	1004	Central Ark.	-	Opponent Totals	-	-	-	32	28	92	232	200	 	22	 	 	 	1611:58	18	1.005	49	0.731	5	 	 	 	109	2	2	11
2014	11480	1	127	Central Conn. St.	-	TEAM	-	-	-	 	 	0	 	268	 	1	 	5	 	 	0	""	5	1.000	 	 	 	 	 	 	 	 
2014	11480	1	127	Central Conn. St.	-	Totals	-	-	-	19	14	52	191	268	 	28	 	 	 	1732:01	25	1.299	92	0.786	8	 	 	 	84	1	1	9
2014	11480	1	127	Central Conn. St.	-	Opponent Totals	-	-	-	25	23	73	306	222	 	16	 	 	 	1732:01	19	0.987	62	0.765	6	 	 	 	124	3	3	9
2014	11480	1	458	Charlotte	-	TEAM	-	-	-	1	 	2	 	313	 	1	 	3	 	 	0	""	1	1.000	 	 	 	 	 	 	 	1
2014	11480	1	458	Charlotte	-	Totals	-	-	-	36	35	107	299	313	3	37	 	 	 	1953:24	16	0.737	60	0.789	11	 	 	 	114	3	3	12
2014	11480	1	458	Charlotte	-	Opponent Totals	-	-	-	16	15	47	183	290	5	46	 	 	 	1953:24	36	1.659	92	0.719	4	 	 	1	52	1	1	6
2014	11480	1	140	Cincinnati	-	TEAM	-	-	-	 	 	0	 	303	 	1	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	140	Cincinnati	-	Totals	-	-	-	16	11	43	200	303	 	35	 	 	 	1755:05	32	1.641	88	0.733	3	 	 	 	84	2	2	6
2014	11480	1	140	Cincinnati	-	Opponent Totals	-	-	-	32	33	97	273	238	1	19	 	 	 	1755:05	16	0.820	62	0.795	8	 	 	 	96	2	3	12
2014	11480	1	147	Clemson	-	TEAM	-	-	-	 	 	0	 	279	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	147	Clemson	-	Totals	-	-	-	29	28	86	286	279	2	29	 	 	 	1974:56	20	0.911	56	0.737	8	 	 	 	131	3	4	11
2014	11480	1	147	Clemson	-	Opponent Totals	-	-	-	20	16	56	199	254	1	30	 	 	 	1929:56	29	1.352	89	0.754	4	 	 	 	66	3	4	7
2014	11480	1	148	Cleveland St.	-	TEAM	-	-	-	 	 	0	 	243	 	2	 	2	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2014	11480	1	148	Cleveland St.	-	Totals	-	-	-	23	21	67	206	243	3	35	 	 	 	1819:20	29	1.435	57	0.663	3	 	 	 	97	1	1	8
2014	11480	1	148	Cleveland St.	-	Opponent Totals	-	-	-	29	29	87	192	312	1	31	 	 	 	1819:20	23	1.138	70	0.753	10	 	 	 	86	2	2	12
2014	11480	1	149	Coastal Caro.	-	TEAM	-	-	-	 	 	0	 	298	 	 	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2014	11480	1	149	Coastal Caro.	-	Totals	-	-	-	47	44	138	413	298	1	27	 	 	 	2173:42	20	0.828	68	0.773	12	 	 	2	148	3	3	19
2014	11480	1	149	Coastal Caro.	-	Opponent Totals	-	-	-	20	15	55	228	253	1	40	 	 	 	2173:42	47	1.946	123	0.724	3	 	 	3	52	3	4	5
2014	11480	1	1014	Col. of Charleston	-	TEAM	-	-	-	 	 	0	 	173	 	 	 	3	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2014	11480	1	1014	Col. of Charleston	-	Totals	-	-	-	10	11	31	162	173	1	25	 	 	 	1463:37	23	1.414	81	0.779	2	 	 	 	59	1	1	4
2014	11480	1	1014	Col. of Charleston	-	Opponent Totals	-	-	-	23	23	69	230	164	1	20	 	 	 	1463:37	10	0.615	46	0.821	8	 	 	 	80	 	1	11
2014	11480	1	153	Colgate	-	TEAM	-	-	-	 	 	0	 	183	1	1	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	153	Colgate	-	Totals	-	-	-	14	10	38	272	194	2	26	 	 	 	1868:06	33	1.590	78	0.703	3	 	 	 	93	 	1	4
2014	11480	1	153	Colgate	-	Opponent Totals	-	-	-	33	29	95	227	220	 	16	 	 	 	1868:06	14	0.674	87	0.861	11	 	 	 	73	3	3	14
2014	11480	1	158	Columbia	-	TEAM	-	-	-	 	 	0	 	167	1	1	 	3	 	 	0	""	4	1.000	 	 	 	 	 	 	 	 
2014	11480	1	158	Columbia	-	Totals	-	-	-	25	24	74	242	167	2	23	 	 	 	1590:00	24	1.358	64	0.727	5	 	 	 	70	1	1	8
2014	11480	1	158	Columbia	-	Opponent Totals	-	-	-	24	18	66	188	163	 	23	 	 	 	1590:00	25	1.415	83	0.769	5	 	 	 	89	3	4	6
2014	11480	1	167	Cornell	-	TEAM	-	-	-	 	 	0	 	172	1	4	 	5	 	 	0	""	6	1.000	 	 	 	 	 	 	 	 
2014	11480	1	167	Cornell	-	Totals	-	-	-	16	17	49	232	172	1	22	 	 	 	1643:47	11	0.602	59	0.843	8	 	 	 	81	 	 	8
2014	11480	1	167	Cornell	-	Opponent Totals	-	-	-	11	13	35	159	193	 	17	 	 	 	1643:47	16	0.876	92	0.852	6	 	 	 	84	 	1	5
2014	11480	1	169	Creighton	-	TEAM	-	-	-	1	 	2	 	181	 	 	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2014	11480	1	169	Creighton	-	Totals	-	-	-	32	30	94	292	181	 	28	 	 	 	1899:11	23	1.090	79	0.775	6	 	 	 	100	1	2	9
2014	11480	1	169	Creighton	-	Opponent Totals	-	-	-	23	18	64	257	178	1	26	 	 	 	1899:11	32	1.516	78	0.709	5	 	 	 	89	4	4	9
2014	11480	1	172	Dartmouth	-	TEAM	-	-	-	 	 	0	 	162	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	172	Dartmouth	-	Totals	-	-	-	19	16	54	181	162	 	20	 	 	 	1656:50	20	1.086	75	0.789	4	 	 	 	63	 	 	6
2014	11480	1	172	Dartmouth	-	Opponent Totals	-	-	-	20	16	56	220	188	2	19	 	 	 	1656:50	19	1.032	65	0.774	6	 	 	1	85	1	2	7
2014	11480	1	173	Davidson	-	TEAM	-	-	-	 	 	0	 	146	 	 	 	3	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2014	11480	1	173	Davidson	-	Totals	-	-	-	24	19	67	221	146	1	15	 	 	 	1773:56	30	1.522	100	0.769	3	 	 	 	63	1	2	8
2014	11480	1	173	Davidson	-	Opponent Totals	-	-	-	30	33	93	290	159	 	19	 	 	 	1773:56	24	1.218	71	0.747	5	 	 	 	116	 	1	10
2014	11480	1	175	Dayton	-	TEAM	-	-	-	 	 	0	 	223	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	175	Dayton	-	Totals	-	-	-	41	35	117	343	223	2	18	 	 	 	1805:13	15	0.748	66	0.815	9	 	 	 	114	1	1	14
2014	11480	1	175	Dayton	-	Opponent Totals	-	-	-	15	12	42	242	236	 	28	 	 	 	1805:13	41	2.044	105	0.719	2	 	 	1	71	 	 	2
2014	11480	1	176	DePaul	-	TEAM	-	-	-	 	 	0	 	254	 	1	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2014	11480	1	176	DePaul	-	Totals	-	-	-	22	16	60	181	265	2	30	 	 	 	1702:11	35	1.851	93	0.727	3	 	 	 	89	1	1	5
2014	11480	1	176	DePaul	-	Opponent Totals	-	-	-	35	30	100	250	224	 	20	 	 	 	1702:11	22	1.163	56	0.718	7	 	 	 	87	2	3	11
2014	11480	1	180	Delaware	-	TEAM	-	-	-	 	 	0	 	207	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	180	Delaware	-	Totals	-	-	-	45	42	132	344	223	 	29	 	 	 	1908:57	25	1.179	75	0.750	6	 	 	1	144	4	4	14
2014	11480	1	180	Delaware	-	Opponent Totals	-	-	-	25	24	74	185	229	 	29	 	 	 	1908:57	45	2.122	114	0.717	1	 	 	1	87	1	1	5
2014	11480	1	183	Denver	-	TEAM	-	-	-	 	 	0	 	263	 	1	 	2	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	183	Denver	-	Totals	-	-	-	39	39	117	296	263	 	28	 	 	 	1890:00	15	0.714	53	0.779	11	 	 	 	85	4	5	13
2014	11480	1	183	Denver	-	Opponent Totals	-	-	-	15	16	46	181	230	3	26	 	 	 	1890:00	39	1.857	98	0.715	3	 	 	 	56	 	1	3
2014	11480	1	184	Detroit	-	TEAM	-	-	-	 	 	0	 	233	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	184	Detroit	-	Totals	-	-	-	18	16	52	214	233	1	22	 	 	 	1729:59	29	1.509	100	0.775	3	 	 	 	84	 	 	3
2014	11480	1	184	Detroit	-	Opponent Totals	-	-	-	29	26	84	282	205	2	22	 	 	 	1729:59	18	0.936	66	0.786	8	 	 	 	101	4	5	11
2014	11480	1	189	Drake	-	TEAM	-	-	-	 	 	0	 	223	 	 	 	1	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2014	11480	1	189	Drake	-	Totals	-	-	-	25	25	75	235	223	3	20	 	 	 	1880:00	33	1.580	103	0.757	5	 	 	 	95	1	2	8
2014	11480	1	189	Drake	-	Opponent Totals	-	-	-	33	32	98	304	208	 	21	 	 	 	1880:00	25	1.197	70	0.737	5	 	 	 	119	3	3	8
2014	11480	1	191	Drexel	-	TEAM	-	-	-	 	 	0	 	171	 	2	 	2	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2014	11480	1	191	Drexel	-	Totals	-	-	-	27	24	78	282	171	1	23	 	 	 	1980:00	27	1.227	77	0.740	6	 	 	 	107	 	 	9
2014	11480	1	191	Drexel	-	Opponent Totals	-	-	-	27	20	74	267	226	 	23	 	 	 	1980:00	27	1.227	82	0.752	5	 	 	 	96	 	 	8
2014	11480	1	193	Duke	-	TEAM	-	-	-	 	 	0	 	154	 	 	 	6	 	 	0	""	6	1.000	 	 	 	 	 	 	 	 
2014	11480	1	193	Duke	-	Totals	-	-	-	25	25	75	253	282	1	31	 	 	 	1839:11	19	0.930	84	0.816	8	 	 	 	113	3	4	8
2014	11480	1	193	Duke	-	Opponent Totals	-	-	-	19	19	57	242	236	3	34	 	 	 	1839:11	25	1.223	79	0.760	3	 	 	 	105	1	1	5
2014	11480	1	194	Duquesne	-	TEAM	-	-	-	 	 	0	 	200	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	194	Duquesne	-	Totals	-	-	-	25	27	77	237	200	1	22	 	 	 	1648:49	21	1.146	89	0.809	7	 	 	1	68	 	 	9
2014	11480	1	194	Duquesne	-	Opponent Totals	-	-	-	21	21	63	224	174	2	19	 	 	 	1648:49	25	1.365	76	0.752	5	 	 	 	102	1	2	8
2014	11480	1	198	East Tenn. St.	-	TEAM	-	-	-	1	 	2	 	185	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	1
2014	11480	1	198	East Tenn. St.	-	Totals	-	-	-	23	21	67	262	185	 	12	 	 	 	1911:20	18	0.848	59	0.766	10	 	 	 	88	 	 	10
2014	11480	1	198	East Tenn. St.	-	Opponent Totals	-	-	-	18	14	50	218	214	 	11	 	 	 	1911:20	23	1.083	68	0.747	8	 	 	1	91	1	1	6
2014	11480	1	201	Eastern Ill.	-	TEAM	-	-	-	 	 	0	 	211	 	 	 	5	 	 	0	""	7	1.000	 	 	 	 	 	 	 	 
2014	11480	1	201	Eastern Ill.	-	Totals	-	-	-	20	21	61	192	218	1	26	 	 	 	1603:57	49	2.749	89	0.645	 	 	 	 	66	 	 	1
2014	11480	1	201	Eastern Ill.	-	Opponent Totals	-	-	-	49	48	146	301	242	 	23	 	 	 	1603:57	20	1.122	58	0.744	4	 	 	 	87	 	1	14
2014	11480	1	1068	Elon	-	TEAM	-	-	-	 	 	0	 	257	 	1	 	3	 	 	0	""	2	1.000	 	 	 	1	 	 	 	 
2014	11480	1	1068	Elon	-	Totals	-	-	-	39	44	122	305	268	1	30	 	 	 	2195:41	26	1.066	73	0.737	7	 	 	1	140	4	5	15
2014	11480	1	1068	Elon	-	Opponent Totals	-	-	-	26	23	75	243	324	1	38	 	 	 	2195:41	39	1.599	109	0.736	4	 	 	 	99	1	1	5
2014	11480	1	219	Evansville	-	TEAM	-	-	-	 	 	0	 	201	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	219	Evansville	-	Totals	-	-	-	34	43	111	345	201	 	10	 	 	 	1817:12	32	1.585	91	0.740	3	 	 	 	87	 	 	10
2014	11480	1	219	Evansville	-	Opponent Totals	-	-	-	32	31	95	302	195	2	15	 	 	 	1817:12	34	1.684	125	0.786	4	 	 	 	106	 	1	8
2014	11480	1	28755	FGCU	-	TEAM	-	-	-	 	 	0	 	216	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2014	11480	1	28755	FGCU	-	Totals	-	-	-	27	21	75	231	216	5	47	 	 	 	1616:42	27	1.503	61	0.693	6	 	 	 	83	3	3	8
2014	11480	1	28755	FGCU	-	Opponent Totals	-	-	-	27	21	75	213	263	2	34	 	 	 	1616:42	27	1.503	68	0.716	2	 	 	 	77	2	3	7
2014	11480	1	231	FIU	-	TEAM	-	-	-	 	 	0	 	234	 	3	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	231	FIU	-	Totals	-	-	-	27	25	79	237	234	2	44	 	 	 	1558:48	27	1.559	52	0.658	4	 	 	 	86	1	1	6
2014	11480	1	231	FIU	-	Opponent Totals	-	-	-	27	22	76	192	218	6	34	 	 	 	1558:48	27	1.559	81	0.750	6	 	 	 	83	2	2	10
2014	11480	1	220	Fairfield	-	TEAM	-	-	-	2	 	4	 	171	 	1	 	1	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2014	11480	1	220	Fairfield	-	Totals	-	-	-	27	15	69	179	171	 	26	 	 	 	1506:22	23	1.374	57	0.713	4	 	 	 	107	4	4	8
2014	11480	1	220	Fairfield	-	Opponent Totals	-	-	-	23	17	63	159	176	 	19	 	 	 	1506:22	27	1.613	64	0.703	1	 	 	 	81	 	1	5
2014	11480	1	222	Fairleigh Dickinson	-	TEAM	-	-	-	1	 	2	 	197	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11480	1	222	Fairleigh Dickinson	-	Totals	-	-	-	21	17	59	258	197	 	18	 	 	 	1664:40	22	1.189	44	0.667	5	 	 	 	97	2	3	9
2014	11480	1	222	Fairleigh Dickinson	-	Opponent Totals	-	-	-	22	21	65	145	218	1	16	 	 	 	1664:40	21	1.135	73	0.777	4	 	 	 	78	1	1	8
2014	11480	1	229	Fla. Atlantic	-	TEAM	-	-	-	2	 	4	 	201	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2014	11480	1	229	Fla. Atlantic	-	Totals	-	-	-	25	20	70	130	201	1	29	 	 	 	1504:23	35	2.094	75	0.682	3	 	 	 	62	3	3	7
2014	11480	1	229	Fla. Atlantic	-	Opponent Totals	-	-	-	35	32	102	201	159	2	21	 	 	 	1504:23	25	1.496	35	0.583	5	 	 	 	104	3	3	7
2014	11480	1	236	Fordham	-	TEAM	-	-	-	2	 	4	 	188	 	 	 	1	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
