year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	1	721	Air Force	5	1960082	Clary, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1960082	So	12	""	1	""	2	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	13	2078795	Trager, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2078795	Fr	12	""	""	2	2	6	2	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	17	2035931	Cooke, Reece	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035931	So	11	""	""	""	0	1	""	3	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	16	1914636	Flores, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1914636	Jr	8	""	1	1	3	4	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	25	2035945	Miyaoka, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035945	So	8	""	""	""	0	2	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	14	2035901	Young, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035901	So	5	""	""	""	0	2	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	99	1800746	Blessing, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1800746	Jr	4	""	""	""	0	""	""	""	""	""	""	4	""	70:34	1	1.275	1	0.500	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	12	2078797	Stanley, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2078797	So	4	""	""	1	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	5	2078796	Scully, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2078796	So	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	22	2077310	Spadafora, Lathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2077310	Jr	4	""	""	""	0	3	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	26	2035946	Barnard, Jameson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035946	Fr	3	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	19	2035900	Neacsu, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035900	Fr	3	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	26	2086066	Dove, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2086066	So	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	12	1800743	Abousaud, Munear	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1800743	Jr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	24	2035903	Kern, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2035903	So	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	721	Air Force	17	2081798	Daniel, Giuliano	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2081798	So	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	26	1682248	Mohamed, Abdi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1682248	Sr	24	""	1	5	7	26	12	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	10	1710249	Micaletto, Marco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1710249	Sr	24	""	1	5	7	30	11	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	6	1675668	Harter, Skye	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1675668	Jr	24	""	2	7	11	20	7	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	16	2038186	Tojaga, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038186	Fr	24	""	""	3	3	17	4	""	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	4	2038139	Milanese, Marco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038139	Fr	23	""	1	2	4	7	2	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	12	2038161	Biros, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038161	Fr	23	""	3	4	10	23	6	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	1	5	Akron	25	1914219	Strachan, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1914219	So	23	""	""	1	1	7	3	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	7	1675626	Kahsay, Ezana	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1675626	Sr	23	""	4	5	13	33	14	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	1	""	2
2019	14060	1	5	Akron	9	1914217	Egbo, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1914217	So	23	""	13	5	31	61	23	3	""	7	""	""	""	""	0	""	""	""	""	""	""	""	1	1	""	6
2019	14060	1	5	Akron	2	2038134	Hernandez, Pol	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038134	Fr	22	""	""	1	1	8	2	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	1	1795614	Lundt, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1795614	Sr	22	""	""	""	0	""	""	""	""	1	""	22	22	2026:22	25	1.110	71	0.740	7	14	6	""	0	0	""	""
2019	14060	1	5	Akron	3	2038136	Ritaccio, Carlo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038136	Fr	22	""	3	""	6	9	4	""	1	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	1	5	Akron	8	1682804	Hackworth, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1682804	Sr	20	""	4	5	13	14	6	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	1	5	Akron	11	1795620	Zajac, Marcel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1795620	Jr	19	""	11	8	30	42	22	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	2	2	""	3
2019	14060	1	5	Akron	14	2038177	Pacheco, Diogo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038177	So	16	""	5	2	12	21	11	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	1	5	Akron	27	1914222	Watters, Declan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1914222	Fr	13	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	17	1795625	Korb, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1795625	Sr	11	""	""	1	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	15	1914223	Petno, Braden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1914223	Fr	11	""	1	""	2	2	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	5	1787049	Sohn, Leonard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1787049	Jr	8	""	""	1	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	21	1914218	Lue Young, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1914218	Jr	7	""	""	""	0	2	1	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	18	2038179	Nikolic, Ivan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038179	Fr	5	""	""	""	0	1	""	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	23	2038184	Oliveira, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038184	Fr	4	""	""	1	1	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	19	1914220	Ghaffur, Faisal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1914220	So	3	""	""	""	0	2	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	""	""	""
2019	14060	1	5	Akron	13	1795653	Umeda, Kotaro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1795653	So	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	22	1909150	Cole, Dennis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1909150	So	2	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	5	Akron	24	1795624	Saunders, Tor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1795624	So	2	""	""	""	0	""	""	""	""	""	""	2	2	180:00	2	1.000	4	0.667	1	1	1	""	0	0	""	""
2019	14060	1	14	Albany (NY)	5	2025831	Philip, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2025831	Fr	18	""	""	2	2	10	3	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	9	1786421	Devine, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1786421	Jr	18	""	1	""	2	8	2	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	1	14	Albany (NY)	25	2025839	Guerra, Hugo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2025839	Fr	18	""	2	2	6	12	6	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	1	14	Albany (NY)	2	1571208	Rossi, Gino	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1571208	Sr	18	""	2	1	5	8	5	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	1	1	""	1
2019	14060	1	14	Albany (NY)	1	1576335	Vitiello, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1576335	Sr	18	""	""	""	0	""	""	""	""	""	""	18	18	1664:49	23	1.243	57	0.713	3	8	10	""	0	0	""	""
2019	14060	1	14	Albany (NY)	14	1675744	Clark, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1675744	Sr	18	""	5	3	13	21	11	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	3
2019	14060	1	14	Albany (NY)	18	1905748	Malekos, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1905748	Jr	18	""	2	""	4	8	5	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	7	1675749	Solabarrieta, Nico	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1675749	Sr	18	""	10	5	25	47	22	""	1	2	""	""	""	""	0	""	""	""	""	""	""	""	2	3	""	2
2019	14060	1	14	Albany (NY)	17	2038293	DaSilva, Kaio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038293	So	17	""	2	3	7	16	9	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	3	1905741	Iafrate, Riccardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1905741	So	16	""	""	""	0	3	""	""	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	11	2025832	Sigurðarson, Hafliði	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2025832	Fr	15	""	2	2	6	21	6	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	20	1786425	Langkafel, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1786425	Sr	14	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	19	1675746	Conde, Reid	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1675746	Jr	14	""	""	1	1	5	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	15	1811727	Krutzen, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1811727	So	14	""	1	9	11	26	9	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	4	2025830	Gama, Leo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2025830	Fr	10	""	""	""	0	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	8	1905743	Salas, Ignacio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1905743	So	7	""	""	""	0	1	""	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	22	2025835	Mimas, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2025835	Fr	7	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	24	2025837	Bourgeois, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2025837	Fr	6	""	""	""	0	4	3	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	21	1905749	Ervin, Jakob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1905749	So	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	6	2025800	Andreou, Panagiotis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2025800	Fr	3	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	10	1905744	Assiotis, Andreas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1905744	So	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	14	Albany (NY)	16	1786423	Fingar, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1786423	Jr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	11	1804541	Neumann, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1804541	Jr	18	""	""	3	3	5	1	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	15	1922760	Sloan, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922760	So	18	""	1	2	4	15	6	""	1	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	20	2029790	Giannakouros, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029790	Fr	18	""	""	""	0	6	3	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	16	2029772	Sjoberg, Viggo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029772	Fr	18	""	2	1	5	19	7	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	10	2029770	Massaro, Fabio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029770	Jr	18	""	7	""	14	40	14	3	""	4	""	""	""	""	0	""	""	""	""	""	""	""	4	4	""	1
2019	14060	1	23	American	23	1922763	Zouantcha, Jerry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922763	So	17	""	4	1	9	23	12	""	1	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	8	1804540	Gillis, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1804540	Jr	17	""	""	""	0	9	4	3	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	5	1922758	McConnell, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922758	So	17	""	3	""	6	15	6	2	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	1	23	American	7	1922757	Jarrad, Brenner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922757	So	16	""	5	1	11	16	11	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	1	23	American	37	2029796	Manso, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029796	Fr	16	""	""	""	0	""	""	""	1	6	""	16	16	1404:37	32	2.050	57	0.640	1	3	7	""	0	0	""	""
2019	14060	1	23	American	19	1804544	Browning, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1804544	Jr	15	""	""	1	1	3	2	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	32	2029794	Barresi, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029794	Fr	15	""	""	""	0	2	""	2	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	6	2029789	McGovern, Malachy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029789	Fr	15	""	""	1	1	5	2	2	1	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	9	1922753	Dimitrijevic, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922753	So	13	""	1	1	3	32	10	2	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	2	2029769	Bostic, Josiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029769	Jr	13	""	""	2	2	7	2	3	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	27	1922780	O'Connell, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922780	So	13	""	1	""	2	5	1	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	3	1922755	Echazarreta, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922755	So	10	""	1	""	2	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	26	1922759	Salako, Alameen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922759	So	7	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	25	1936939	Singgih, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1936939	So	6	""	""	1	1	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	4	1719798	Price, Oliver	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1719798	Jr	5	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	1	1922778	Mino, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922778	Jr	4	""	""	""	0	""	""	""	""	1	""	4	2	259:58	8	2.770	21	0.724	1	1	2	""	0	0	""	""
2019	14060	1	23	American	22	2029791	Linquist, Tomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029791	Fr	3	""	""	""	0	""	""	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	24	1922772	Huang-Ventura, Francisco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922772	Jr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	12	1804538	Plewes, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1804538	Fr	2	""	""	""	0	""	""	""	""	""	""	2	""	65:25	4	5.503	2	0.333	""	""	""	""	0	0	""	""
2019	14060	1	23	American	29	2029792	Rizzoli, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029792	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	1	23	American	17	1922776	Kizito, Swezen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1922776	Jr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
