year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2018	12621	4	Adrian	09/03/2017	Augustana (IL)	40	Augustana (IL)	http://stats.ncaa.org/team/40/12621	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		4383237	http://stats.ncaa.org/game/index/4383237?org_id=4
2018	12621	4	Adrian	09/09/2017	Mich.-Dearborn		Mich.-Dearborn		false		true	L 3 - 4	false	false	false	3 - 4	3	4	false		4388860	http://stats.ncaa.org/game/index/4388860?org_id=4
2018	12621	4	Adrian	09/10/2017	Marietta	385	Marietta	http://stats.ncaa.org/team/385/12621	false		true	L 0 - 2	false	false	false	0 - 2	0	2	false		4390675	http://stats.ncaa.org/game/index/4390675?org_id=4
2018	12621	4	Adrian	09/13/2017	Olivet	525	Olivet	http://stats.ncaa.org/team/525/12621	false		true	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	4393837	http://stats.ncaa.org/game/index/4393837?org_id=4
2018	12621	4	Adrian	09/16/2017	@ Kalamazoo	326	Kalamazoo	http://stats.ncaa.org/team/326/12621	false		false	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	4397900	http://stats.ncaa.org/game/index/4397900?org_id=326
2018	12621	4	Adrian	09/19/2017	@ Calvin	114	Calvin	http://stats.ncaa.org/team/114/12621	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		4399628	http://stats.ncaa.org/game/index/4399628?org_id=114
2018	12621	4	Adrian	09/23/2017	Albion	15	Albion	http://stats.ncaa.org/team/15/12621	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4405090	http://stats.ncaa.org/game/index/4405090?org_id=4
2018	12621	4	Adrian	09/27/2017	Alma	21	Alma	http://stats.ncaa.org/team/21/12621	false		true	T 1 - 1 (2OT)	false	false	false	1 - 1	1	1	true	2OT	4406803	http://stats.ncaa.org/game/index/4406803?org_id=4
2018	12621	4	Adrian	09/30/2017	@ Trine	30037	Trine	http://stats.ncaa.org/team/30037/12621	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		4409341	http://stats.ncaa.org/game/index/4409341?org_id=30037
2018	12621	4	Adrian	10/03/2017	@ Hope	286	Hope	http://stats.ncaa.org/team/286/12621	false		false	W 3 - 2 (1OT)	false	false	true	3 - 2	3	2	true	1OT	4417595	http://stats.ncaa.org/game/index/4417595?org_id=286
