year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2017	12440	1	721	Air Force	26	1800743.0	Aboussaud, Munear	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1800743.0	Fr	2	0
2017	12440	1	721	Air Force	21	1465080.0	Axhoj, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1465080.0	Sr	2	2
2017	12440	1	721	Air Force	22		Blessing, Nick		Fr	0	0
2017	12440	1	721	Air Force	99		Blessing, Ben		Fr	0	0
2017	12440	1	721	Air Force	7	1692917.0	Bone, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1692917.0	So	2	2
2017	12440	1	721	Air Force	5	1692916.0	Chacon, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1692916.0	Jr	0	0
2017	12440	1	721	Air Force	15	1616896.0	Conrad, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1616896.0	Jr	2	1
2017	12440	1	721	Air Force	13	1692922.0	Dewing, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1692922.0	So	2	2
2017	12440	1	721	Air Force	14	1465075.0	Duley, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1465075.0	Sr	2	2
2017	12440	1	721	Air Force	18	1465077.0	Esparza, A.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1465077.0	Sr	2	2
2017	12440	1	721	Air Force	9	1692920.0	Guerrero, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1692920.0	So	2	0
2017	12440	1	721	Air Force	25	1591894.0	Hernandez, Nestor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591894.0	Jr	0	0
2017	12440	1	721	Air Force	24		Louthan, David		Fr	0	0
2017	12440	1	721	Air Force	6	1735922.0	Martinez, Luis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1735922.0	So	2	2
2017	12440	1	721	Air Force	20	1740275.0	Marton, Jaric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1740275.0	Jr	2	0
2017	12440	1	721	Air Force	8	1701365.0	Moxley, Zane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1701365.0	So	2	0
2017	12440	1	721	Air Force	2	1692921.0	Parker, Klint	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1692921.0	So	2	0
2017	12440	1	721	Air Force	3	1591890.0	Pujats, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591890.0	Jr	1	1
2017	12440	1	721	Air Force	11	1591891.0	Robinson, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591891.0	Sr	2	2
2017	12440	1	721	Air Force	10	1692918.0	Samayoa, Abinadi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1692918.0	Jr	2	2
2017	12440	1	721	Air Force	1	1465069.0	Schenk, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1465069.0	Sr	0	0
2017	12440	1	721	Air Force	00		Seazzu, Andrea		Fr	0	0
2017	12440	1	721	Air Force	19		Sims, James		So	0	0
2017	12440	1	721	Air Force	16	1701996.0	Sims, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1701996.0	Jr	0	0
2017	12440	1	721	Air Force	12		Storey, Duncan		Fr	0	0
2017	12440	1	721	Air Force	17	1800741.0	Strever, Isaac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1800741.0	Jr	1	0
2017	12440	1	721	Air Force	4	1465070.0	Ward, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1465070.0	Sr	2	2
2017	12440	1	721	Air Force	23	1591893.0	Wendt, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591893.0	Jr	2	2
2017	12440	1	721	Air Force	19	1812082.0	Yarnell, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812082.0	N/A	2	0
2017	12440	1	5	Akron	13	1675667.0	Belana, Pau	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1675667.0	Jr	3	2
2017	12440	1	5	Akron	26	1795622.0	Cordeiro, Manuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1795622.0	Jr	1	0
2017	12440	1	5	Akron	28		Costa, Nick		So	0	0
2017	12440	1	5	Akron	2		Crawford, Jackson		Fr	0	0
2017	12440	1	5	Akron	22	1462190.0	Dambrot, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1462190.0	Jr	0	0
2017	12440	1	5	Akron	4	1614699.0	De Vera, Niko	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1614699.0	Jr	2	2
