year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2016	12241	30093	AUM	09/01/2015	@ Millsaps		Millsaps	http://stats.ncaa.org/team/426/12241	false		false	W 3 - 2 (1OT)	false	false	true	3 - 2	3	2	true	1OT	3899771	http://stats.ncaa.org/game/index/3899771?org_id=426
2016	12241	30123	Academy of Art	09/03/2015	@ Stanislaus St.		Stanislaus St.	http://stats.ncaa.org/team/103/12241	false		false	L 2 - 3	false	false	false	2 - 3	2	3	false		3882529	http://stats.ncaa.org/game/index/3882529?org_id=103
2016	12241	30123	Academy of Art	09/05/2015	@ Cal St. East Bay		Cal St. East Bay	http://stats.ncaa.org/team/98/12241	false		false	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	3888689	http://stats.ncaa.org/game/index/3888689?org_id=98
2016	12241	30123	Academy of Art	09/10/2015	Chico St.		Chico St.	http://stats.ncaa.org/team/95/12241	false		true	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	3890458	http://stats.ncaa.org/game/index/3890458?org_id=95
2016	12241	30123	Academy of Art	09/12/2015	San Fran. St.		San Fran. St.	http://stats.ncaa.org/team/628/12241	false		true	W 1 - 0 (1OT)	false	false	true	1 - 0	1	0	true	1OT	3895408	http://stats.ncaa.org/game/index/3895408?org_id=30123
2016	12241	30123	Academy of Art	09/26/2015	@ Hawaii Pacific		Hawaii Pacific	http://stats.ncaa.org/team/2696/12241	false		false	L 0 - 5	false	false	false	0 - 5	0	5	false		3932753	http://stats.ncaa.org/game/index/3932753?org_id=2696
2016	12241	30123	Academy of Art	09/28/2015	@ BYU-Hawaii		BYU-Hawaii	http://stats.ncaa.org/team/2685/12241	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		3911143	http://stats.ncaa.org/game/index/3911143?org_id=2685
2016	12241	30123	Academy of Art	10/01/2015	@ Chaminade		Chaminade	http://stats.ncaa.org/team/133/12241	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		3912846	http://stats.ncaa.org/game/index/3912846?org_id=133
2016	12241	30123	Academy of Art	10/03/2015	@ Hawaii Hilo		Hawaii Hilo	http://stats.ncaa.org/team/2697/12241	false		false	W 2 - 1 (2OT)	false	false	true	2 - 1	2	1	true	2OT	3915286	http://stats.ncaa.org/game/index/3915286?org_id=2697
2016	12241	30123	Academy of Art	10/09/2015	Sonoma St.		Sonoma St.	http://stats.ncaa.org/team/645/12241	false		true	L 0 - 2	false	false	false	0 - 2	0	2	false		3920110	http://stats.ncaa.org/game/index/3920110?org_id=30123
2016	12241	30123	Academy of Art	10/11/2015	Holy Names		Holy Names	http://stats.ncaa.org/team/30175/12241	false		true	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	3922840	http://stats.ncaa.org/game/index/3922840?org_id=30123
2016	12241	30123	Academy of Art	10/14/2015	Fresno Pacific		Fresno Pacific	http://stats.ncaa.org/team/30147/12241	false		true	L 2 - 3	false	false	false	2 - 3	2	3	false		3924856	http://stats.ncaa.org/game/index/3924856?org_id=30123
2016	12241	30123	Academy of Art	10/17/2015	Dixie St.		Dixie St.	http://stats.ncaa.org/team/30095/12241	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		3928826	http://stats.ncaa.org/game/index/3928826?org_id=30123
2016	12241	30123	Academy of Art	10/22/2015	Point Loma		Point Loma	http://stats.ncaa.org/team/30149/12241	false		true	L 0 - 3	false	false	false	0 - 3	0	3	false		3932561	http://stats.ncaa.org/game/index/3932561?org_id=30123
2016	12241	30123	Academy of Art	10/24/2015	Azusa Pacific		Azusa Pacific	http://stats.ncaa.org/team/30146/12241	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		3935358	http://stats.ncaa.org/game/index/3935358?org_id=30123
2016	12241	30123	Academy of Art	10/29/2015	@ Notre Dame de Namur		Notre Dame de Namur	http://stats.ncaa.org/team/30056/12241	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		3938673	http://stats.ncaa.org/game/index/3938673?org_id=30056
2016	12241	30123	Academy of Art	10/31/2015	@ Dominican (CA)		Dominican (CA)	http://stats.ncaa.org/team/30118/12241	false		false	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	3941477	http://stats.ncaa.org/game/index/3941477?org_id=30118
2016	12241	30123	Academy of Art	11/05/2015	Concordia (CA)		Concordia (CA)	http://stats.ncaa.org/team/30199/12241	false		true	L 2 - 4	false	false	false	2 - 4	2	4	false		3944409	http://stats.ncaa.org/game/index/3944409?org_id=30123
2016	12241	30123	Academy of Art	11/07/2015	California Baptist		California Baptist	http://stats.ncaa.org/team/30135/12241	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		3946548	http://stats.ncaa.org/game/index/3946548?org_id=30123
2016	12241	929	Adams St.	09/04/2015	Eastern N.M. @ Taos, N.M.		Eastern N.M.	http://stats.ncaa.org/team/206/12241	true	Taos, N.M.	true	L 0 - 3	false	false	false	0 - 3	0	3	false		3887654	http://stats.ncaa.org/game/index/3887654?org_id=929
2016	12241	929	Adams St.	09/11/2015	Upper Iowa @ Lakewood, Colo.		Upper Iowa	http://stats.ncaa.org/team/728/12241	true	Lakewood, Colo.	true	L 0 - 3	false	false	false	0 - 3	0	3	false		3895367	http://stats.ncaa.org/game/index/3895367?org_id=929
2016	12241	929	Adams St.	09/13/2015	Lubbock Christian		Lubbock Christian	http://stats.ncaa.org/team/30177/12241	false		true	L 1 - 2	false	false	false	1 - 2	1	2	false		3896869	http://stats.ncaa.org/game/index/3896869?org_id=929
2016	12241	929	Adams St.	09/18/2015	@ South Dakota Mines		South Dakota Mines	http://stats.ncaa.org/team/30139/12241	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		3900620	http://stats.ncaa.org/game/index/3900620?org_id=929
2016	12241	929	Adams St.	09/20/2015	@ Regis (CO)		Regis (CO)	http://stats.ncaa.org/team/568/12241	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		3903778	http://stats.ncaa.org/game/index/3903778?org_id=568
2016	12241	929	Adams St.	09/23/2015	@ Fort Lewis		Fort Lewis	http://stats.ncaa.org/team/1083/12241	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		3911944	http://stats.ncaa.org/game/index/3911944?org_id=1083
2016	12241	929	Adams St.	09/27/2015	Colorado St.-Pueblo		Colorado St.-Pueblo	http://stats.ncaa.org/team/2720/12241	false		true	L 0 - 5	false	false	false	0 - 5	0	5	false		3910962	http://stats.ncaa.org/game/index/3910962?org_id=929
