year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2017	12440	3	4	Adrian	26	1821942	Mudd, Sheldon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1821942	Fr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	4	Adrian	2	1692506	Gutierrez, Edgar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1692506	Jr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	24	1812309	Dominguez, Anjel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812309	Fr	18	16	""	1	1	9	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	3	1464127	Mueller, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1464127	Sr	18	18	7	""	14	48	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2
2017	12440	3	2798	Albertus Magnus	2	1464129	McCoy, Earl	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1464129	Sr	18	18	""	""	0	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	16	1464130	Calderon, Milton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1464130	Sr	18	9	""	""	0	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	14	1464133	Garcia-Romero, Alexis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1464133	Sr	18	16	1	2	4	19	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	2798	Albertus Magnus	12	1591264	Colter, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591264	Sr	18	18	""	""	0	5	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	0	1717088	Russo, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1717088	So	18	18	""	""	0	""	""	""	""	""	18	17	1543:35	22	1.283	83	0.790	4	9	8	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	17	1717089	Sandoval, Luis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1717089	So	18	6	""	""	0	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	15	1717090	Djonne, Kaj	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1717090	So	18	14	1	1	3	16	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	7	1812304	Lucero, Brayan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812304	Fr	18	18	2	5	9	21	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	2798	Albertus Magnus	21	1812307	Iannucci-Berger, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812307	Fr	18	2	""	""	0	5	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	4	1591257	Broderick, Justyn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591257	Jr	17	17	6	5	17	42	""	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3
2017	12440	3	2798	Albertus Magnus	8	1717105	Ames, Niko	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1717105	Jr	16	0	""	""	0	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	19	1591301	Jean Pierre, Ritchy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591301	Jr	15	10	4	3	11	13	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	2798	Albertus Magnus	9	1591258	Stoll, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591258	Jr	15	5	""	""	0	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	10	1361346	Zapata, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1361346	Sr	13	13	5	2	12	38	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	1
2017	12440	3	2798	Albertus Magnus	11	1812305	Jorge, Leandro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812305	Fr	10	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	28	1812310	Cotto, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812310	Fr	7	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	18	1717103	Guerra, Luis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1717103	Jr	5	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	6	1591260	DeOliveira, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1591260	Jr	3	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	23	1812308	Bartolini, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812308	So	3	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	13	1812306	Borges, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1812306	Fr	2	0	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	5	1256003	Plona, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1256003	Sr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	2798	Albertus Magnus	00	1717087	Cappiello, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1717087	So	1	0	""	""	0	""	""	""	""	""	1	""	48:12	4	7.469	1	0.200	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	17	1799063	Ibanez, Alejandro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1799063	Fr	19	4	1	1	3	7	3	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	15	Albion	20	1468345	Budlong, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468345	Sr	19	18	3	4	10	43	8	""	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	15	Albion	21	1468348	Howard, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468348	Sr	19	15	""	2	2	2	4	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	10	1468349	Lockhart, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468349	Sr	19	15	3	1	7	9	2	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	1
2017	12440	3	15	Albion	7	1468352	Prince, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468352	Sr	19	19	1	2	4	5	4	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	15	Albion	1	1582603	Kraft, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1582603	Jr	19	19	""	""	0	""	""	""	""	""	19	19	1565:27	32	1.840	68	0.680	5	9	10	""	""	""	""	""
2017	12440	3	15	Albion	19	1684374	Martinez, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684374	So	19	13	2	3	7	16	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	11	1684378	Bourlier, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684378	So	19	19	6	2	14	45	5	""	1	""	""	""	""	""	""	""	""	""	""	""	""	1	""	1	""
2017	12440	3	15	Albion	24	1684386	Vanfossen, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684386	So	19	18	7	2	16	30	6	""	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3
2017	12440	3	15	Albion	2	1799054	Smit, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1799054	Jr	18	15	3	""	6	12	4	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2
2017	12440	3	15	Albion	27	1684373	Coleman, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684373	So	18	17	""	""	0	1	3	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	3	1684372	Roberts, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684372	So	18	1	""	""	0	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	25	1684371	Palmer, Mitchell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684371	Jr	17	7	""	""	0	3	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	13	1684375	Colborn, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684375	So	16	1	""	1	1	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	16	1684376	Johnson, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684376	So	15	6	1	1	3	11	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	4	1468354	Rogers, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468354	Sr	15	14	""	""	0	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	8	1582609	Yetzke, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1582609	Jr	14	0	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	14	1468346	Cole, Clayton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468346	Sr	9	6	""	""	0	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	5	1468344	Breaugh, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468344	Sr	6	0	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	22	1841824	Windle, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1841824	N/A	4	0	1	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	12	1468356	Winkler, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1468356	Fr	4	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	9	1582608	Wong, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1582608	Jr	3	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	0	1799052	Wallace, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1799052	Fr	3	0	""	""	0	""	""	""	""	""	3	""	101:17	2	1.777	2	0.500	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	15	1684381	Silberg, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684381	So	3	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	36	1799062	Kirouac, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1799062	Fr	2	0	""	""	0	""	""	""	""	""	2	""	59:26	1	1.514	1	0.500	""	""	""	""	""	""	""	""
2017	12440	3	15	Albion	26	1684380	Inglis, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1684380	So	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	21	1699902	Leckburg, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1699902	So	17	17	1	1	3	14	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	11	1487131	Pierre, Lawrence	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1487131	Sr	17	17	""	1	1	3	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	8	1588374	Lahey, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1588374	Jr	17	17	1	1	3	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	1	""
2017	12440	3	16	Albright	10	1588378	Hughes, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1588378	Jr	17	6	1	""	2	11	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	4	1699899	Williams, Miles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1699899	So	17	9	""	""	0	10	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	9	1804445	Adamo, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804445	Fr	17	12	1	""	2	7	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	3	1487133	Linsmeier, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1487133	Sr	16	16	2	""	4	13	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	16	Albright	22	1804453	Burke, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804453	Fr	16	4	1	""	2	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	2	1804443	Araviakis, Antonios	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804443	Fr	16	14	""	2	2	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	0	1804442	Mullen, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804442	Fr	16	15	""	""	0	""	""	""	""	""	16	12	1439:53	31	1.938	99	0.762	1	1	11	""	""	""	""	""
2017	12440	3	16	Albright	18	1487132	Sussingham, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1487132	Sr	16	16	1	""	2	28	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2017	12440	3	16	Albright	13	1699900	Parlato, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1699900	So	16	13	2	2	6	15	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	5	1588380	DePasquale, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1588380	Jr	15	4	""	""	0	1	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	12	1588379	Tourzani, Sorosh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1588379	Jr	15	3	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	14	1804446	Chirigliano, Emiliano	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804446	Fr	14	0	""	1	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	17	1804449	Oyama, Yuya	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804449	Fr	14	7	1	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	7	1487130	Bien-Aime, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1487130	Sr	12	8	1	""	2	10	""	1	1	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""
2017	12440	3	16	Albright	16	1804448	Nguyen, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804448	Fr	11	4	""	""	0	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	15	1804447	Morgan, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804447	Fr	11	0	""	""	0	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	23	1487134	Brosonski, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1487134	Sr	8	2	""	1	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""
2017	12440	3	16	Albright	25	1699903	Rapp, Neil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1699903	Sr	7	1	""	""	0	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	6	1804444	Doucoure, Kama	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804444	So	6	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	20	1804452	Pierson, DJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804452	Fr	5	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	24	1588381	Estrada, Lester	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1588381	Jr	5	0	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	99	1699904	Giurlando, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1699904	So	3	2	""	""	0	""	""	""	""	""	2	2	138:27	6	3.900	10	0.625	""	""	2	""	""	""	""	""
2017	12440	3	16	Albright	19	1804450	Klein, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804450	Fr	2	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	16	Albright	00	1804441	Andrews, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1804441	Fr	1	0	""	""	0	""	""	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	18	Alfred	0	1585247	Gutierrez, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1585247	Jr	19	19	""	""	0	""	""	""	1	""	19	19	1690:49	25	1.331	67	0.728	4	9	8	""	""	""	""	""
2017	12440	3	18	Alfred	8	1488050	Corrigan, Graeme	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12440&stats_player_seq=1488050	Sr	19	19	1	1	3	14	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
