year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2015	11701	3	966	Arcadia	-	Totals	-	-	-	26	17	69	245	166	 	6	 	 	 	1670:42	21	1.131	74	0.779	8	 	 	 	73	1	1	 
2015	11701	3	966	Arcadia	-	Opponent Totals	-	-	-	21	15	57	247	211	 	20	 	 	 	1670:42	26	1.401	94	0.783	6	 	 	1	113	1	1	 
2015	11701	3	38	Augsburg	-	TEAM	-	-	-	1	 	2	 	183	 	1	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	38	Augsburg	-	Totals	-	-	-	19	20	58	216	195	 	16	 	 	 	1692:10	28	1.489	71	0.717	6	 	 	 	79	 	 	 
2015	11701	3	38	Augsburg	-	Opponent Totals	-	-	-	28	25	81	207	181	1	17	 	 	 	1692:10	19	1.011	82	0.812	5	 	 	 	69	2	3	 
2015	11701	3	40	Augustana (IL)	-	TEAM	-	-	-	 	 	0	 	204	 	 	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	40	Augustana (IL)	-	Totals	-	-	-	23	19	65	227	211	1	27	 	 	 	1646:25	17	0.929	57	0.770	7	 	 	 	64	1	2	 
2015	11701	3	40	Augustana (IL)	-	Opponent Totals	-	-	-	17	14	48	161	211	1	19	 	 	 	1646:25	23	1.257	75	0.765	5	 	 	 	53	 	 	 
2015	11701	3	42	Aurora	-	TEAM	-	-	-	2	 	4	 	237	 	1	 	3	 	 	0	""	5	1.000	 	 	 	 	 	 	 	 
2015	11701	3	42	Aurora	-	Totals	-	-	-	38	33	109	273	252	 	38	 	 	 	1860:00	23	1.113	72	0.758	10	 	 	3	113	1	3	 
2015	11701	3	42	Aurora	-	Opponent Totals	-	-	-	23	23	69	221	214	2	33	 	 	 	1860:00	38	1.839	74	0.661	3	 	 	1	95	1	2	 
2015	11701	3	953	Austin	-	TEAM	-	-	-	 	 	0	 	237	 	2	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2015	11701	3	953	Austin	-	Totals	-	-	-	14	10	38	170	239	6	35	 	 	 	1816:59	44	2.179	139	0.760	2	 	 	 	59	1	2	 
2015	11701	3	953	Austin	-	Opponent Totals	-	-	-	44	38	126	418	246	3	19	 	 	 	1816:59	14	0.693	53	0.791	11	 	 	 	119	6	8	 
2015	11701	3	44	Averett	-	TEAM	-	-	-	 	 	0	 	162	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	44	Averett	-	Totals	-	-	-	23	13	59	193	163	2	18	 	 	 	1684:07	42	2.245	112	0.727	2	 	 	 	44	1	1	 
2015	11701	3	44	Averett	-	Opponent Totals	-	-	-	42	29	113	344	136	 	12	 	 	 	1684:07	23	1.229	72	0.758	5	 	 	 	132	 	1	 
2015	11701	3	45	Babson	-	TEAM	-	-	-	1	 	2	 	233	 	 	 	4	 	 	0	""	3	1.000	 	 	 	 	 	 	 	1
2015	11701	3	45	Babson	-	Totals	-	-	-	44	38	126	361	245	 	15	 	 	 	2116:08	24	1.021	90	0.789	9	 	 	 	115	1	2	 
2015	11701	3	45	Babson	-	Opponent Totals	-	-	-	24	18	66	278	275	 	16	 	 	 	2071:08	44	1.912	111	0.716	3	 	 	 	104	1	1	 
2015	11701	3	46	Baldwin Wallace	-	TEAM	-	-	-	 	 	0	 	262	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	46	Baldwin Wallace	-	Totals	-	-	-	33	22	88	271	297	 	24	 	 	 	1946:22	37	1.711	92	0.713	3	 	 	 	92	2	3	 
2015	11701	3	46	Baldwin Wallace	-	Opponent Totals	-	-	-	37	27	101	298	227	1	18	 	 	 	1946:22	33	1.526	103	0.757	5	 	 	 	122	3	3	 
2015	11701	3	962	Bard	-	TEAM	-	-	-	 	 	0	 	272	 	1	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	962	Bard	-	Totals	-	-	-	17	16	50	165	272	2	26	 	 	 	1549:05	41	2.382	101	0.711	4	 	 	 	37	1	1	 
2015	11701	3	962	Bard	-	Opponent Totals	-	-	-	41	23	105	285	205	1	18	 	 	 	1549:05	17	0.988	70	0.805	9	 	 	 	89	4	4	 
2015	11701	3	58	Baruch	-	TEAM	-	-	-	 	 	0	 	233	 	2	 	3	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	3	58	Baruch	-	Totals	-	-	-	29	29	87	338	233	2	30	 	 	 	1840:00	24	1.174	67	0.736	7	 	 	 	95	 	 	 
2015	11701	3	58	Baruch	-	Opponent Totals	-	-	-	24	22	70	189	238	5	31	 	 	 	1840:00	29	1.418	99	0.773	7	 	 	 	68	1	3	 
2015	11701	3	50	Bates	-	TEAM	-	-	-	 	 	0	 	144	 	 	 	4	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	50	Bates	-	Totals	-	-	-	22	19	63	241	159	1	17	 	 	 	1415:09	20	1.272	81	0.802	4	 	 	 	56	 	 	 
2015	11701	3	50	Bates	-	Opponent Totals	-	-	-	20	21	61	256	124	1	15	 	 	 	1415:09	22	1.399	74	0.771	7	 	 	 	74	1	2	 
2015	11701	3	26107	Becker	-	TEAM	-	-	-	 	 	0	 	197	1	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	26107	Becker	-	Totals	-	-	-	14	10	38	115	197	4	19	 	 	 	1720:00	95	4.971	153	0.617	1	 	 	 	51	2	2	 
2015	11701	3	26107	Becker	-	Opponent Totals	-	-	-	95	55	245	479	211	 	13	 	 	 	1720:00	15	0.785	48	0.762	11	 	 	 	156	5	7	 
2015	11701	3	53	Beloit	-	TEAM	-	-	-	 	 	0	 	98	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	53	Beloit	-	Totals	-	-	-	11	5	27	118	98	1	8	 	 	 	1564:53	46	2.646	135	0.746	1	 	 	 	47	3	3	 
2015	11701	3	53	Beloit	-	Opponent Totals	-	-	-	46	44	136	380	168	 	13	 	 	 	1564:53	11	0.633	52	0.825	9	 	 	 	148	1	1	 
2015	11701	3	296	Benedictine (IL)	-	TEAM	-	-	-	1	 	2	 	213	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	3	296	Benedictine (IL)	-	Totals	-	-	-	50	50	150	285	215	2	24	 	 	 	1864:55	31	1.496	88	0.739	6	 	 	 	88	2	3	 
2015	11701	3	296	Benedictine (IL)	-	Opponent Totals	-	-	-	31	20	82	267	254	1	23	 	 	 	1864:55	50	2.413	86	0.632	1	 	 	 	87	2	3	 
2015	11701	3	973	Berry	-	TEAM	-	-	-	 	 	0	 	226	 	1	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	973	Berry	-	Totals	-	-	-	23	17	63	269	226	1	30	 	 	 	1927:25	21	0.981	98	0.824	10	 	 	 	101	1	2	 
2015	11701	3	973	Berry	-	Opponent Totals	-	-	-	21	17	59	280	251	2	32	 	 	 	1927:25	23	1.074	78	0.772	7	 	 	 	71	1	1	 
2015	11701	3	59	Bethany (WV)	-	TEAM	-	-	-	 	 	0	1	160	 	 	 	1	 	 	0	""	1	1.000	 	 	 	1	 	 	 	 
2015	11701	3	59	Bethany (WV)	-	Totals	-	-	-	11	5	27	179	162	 	16	 	 	 	1530:00	59	3.471	103	0.636	1	 	 	1	46	1	2	 
2015	11701	3	59	Bethany (WV)	-	Opponent Totals	-	-	-	59	39	157	362	135	 	13	 	 	 	1530:00	11	0.647	70	0.864	8	 	 	 	131	3	5	 
2015	11701	3	30038	Bethany Lutheran	-	TEAM	-	-	-	 	 	0	 	137	 	1	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	30038	Bethany Lutheran	-	Totals	-	-	-	25	19	69	190	151	 	25	 	 	 	1844:16	51	2.489	117	0.696	4	 	 	2	66	2	2	 
2015	11701	3	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	51	48	150	347	214	 	26	 	 	 	1815:00	25	1.240	77	0.755	8	 	 	5	108	1	3	 
2015	11701	3	60	Bethel (MN)	-	TEAM	-	-	-	 	 	0	 	201	 	2	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	60	Bethel (MN)	-	Totals	-	-	-	37	38	112	262	201	2	28	 	 	 	1742:41	38	1.962	86	0.694	5	 	 	 	83	 	1	 
2015	11701	3	60	Bethel (MN)	-	Opponent Totals	-	-	-	38	32	108	249	167	 	18	 	 	 	1742:41	37	1.911	107	0.743	7	 	 	 	97	1	3	 
2015	11701	3	28593	Birmingham-So.	-	TEAM	-	-	-	 	 	0	 	213	 	 	 	6	 	 	0	""	6	1.000	 	 	 	 	 	 	 	 
2015	11701	3	28593	Birmingham-So.	-	Totals	-	-	-	33	27	93	247	213	2	28	 	 	 	1676:38	18	0.966	84	0.824	5	 	 	 	85	6	6	 
2015	11701	3	28593	Birmingham-So.	-	Opponent Totals	-	-	-	18	13	49	238	242	3	33	 	 	 	1676:38	33	1.771	94	0.740	4	 	 	 	83	2	3	 
2015	11701	3	64	Blackburn	-	TEAM	-	-	-	 	 	0	 	80	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	64	Blackburn	-	Totals	-	-	-	52	39	143	226	153	2	12	 	 	 	1730:59	39	2.028	105	0.729	4	 	 	 	74	2	3	 
2015	11701	3	64	Blackburn	-	Opponent Totals	-	-	-	39	34	112	309	167	4	22	 	 	 	1730:59	53	2.756	96	0.644	4	 	 	 	76	 	 	 
2015	11701	3	987	Bluffton	-	TEAM	-	-	-	1	 	2	 	108	1	1	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2015	11701	3	987	Bluffton	-	Totals	-	-	-	27	16	70	209	241	4	19	 	 	 	1714:06	36	1.890	109	0.752	2	 	 	 	72	2	2	 
2015	11701	3	987	Bluffton	-	Opponent Totals	-	-	-	35	19	89	275	199	2	24	 	 	 	1714:06	27	1.418	87	0.763	7	 	 	 	92	1	1	 
2015	11701	3	69	Bowdoin	-	TEAM	-	-	-	1	 	2	 	102	 	2	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	69	Bowdoin	-	Totals	-	-	-	31	28	90	259	201	 	9	 	 	 	1893:42	17	0.808	63	0.787	8	 	 	 	111	 	1	 
2015	11701	3	69	Bowdoin	-	Opponent Totals	-	-	-	17	10	44	195	212	1	21	 	 	 	1893:42	31	1.473	86	0.735	8	 	 	1	74	1	1	 
2015	11701	3	73	Brandeis	-	TEAM	-	-	-	2	 	4	 	263	 	 	 	4	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	3	73	Brandeis	-	Totals	-	-	-	42	30	114	364	263	1	25	 	 	 	2130:24	9	0.380	66	0.880	17	 	 	 	141	2	2	 
2015	11701	3	73	Brandeis	-	Opponent Totals	-	-	-	9	6	24	169	237	 	20	 	 	 	2130:24	42	1.774	128	0.753	3	 	 	 	60	1	1	 
2015	11701	3	75	Bridgewater (VA)	-	TEAM	-	-	-	1	 	2	 	137	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2015	11701	3	75	Bridgewater (VA)	-	Totals	-	-	-	19	11	49	197	158	 	11	 	 	 	1716:44	34	1.782	97	0.740	3	 	 	 	81	2	2	 
2015	11701	3	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	34	21	89	272	196	1	14	 	 	 	1716:44	19	0.996	69	0.784	9	 	 	1	83	1	1	 
2015	11701	3	76	Bridgewater St.	-	TEAM	-	-	-	 	 	0	 	218	1	1	 	4	 	 	0	""	6	1.000	 	 	 	 	 	 	 	 
2015	11701	3	76	Bridgewater St.	-	Totals	-	-	-	33	33	99	288	225	1	18	 	 	 	1827:15	26	1.281	71	0.732	7	 	 	 	92	1	2	 
2015	11701	3	76	Bridgewater St.	-	Opponent Totals	-	-	-	26	23	75	210	251	1	22	 	 	 	1827:15	33	1.625	102	0.756	5	 	 	 	74	1	1	 
2015	11701	3	78	Brockport	-	TEAM	-	-	-	1	 	2	 	248	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	78	Brockport	-	Totals	-	-	-	37	25	99	306	260	2	25	 	 	 	1993:30	24	1.084	73	0.753	7	 	 	 	125	2	2	 
2015	11701	3	78	Brockport	-	Opponent Totals	-	-	-	24	12	60	244	226	1	18	 	 	 	1993:30	37	1.670	95	0.720	4	 	 	 	75	3	4	 
2015	11701	3	79	Brooklyn	-	TEAM	-	-	-	1	 	2	 	232	 	 	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	1
2015	11701	3	79	Brooklyn	-	Totals	-	-	-	27	20	74	319	234	1	29	 	 	 	1730:00	41	2.133	106	0.721	5	 	 	 	64	 	 	 
2015	11701	3	79	Brooklyn	-	Opponent Totals	-	-	-	41	34	116	328	275	2	19	 	 	 	1730:00	27	1.405	99	0.786	7	 	 	1	112	2	2	 
2015	11701	3	84	Buena Vista	-	TEAM	-	-	-	 	 	0	 	127	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	84	Buena Vista	-	Totals	-	-	-	19	11	49	184	155	3	10	 	 	 	1601:07	53	2.979	80	0.602	2	 	 	 	66	1	1	 
2015	11701	3	84	Buena Vista	-	Opponent Totals	-	-	-	53	41	147	273	154	 	9	 	 	 	1601:07	19	1.068	81	0.810	9	 	 	 	90	1	1	 
2015	11701	3	85	Buffalo St.	-	TEAM	-	-	-	 	 	0	 	181	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	85	Buffalo St.	-	Totals	-	-	-	24	15	63	240	181	 	16	 	 	 	1671:29	31	1.669	88	0.739	4	 	 	 	65	2	4	 
2015	11701	3	85	Buffalo St.	-	Opponent Totals	-	-	-	31	16	78	259	240	1	26	 	 	 	1671:29	24	1.292	91	0.791	5	 	 	 	85	2	3	 
2015	11701	3	480	CCNY	-	TEAM	-	-	-	2	 	4	 	212	1	 	 	2	 	 	0	""	3	1.000	 	 	 	 	 	 	 	2
2015	11701	3	480	CCNY	-	Totals	-	-	-	25	27	77	238	223	4	29	 	 	 	1674:06	34	1.828	137	0.801	5	 	 	 	75	4	5	 
2015	11701	3	480	CCNY	-	Opponent Totals	-	-	-	34	27	95	363	222	3	28	 	 	 	1674:06	25	1.344	82	0.766	7	 	 	 	98	1	1	 
2015	11701	3	88	Cabrini	-	TEAM	-	-	-	 	 	0	 	231	 	 	 	5	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	3	88	Cabrini	-	Totals	-	-	-	41	26	108	333	231	 	30	 	 	 	1915:41	19	0.893	84	0.816	8	 	 	 	90	5	9	 
2015	11701	3	88	Cabrini	-	Opponent Totals	-	-	-	19	9	47	193	265	1	25	 	 	 	1915:41	41	1.926	101	0.711	5	 	 	 	97	1	2	 
2015	11701	3	1305	Cairn	-	TEAM	-	-	-	 	 	0	 	138	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	3	1305	Cairn	-	Totals	-	-	-	15	7	37	135	149	 	12	 	 	 	1304:18	44	3.036	68	0.607	1	 	 	 	43	 	 	 
2015	11701	3	1305	Cairn	-	Opponent Totals	-	-	-	44	30	118	249	173	1	9	 	 	 	1304:18	15	1.035	47	0.758	7	 	 	 	88	4	5	 
2015	11701	3	105	Cal Lutheran	-	TEAM	-	-	-	 	 	0	 	273	 	1	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	105	Cal Lutheran	-	Totals	-	-	-	27	11	65	269	287	5	31	 	 	 	1802:33	31	1.548	96	0.756	2	 	 	1	57	 	 	 
2015	11701	3	105	Cal Lutheran	-	Opponent Totals	-	-	-	31	19	81	261	249	 	28	 	 	 	1802:33	27	1.348	80	0.748	3	 	 	 	90	4	5	 
2015	11701	3	89	Caltech	-	TEAM	-	-	-	 	 	0	 	217	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	3	89	Caltech	-	Totals	-	-	-	5	2	12	106	237	1	28	 	 	 	1640:00	67	3.677	128	0.656	 	 	 	 	25	2	2	 
2015	11701	3	89	Caltech	-	Opponent Totals	-	-	-	67	53	187	427	197	2	17	 	 	 	1640:00	5	0.274	36	0.878	13	 	 	 	149	2	4	 
2015	11701	3	114	Calvin	-	TEAM	-	-	-	2	 	4	 	206	 	1	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	1
2015	11701	3	114	Calvin	-	Totals	-	-	-	67	53	187	435	224	2	14	 	 	 	2131:36	11	0.464	75	0.872	14	 	 	 	145	5	5	 
2015	11701	3	114	Calvin	-	Opponent Totals	-	-	-	11	7	29	193	240	 	25	 	 	 	2131:36	67	2.829	138	0.673	2	 	 	3	60	2	2	 
2015	11701	3	117	Capital	-	TEAM	-	-	-	 	 	0	 	188	 	 	 	3	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	117	Capital	-	Totals	-	-	-	33	22	88	283	190	 	7	 	 	 	1846:36	32	1.560	79	0.712	6	 	 	 	95	3	4	 
2015	11701	3	117	Capital	-	Opponent Totals	-	-	-	32	25	89	265	203	 	19	 	 	 	1846:36	33	1.608	93	0.738	2	 	 	1	79	3	3	 
2015	11701	3	118	Carleton	-	TEAM	-	-	-	 	 	0	 	209	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	118	Carleton	-	Totals	-	-	-	26	21	73	278	209	 	17	 	 	 	1785:03	18	0.908	57	0.760	7	 	 	 	105	 	 	 
2015	11701	3	118	Carleton	-	Opponent Totals	-	-	-	18	12	48	176	248	1	30	 	 	 	1785:03	26	1.311	90	0.776	6	 	 	 	91	1	1	 
2015	11701	3	119	Carnegie Mellon	-	TEAM	-	-	-	1	 	2	 	253	 	1	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	1
2015	11701	3	119	Carnegie Mellon	-	Totals	-	-	-	22	14	58	208	253	 	27	 	 	 	1543:47	16	0.933	63	0.797	5	 	 	 	97	2	3	 
2015	11701	3	119	Carnegie Mellon	-	Opponent Totals	-	-	-	16	12	44	164	221	3	23	 	 	 	1543:47	22	1.283	79	0.782	5	 	 	 	76	2	3	 
2015	11701	3	120	Carroll (WI)	-	TEAM	-	-	-	 	 	0	 	168	 	 	 	5	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2015	11701	3	120	Carroll (WI)	-	Totals	-	-	-	39	36	114	290	191	1	15	 	 	 	1930:00	32	1.492	74	0.698	7	 	 	 	98	2	2	 
2015	11701	3	120	Carroll (WI)	-	Opponent Totals	-	-	-	32	20	84	223	148	3	16	 	 	 	1930:00	39	1.819	133	0.773	6	 	 	 	73	1	1	 
2015	11701	3	121	Carthage	-	TEAM	-	-	-	 	 	0	 	239	 	2	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	121	Carthage	-	Totals	-	-	-	32	28	92	301	244	3	41	 	 	 	1750:11	23	1.183	66	0.742	7	 	 	 	139	1	1	 
2015	11701	3	121	Carthage	-	Opponent Totals	-	-	-	23	21	67	173	230	2	37	 	 	 	1750:11	32	1.646	112	0.778	4	 	 	 	62	1	2	 
2015	11701	3	122	Case	-	TEAM	-	-	-	 	 	0	 	207	 	1	 	5	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	3	122	Case	-	Totals	-	-	-	24	11	59	242	207	 	21	 	 	 	1718:14	18	0.943	96	0.842	8	 	 	 	85	2	4	 
2015	11701	3	122	Case	-	Opponent Totals	-	-	-	18	12	48	246	176	 	16	 	 	 	1718:14	24	1.257	84	0.778	5	 	 	 	97	1	2	 
2015	11701	3	123	Castleton	-	TEAM	-	-	-	 	 	0	 	162	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	123	Castleton	-	Totals	-	-	-	30	25	85	296	183	1	10	 	 	 	1729:26	29	1.509	89	0.754	7	 	 	2	97	 	 	 
2015	11701	3	123	Castleton	-	Opponent Totals	-	-	-	29	22	80	276	193	 	21	 	 	 	1729:26	30	1.561	99	0.767	7	 	 	3	65	 	1	 
2015	11701	3	124	Catholic	-	TEAM	-	-	-	1	 	2	 	168	 	1	 	6	 	 	0	""	12	1.000	 	 	 	 	 	 	 	 
2015	11701	3	124	Catholic	-	Totals	-	-	-	27	17	71	252	230	1	14	 	 	 	2023:52	22	0.978	86	0.796	10	 	 	10	83	2	2	 
2015	11701	3	124	Catholic	-	Opponent Totals	-	-	-	22	14	58	212	229	2	25	 	 	 	2023:52	27	1.201	106	0.797	7	 	 	11	88	2	2	 
2015	11701	3	23624	Cazenovia	-	TEAM	-	-	-	1	 	2	 	99	 	2	 	2	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11701	3	23624	Cazenovia	-	Totals	-	-	-	33	23	89	225	147	1	15	 	 	 	1340:42	31	2.081	89	0.742	3	 	 	 	71	2	3	 
2015	11701	3	23624	Cazenovia	-	Opponent Totals	-	-	-	31	20	82	256	167	2	23	 	 	 	1340:42	33	2.215	79	0.705	3	 	 	 	78	1	2	 
2015	11701	3	125	Centenary (LA)	-	TEAM	-	-	-	 	 	0	 	165	1	2	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	3	125	Centenary (LA)	-	Totals	-	-	-	20	11	51	175	165	2	33	 	 	 	1805:42	39	1.944	123	0.759	4	 	 	 	69	2	2	 
2015	11701	3	125	Centenary (LA)	-	Opponent Totals	-	-	-	39	35	113	380	175	2	21	 	 	 	1805:42	20	0.997	49	0.710	8	 	 	 	125	2	4	 
