year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2017	12440	4	Adrian	09/01/2016	Bluffton	987	Bluffton	http://stats.ncaa.org/team/987/12440	false		true	W 6 - 0	false	false	true	6 - 0	6	0	false		4158393	http://stats.ncaa.org/game/index/4158393?org_id=987
2017	12440	4	Adrian	09/04/2016	@ Muskingum	455	Muskingum	http://stats.ncaa.org/team/455/12440	false		false	L 2 - 3	false	false	false	2 - 3	2	3	false		4161231	http://stats.ncaa.org/game/index/4161231?org_id=455
2017	12440	4	Adrian	09/10/2016	@ Marietta	385	Marietta	http://stats.ncaa.org/team/385/12440	false		false	W 2 - 0	false	false	true	2 - 0	2	0	false		4168490	http://stats.ncaa.org/game/index/4168490?org_id=385
2017	12440	4	Adrian	09/11/2016	Denison @ Marietta, Ohio	182	Denison	http://stats.ncaa.org/team/182/12440	true	Marietta, Ohio	true	L 0 - 3	false	false	false	0 - 3	0	3	false		4169445	http://stats.ncaa.org/game/index/4169445?org_id=182
2017	12440	4	Adrian	09/13/2016	@ Calvin	114	Calvin	http://stats.ncaa.org/team/114/12440	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		4172105	http://stats.ncaa.org/game/index/4172105?org_id=114
2017	12440	4	Adrian	09/17/2016	@ Trine	30037	Trine	http://stats.ncaa.org/team/30037/12440	false		false	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	4176609	http://stats.ncaa.org/game/index/4176609?org_id=30037
2017	12440	4	Adrian	09/21/2016	Albion	15	Albion	http://stats.ncaa.org/team/15/12440	false		true	L 1 - 2	false	false	false	1 - 2	1	2	false		4183905	http://stats.ncaa.org/game/index/4183905?org_id=4
2017	12440	4	Adrian	09/24/2016	Hope	286	Hope	http://stats.ncaa.org/team/286/12440	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		4186808	http://stats.ncaa.org/game/index/4186808?org_id=4
2017	12440	4	Adrian	09/27/2016	@ Kalamazoo	326	Kalamazoo	http://stats.ncaa.org/team/326/12440	false		false	W 3 - 0	false	false	true	3 - 0	3	0	false		4188377	http://stats.ncaa.org/game/index/4188377?org_id=326
2017	12440	4	Adrian	10/01/2016	@ Olivet	525	Olivet	http://stats.ncaa.org/team/525/12440	false		false	W 4 - 0	false	false	true	4 - 0	4	0	false		4203303	http://stats.ncaa.org/game/index/4203303?org_id=525
2017	12440	4	Adrian	10/05/2016	Alma	21	Alma	http://stats.ncaa.org/team/21/12440	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		4197299	http://stats.ncaa.org/game/index/4197299?org_id=21
2017	12440	4	Adrian	10/08/2016	Calvin	114	Calvin	http://stats.ncaa.org/team/114/12440	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4202342	http://stats.ncaa.org/game/index/4202342?org_id=4
2017	12440	4	Adrian	10/11/2016	Trine	30037	Trine	http://stats.ncaa.org/team/30037/12440	false		true	W 3 - 1	false	false	true	3 - 1	3	1	false		4204276	http://stats.ncaa.org/game/index/4204276?org_id=4
2017	12440	4	Adrian	10/15/2016	@ Albion	15	Albion	http://stats.ncaa.org/team/15/12440	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		4207983	http://stats.ncaa.org/game/index/4207983?org_id=15
2017	12440	4	Adrian	10/19/2016	@ Hope	286	Hope	http://stats.ncaa.org/team/286/12440	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		4212920	http://stats.ncaa.org/game/index/4212920?org_id=286
2017	12440	4	Adrian	10/22/2016	Kalamazoo	326	Kalamazoo	http://stats.ncaa.org/team/326/12440	false		true	W 2 - 1	false	false	true	2 - 1	2	1	false		4218684	http://stats.ncaa.org/game/index/4218684?org_id=326
