year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2016	12241	3	19	Allegheny	-	TEAM	-	-	-	1	""	2	""	180	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	19	Allegheny	-	Totals	-	-	-	19	10	48	181	192	""	24	""	""	""	95,743	40	2.256	98	0.710	2	""	""	""	""	89	""	""
2016	12241	3	19	Allegheny	-	Opponent Totals	-	-	-	40	36	116	266	189	""	15	""	""	""	95,743	19	1.072	57	0.750	6	""	""	""	2	98	3	""
2016	12241	3	21	Alma	-	TEAM	-	-	-	1	""	2	""	108	1	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2016	12241	3	21	Alma	-	Totals	-	-	-	31	20	82	284	144	1	10	""	""	""	111,917	25	1.206	64	0.719	5	""	""	3	""	118	""	""
2016	12241	3	21	Alma	-	Opponent Totals	-	-	-	25	21	71	273	151	""	12	""	""	""	111,927	31	1.496	77	0.713	5	""	""	1	1	110	1	""
2016	12241	3	938	Alvernia	-	TEAM	-	-	-	""	""	0	""	314	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	938	Alvernia	-	Totals	-	-	-	32	24	88	239	316	1	34	""	""	""	121,592	22	0.977	107	0.829	8	""	""	1	3	80	4	""
2016	12241	3	938	Alvernia	-	Opponent Totals	-	-	-	22	16	60	286	255	2	26	""	""	""	121,592	32	1.421	96	0.750	7	""	""	""	1	112	2	""
2016	12241	3	24	Amherst	-	TEAM	-	-	-	1	""	2	""	280	""	1	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2016	12241	3	24	Amherst	-	Totals	-	-	-	45	44	134	370	320	""	40	""	""	""	119,822	5	0.225	76	0.938	16	""	""	2	4	126	4	""
2016	12241	3	24	Amherst	-	Opponent Totals	-	-	-	5	6	16	212	252	1	25	""	""	""	119,822	45	2.028	131	0.744	2	""	""	2	""	75	1	""
2016	12241	3	939	Anderson (IN)	-	TEAM	-	-	-	1	""	2	""	139	""	""	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2016	12241	3	939	Anderson (IN)	-	Totals	-	-	-	21	16	58	269	159	1	9	""	""	""	100,200	51	2.749	132	0.721	2	""	""	""	""	82	1	""
2016	12241	3	939	Anderson (IN)	-	Opponent Totals	-	-	-	51	31	133	362	146	""	12	""	""	""	100,200	21	1.132	93	13.633	5	""	""	""	1	103	1	""
2016	12241	3	26	Anna Maria	-	TEAM	-	-	-	""	""	0	""	156	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	26	Anna Maria	-	Totals	-	-	-	16	9	41	231	172	2	28	""	""	""	87,600	44	2.712	115	0.723	1	""	""	""	2	61	4	""
2016	12241	3	26	Anna Maria	-	Opponent Totals	-	-	-	44	29	117	324	187	2	15	""	""	""	87,600	16	0.986	80	0.833	9	""	""	""	1	100	2	""
2016	12241	3	966	Arcadia	-	TEAM	-	-	-	""	""	0	""	193	""	""	""	4	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	966	Arcadia	-	Totals	-	-	-	49	33	131	297	196	1	15	""	""	""	118,506	25	1.139	116	0.823	10	""	""	""	2	108	2	""
2016	12241	3	966	Arcadia	-	Opponent Totals	-	-	-	25	19	69	293	219	""	20	""	""	""	118,506	49	2.233	98	0.667	3	""	""	1	1	107	1	""
2016	12241	3	38	Augsburg	-	TEAM	-	-	-	""	""	0	""	156	""	1	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2016	12241	3	38	Augsburg	-	Totals	-	-	-	20	24	64	213	156	""	18	""	""	""	101,420	27	1.438	81	0.750	6	""	""	""	""	72	""	""
2016	12241	3	38	Augsburg	-	Opponent Totals	-	-	-	27	27	81	264	165	""	15	""	""	""	101,420	20	1.065	73	0.785	5	""	""	""	1	93	1	""
2016	12241	3	40	Augustana (IL)	-	TEAM	-	-	-	""	""	0	""	241	""	2	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2016	12241	3	40	Augustana (IL)	-	Totals	-	-	-	22	18	62	236	241	1	22	""	""	""	104,744	48	2.475	70	0.593	2	""	""	""	3	108	4	""
2016	12241	3	40	Augustana (IL)	-	Opponent Totals	-	-	-	48	38	134	245	244	""	27	""	""	""	104,744	22	1.134	82	0.788	8	""	""	""	5	87	6	""
2016	12241	3	42	Aurora	-	TEAM	-	-	-	""	""	0	""	255	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	42	Aurora	-	Totals	-	-	-	37	25	99	266	255	""	21	""	""	""	112,390	30	1.441	100	0.769	6	""	""	""	1	98	1	""
2016	12241	3	42	Aurora	-	Opponent Totals	-	-	-	30	20	80	263	239	""	32	""	""	""	112,390	37	1.778	89	0.706	3	""	""	""	2	112	3	""
2016	12241	3	953	Austin	-	TEAM	-	-	-	""	""	0	""	208	""	1	""	5	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2016	12241	3	953	Austin	-	Totals	-	-	-	18	10	46	232	208	3	26	""	""	""	106,315	46	2.336	128	0.736	4	""	""	""	1	66	2	""
2016	12241	3	953	Austin	-	Opponent Totals	-	-	-	46	38	130	357	208	""	21	""	""	""	106,315	18	0.914	75	0.806	7	""	""	""	2	127	5	""
2016	12241	3	44	Averett	-	TEAM	-	-	-	""	""	0	""	232	""	1	""	4	1	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2016	12241	3	44	Averett	-	Totals	-	-	-	22	10	54	254	246	2	31	""	""	""	98,780	44	2.405	101	0.697	1	""	""	""	2	73	3	""
2016	12241	3	44	Averett	-	Opponent Totals	-	-	-	44	25	113	326	200	2	25	""	""	""	98,771	22	1.203	89	0.802	7	""	""	""	1	123	2	""
2016	12241	3	45	Babson	-	TEAM	-	-	-	""	""	0	""	242	""	1	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	45	Babson	-	Totals	-	-	-	34	38	106	293	253	""	16	""	""	""	118,685	27	1.228	89	0.767	10	""	""	""	3	107	3	""
2016	12241	3	45	Babson	-	Opponent Totals	-	-	-	27	28	82	265	236	""	18	""	""	""	118,685	34	1.547	91	0.728	3	""	""	1	1	78	1	""
2016	12241	3	46	Baldwin Wallace	-	TEAM	-	-	-	""	""	0	""	232	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	46	Baldwin Wallace	-	Totals	-	-	-	23	16	62	282	236	""	30	""	""	""	112,346	35	1.682	94	0.729	2	""	""	""	""	85	""	""
2016	12241	3	46	Baldwin Wallace	-	Opponent Totals	-	-	-	35	24	94	284	186	1	14	""	""	""	112,346	23	1.106	98	0.810	6	""	""	""	1	100	2	""
2016	12241	3	962	Bard	-	TEAM	-	-	-	""	""	0	""	208	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	962	Bard	-	Totals	-	-	-	40	27	107	284	221	2	27	""	""	""	93,891	29	1.668	91	0.758	5	""	""	""	1	63	1	""
2016	12241	3	962	Bard	-	Opponent Totals	-	-	-	29	20	78	262	221	2	15	""	""	""	93,891	40	2.301	95	0.704	2	""	""	""	3	104	3	""
2016	12241	3	58	Baruch	-	TEAM	-	-	-	""	""	0	""	185	1	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	58	Baruch	-	Totals	-	-	-	42	28	112	239	185	1	24	""	""	""	87,410	23	1.421	59	0.720	4	""	""	""	5	66	5	""
2016	12241	3	58	Baruch	-	Opponent Totals	-	-	-	23	18	64	165	150	""	15	""	""	""	87,410	41	2.533	72	0.637	4	""	""	1	3	42	4	""
2016	12241	3	50	Bates	-	TEAM	-	-	-	""	""	0	""	115	""	""	""	4	""	""	0	""	3	1.000	""	""	""	1	""	""	""	""
2016	12241	3	50	Bates	-	Totals	-	-	-	19	17	55	180	121	""	7	""	""	""	85,641	18	1.135	104	0.852	7	""	""	3	1	41	2	""
2016	12241	3	50	Bates	-	Opponent Totals	-	-	-	18	13	49	258	101	""	2	""	""	""	85,641	20	1.261	67	0.770	6	""	""	""	""	92	""	""
2016	12241	3	26107	Becker	-	TEAM	-	-	-	""	""	0	""	112	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2016	12241	3	26107	Becker	-	Totals	-	-	-	6	4	16	133	118	""	13	""	""	""	97,200	78	4.333	169	0.684	""	""	""	3	""	53	1	""
2016	12241	3	26107	Becker	-	Opponent Totals	-	-	-	78	57	213	481	167	""	10	""	""	""	97,200	6	0.333	60	0.909	15	""	""	""	3	113	7	""
2016	12241	3	53	Beloit	-	TEAM	-	-	-	""	""	0	""	82	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	53	Beloit	-	Totals	-	-	-	15	7	37	140	82	""	15	""	""	""	88,736	38	2.312	100	0.725	4	""	""	""	""	65	3	""
2016	12241	3	53	Beloit	-	Opponent Totals	-	-	-	38	24	100	268	119	1	21	""	""	""	88,736	15	0.913	61	0.803	7	""	""	""	5	116	5	""
2016	12241	3	296	Benedictine (IL)	-	TEAM	-	-	-	""	""	0	""	178	""	""	""	8	""	""	0	""	7	1.000	""	""	""	""	""	""	""	""
2016	12241	3	296	Benedictine (IL)	-	Totals	-	-	-	40	31	111	247	225	""	26	""	""	""	103,182	22	1.151	83	0.790	6	""	""	1	3	96	3	""
2016	12241	3	296	Benedictine (IL)	-	Opponent Totals	-	-	-	22	16	60	216	216	3	30	""	""	""	103,182	40	2.093	83	0.675	4	""	""	""	4	76	5	""
2016	12241	3	30171	Berea	-	TEAM	-	-	-	""	""	0	""	38	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	30171	Berea	-	Totals	-	-	-	7	5	19	38	67	""	10	""	""	""	38,876	19	2.639	46	0.708	1	""	""	1	""	15	""	""
2016	12241	3	30171	Berea	-	Opponent Totals	-	-	-	19	5	43	133	53	1	6	""	""	""	38,876	7	0.972	11	0.611	3	""	""	""	2	41	2	""
2016	12241	3	973	Berry	-	TEAM	-	-	-	""	""	0	""	127	""	""	""	5	""	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2016	12241	3	973	Berry	-	Totals	-	-	-	23	17	63	234	167	2	15	""	""	""	96,411	18	1.008	94	0.839	5	""	""	""	""	68	""	""
2016	12241	3	973	Berry	-	Opponent Totals	-	-	-	18	10	46	258	166	1	18	""	""	""	96,411	23	1.288	84	0.785	6	""	""	1	1	87	1	""
2016	12241	3	59	Bethany (WV)	-	TEAM	-	-	-	""	""	0	""	227	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	59	Bethany (WV)	-	Totals	-	-	-	36	22	94	239	233	""	37	""	""	""	104,608	61	3.149	123	0.668	2	""	""	1	4	83	4	""
2016	12241	3	59	Bethany (WV)	-	Opponent Totals	-	-	-	61	45	167	330	228	1	14	""	""	""	104,608	36	1.858	106	0.746	6	""	""	""	2	109	2	""
2016	12241	3	30038	Bethany Lutheran	-	TEAM	-	-	-	""	""	0	""	157	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	30038	Bethany Lutheran	-	Totals	-	-	-	21	10	52	200	163	1	20	""	""	""	123,778	65	2.836	172	0.726	4	""	""	""	3	87	3	""
2016	12241	3	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	65	55	185	460	224	2	34	""	""	""	123,778	21	0.916	93	0.816	10	""	""	""	2	146	3	""
2016	12241	3	60	Bethel (MN)	-	TEAM	-	-	-	""	""	0	""	178	1	""	""	3	""	""	0	""	10	1.000	""	""	""	""	""	""	""	""
2016	12241	3	60	Bethel (MN)	-	Totals	-	-	-	24	23	71	263	181	2	24	""	""	""	100,254	25	1.347	109	0.813	5	""	""	1	1	102	2	""
2016	12241	3	60	Bethel (MN)	-	Opponent Totals	-	-	-	25	22	72	263	183	""	22	""	""	""	100,254	24	1.293	95	0.798	7	""	""	""	1	101	1	""
2016	12241	3	28593	Birmingham-So.	-	TEAM	-	-	-	""	""	0	""	167	1	2	""	4	2	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2016	12241	3	28593	Birmingham-So.	-	Totals	-	-	-	26	20	72	200	168	1	20	""	""	""	97,052	16	0.890	68	0.810	7	""	""	""	2	85	3	""
2016	12241	3	28593	Birmingham-So.	-	Opponent Totals	-	-	-	16	11	43	212	193	3	27	""	""	""	97,052	26	1.447	47	0.644	3	""	""	""	1	72	1	""
2016	12241	3	64	Blackburn	-	TEAM	-	-	-	""	""	0	""	108	""	1	""	2	2	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2016	12241	3	64	Blackburn	-	Totals	-	-	-	26	19	71	234	165	""	20	""	""	""	93,037	30	1.741	90	0.750	3	""	""	""	2	51	4	""
2016	12241	3	64	Blackburn	-	Opponent Totals	-	-	-	31	20	82	318	159	1	19	""	""	""	98,437	26	1.426	91	0.778	7	""	""	""	3	101	4	""
2016	12241	3	987	Bluffton	-	TEAM	-	-	-	""	""	0	""	54	""	""	""	2	1	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2016	12241	3	987	Bluffton	-	Totals	-	-	-	11	6	28	164	151	""	18	""	""	""	90,526	43	2.565	122	0.739	1	""	""	1	3	56	3	""
2016	12241	3	987	Bluffton	-	Opponent Totals	-	-	-	43	26	112	359	171	2	16	""	""	""	90,526	11	0.656	50	0.820	8	""	""	""	4	113	5	""
2016	12241	3	69	Bowdoin	-	TEAM	-	-	-	""	""	0	""	102	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	69	Bowdoin	-	Totals	-	-	-	32	33	97	252	208	""	8	""	""	""	110,169	8	0.392	60	0.882	12	""	""	1	1	104	2	""
2016	12241	3	69	Bowdoin	-	Opponent Totals	-	-	-	8	8	24	173	222	1	23	""	""	""	110,169	32	1.568	85	0.726	7	""	""	1	""	66	""	""
2016	12241	3	73	Brandeis	-	TEAM	-	-	-	""	""	0	""	278	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2016	12241	3	73	Brandeis	-	Totals	-	-	-	29	22	80	376	279	""	28	""	""	""	123,245	14	0.613	66	0.825	12	""	""	1	1	120	1	""
2016	12241	3	73	Brandeis	-	Opponent Totals	-	-	-	14	12	40	207	272	4	21	""	""	""	123,245	29	1.271	119	0.804	4	""	""	""	2	101	2	""
2016	12241	3	75	Bridgewater (VA)	-	TEAM	-	-	-	""	""	0	""	161	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	75	Bridgewater (VA)	-	Totals	-	-	-	26	17	69	225	165	""	15	""	""	""	98,400	22	1.207	70	0.761	6	""	""	1	1	76	2	""
2016	12241	3	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	22	11	55	248	210	2	25	""	""	""	98,400	26	1.427	80	0.755	5	""	""	""	2	89	3	""
2016	12241	3	76	Bridgewater St.	-	TEAM	-	-	-	1	""	2	""	241	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	76	Bridgewater St.	-	Totals	-	-	-	43	45	131	378	241	1	20	""	""	""	122,179	19	0.840	91	0.827	12	""	""	""	""	129	""	""
2016	12241	3	76	Bridgewater St.	-	Opponent Totals	-	-	-	19	15	53	281	261	1	29	""	""	""	122,179	43	1.900	132	0.754	4	""	""	1	1	78	1	""
2016	12241	3	78	Brockport	-	TEAM	-	-	-	1	""	2	""	206	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2016	12241	3	78	Brockport	-	Totals	-	-	-	33	27	93	293	215	1	22	""	""	""	100,416	13	0.699	79	0.859	10	""	""	""	1	110	2	""
2016	12241	3	78	Brockport	-	Opponent Totals	-	-	-	13	7	33	212	222	2	20	""	""	""	97,716	33	1.824	105	0.761	4	""	""	1	""	48	1	""
2016	12241	3	79	Brooklyn	-	TEAM	-	-	-	""	""	0	""	250	""	1	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2016	12241	3	79	Brooklyn	-	Totals	-	-	-	39	21	99	293	250	""	31	""	""	""	108,210	44	2.196	117	0.727	3	""	""	1	3	60	3	""
2016	12241	3	79	Brooklyn	-	Opponent Totals	-	-	-	44	32	120	344	205	1	23	""	""	""	108,210	39	1.946	114	0.745	6	""	""	""	3	123	5	""
2016	12241	3	30188	Bryn Athyn	-	TEAM	-	-	-	""	""	0	""	154	""	""	""	3	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	30188	Bryn Athyn	-	Totals	-	-	-	25	6	56	213	216	5	25	""	""	""	93,751	20	1.152	56	0.737	7	""	""	""	2	65	2	""
2016	12241	3	30188	Bryn Athyn	-	Opponent Totals	-	-	-	20	13	53	176	198	1	20	""	""	""	93,751	25	1.440	83	0.769	7	""	""	""	2	78	5	""
2016	12241	3	84	Buena Vista	-	TEAM	-	-	-	""	""	0	""	125	""	4	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	84	Buena Vista	-	Totals	-	-	-	19	14	52	142	151	1	23	""	""	""	91,949	54	3.171	106	0.662	3	""	""	""	2	42	3	""
2016	12241	3	84	Buena Vista	-	Opponent Totals	-	-	-	54	35	143	336	136	1	17	""	""	""	91,949	19	1.116	51	0.729	8	""	""	""	3	116	3	""
2016	12241	3	85	Buffalo St.	-	TEAM	-	-	-	1	""	2	""	276	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	85	Buffalo St.	-	Totals	-	-	-	27	17	71	257	276	3	34	""	""	""	107,802	17	0.852	94	0.847	6	""	""	""	2	90	2	""
2016	12241	3	85	Buffalo St.	-	Opponent Totals	-	-	-	17	11	45	230	254	2	39	""	""	""	107,802	27	1.352	99	0.786	7	""	""	""	1	74	1	""
2016	12241	3	480	CCNY	-	TEAM	-	-	-	""	""	0	""	225	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	480	CCNY	-	Totals	-	-	-	33	28	94	221	258	""	26	""	""	""	104,700	33	1.702	110	0.769	5	""	""	""	2	90	2	""
2016	12241	3	480	CCNY	-	Opponent Totals	-	-	-	33	26	92	341	226	""	28	""	""	""	104,700	33	1.702	63	0.656	5	""	""	""	2	93	2	""
2016	12241	3	122	CWRU	-	TEAM	-	-	-	""	""	0	""	185	""	1	""	5	1	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	122	CWRU	-	Totals	-	-	-	43	21	107	295	193	3	13	""	""	""	100,801	11	0.589	71	0.866	10	""	""	""	2	100	2	""
2016	12241	3	122	CWRU	-	Opponent Totals	-	-	-	11	6	28	185	219	""	29	""	""	""	100,801	43	2.304	100	0.699	2	""	""	""	1	74	2	""
2016	12241	3	88	Cabrini	-	TEAM	-	-	-	""	""	0	""	194	""	""	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2016	12241	3	88	Cabrini	-	Totals	-	-	-	50	36	136	368	202	2	22	""	""	""	119,257	25	1.132	105	0.808	4	""	""	1	3	97	5	""
2016	12241	3	88	Cabrini	-	Opponent Totals	-	-	-	25	13	63	298	234	4	22	""	""	""	119,257	50	2.264	127	0.718	3	""	""	1	4	95	4	""
2016	12241	3	1305	Cairn	-	TEAM	-	-	-	1	""	2	""	230	""	1	""	4	""	""	0	""	6	1.000	""	""	""	""	""	""	""	1
2016	12241	3	1305	Cairn	-	Totals	-	-	-	24	8	56	217	230	1	17	""	""	""	93,000	29	1.684	85	0.746	5	""	""	""	2	77	2	""
2016	12241	3	1305	Cairn	-	Opponent Totals	-	-	-	29	22	80	236	200	""	13	""	""	""	93,000	24	1.394	67	0.736	4	""	""	""	1	75	2	""
2016	12241	3	105	Cal Lutheran	-	TEAM	-	-	-	""	""	0	""	166	""	""	""	3	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2016	12241	3	105	Cal Lutheran	-	Totals	-	-	-	24	19	67	318	206	1	19	""	""	""	104,143	43	2.230	88	0.672	1	""	""	""	""	82	""	""
2016	12241	3	105	Cal Lutheran	-	Opponent Totals	-	-	-	48	31	127	305	204	""	17	""	""	""	109,543	24	1.183	103	0.811	4	""	""	""	4	107	4	""
2016	12241	3	89	Caltech	-	TEAM	-	-	-	""	""	0	""	108	""	""	""	2	1	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2016	12241	3	89	Caltech	-	Totals	-	-	-	11	8	30	86	128	""	11	""	""	""	87,197	84	5.202	115	0.578	""	""	""	""	1	22	1	""
2016	12241	3	89	Caltech	-	Opponent Totals	-	-	-	84	69	237	417	114	""	3	""	""	""	87,197	11	0.681	24	0.686	8	""	""	""	4	130	5	""
2016	12241	3	114	Calvin	-	TEAM	-	-	-	2	""	4	""	207	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2016	12241	3	114	Calvin	-	Totals	-	-	-	81	69	231	472	230	""	15	""	""	""	141,547	6	0.229	59	0.908	20	""	""	""	1	220	1	""
2016	12241	3	114	Calvin	-	Opponent Totals	-	-	-	6	3	15	178	291	""	37	""	""	""	141,547	81	3.090	132	0.620	2	""	""	3	""	73	""	""
2016	12241	3	117	Capital	-	TEAM	-	-	-	1	""	2	""	182	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	117	Capital	-	Totals	-	-	-	34	24	92	276	182	1	24	""	""	""	105,158	33	1.695	65	0.663	4	""	""	""	3	83	4	""
2016	12241	3	117	Capital	-	Opponent Totals	-	-	-	33	20	86	269	197	1	25	""	""	""	105,158	34	1.746	94	0.734	3	""	""	""	1	101	1	""
2016	12241	3	118	Carleton	-	TEAM	-	-	-	1	""	2	""	247	""	""	""	5	1	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2016	12241	3	118	Carleton	-	Totals	-	-	-	32	25	89	372	247	""	13	""	""	""	108,785	17	0.844	86	0.835	8	""	""	""	2	120	3	""
2016	12241	3	118	Carleton	-	Opponent Totals	-	-	-	17	17	51	191	221	3	29	""	""	""	108,785	32	1.588	125	0.796	5	""	""	""	""	62	1	""
2016	12241	3	119	Carnegie Mellon	-	TEAM	-	-	-	""	""	0	""	243	""	3	""	4	2	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2016	12241	3	119	Carnegie Mellon	-	Totals	-	-	-	46	34	126	268	243	""	24	""	""	""	103,176	22	1.151	49	0.690	7	""	""	""	4	111	4	""
2016	12241	3	119	Carnegie Mellon	-	Opponent Totals	-	-	-	22	16	60	161	204	1	19	""	""	""	103,176	46	2.408	77	0.626	2	""	""	""	1	85	1	""
2016	12241	3	120	Carroll (WI)	-	TEAM	-	-	-	1	""	2	""	177	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2016	12241	3	120	Carroll (WI)	-	Totals	-	-	-	27	16	70	267	177	""	12	""	""	""	107,768	30	1.503	50	0.625	5	""	""	""	1	128	2	""
2016	12241	3	120	Carroll (WI)	-	Opponent Totals	-	-	-	30	23	83	148	193	1	25	""	""	""	107,768	27	1.353	98	0.784	6	""	""	""	""	64	1	""
2016	12241	3	121	Carthage	-	TEAM	-	-	-	2	""	4	""	274	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2016	12241	3	121	Carthage	-	Totals	-	-	-	47	49	143	398	300	5	37	""	""	""	130,449	36	1.490	103	0.741	6	""	""	""	3	149	3	""
2016	12241	3	121	Carthage	-	Opponent Totals	-	-	-	36	34	106	296	288	""	44	""	""	""	130,449	47	1.946	129	0.733	1	""	""	""	3	108	4	""
2016	12241	3	123	Castleton	-	TEAM	-	-	-	1	""	2	""	129	""	""	""	1	""	""	0	""	1	1.000	""	""	""	1	""	""	""	""
2016	12241	3	123	Castleton	-	Totals	-	-	-	50	38	138	358	228	1	20	""	""	""	128,753	17	0.713	105	0.861	11	""	""	2	1	122	2	""
2016	12241	3	123	Castleton	-	Opponent Totals	-	-	-	17	14	48	321	204	2	29	""	""	""	128,711	50	2.098	107	0.682	3	""	""	5	1	72	1	""
2016	12241	3	124	Catholic	-	TEAM	-	-	-	1	""	2	""	178	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2016	12241	3	124	Catholic	-	Totals	-	-	-	26	15	67	243	198	1	19	""	""	""	106,200	36	1.831	118	0.766	4	""	""	1	2	75	2	""
2016	12241	3	124	Catholic	-	Opponent Totals	-	-	-	36	30	102	286	163	""	18	""	""	""	106,200	26	1.322	80	0.755	4	""	""	""	2	89	5	""
2016	12241	3	23624	Cazenovia	-	TEAM	-	-	-	""	""	0	""	48	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	3	23624	Cazenovia	-	Totals	-	-	-	23	14	60	221	139	1	16	""	""	""	88,609	33	2.011	98	0.748	4	""	""	""	2	93	2	""
