year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2016	12241	1	721	Air Force	6	1509245	Jensen, Gus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1509245	So	17	17	""	3	3	31	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	3	1591890	Pujats, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1591890	So	17	17	1	1	3	18	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	18	1465077	Esparza, A.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1465077	Jr	17	17	1	""	2	8	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2016	12241	1	721	Air Force	16	1465076	Hill, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1465076	Sr	17	13	2	1	5	20	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2
2016	12241	1	721	Air Force	7	1692917	Bone, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692917	Fr	17	7	2	3	7	16	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2016	12241	1	721	Air Force	19	1692920	Guerrero, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692920	Fr	17	0	""	1	1	15	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	4	1358580	Kern, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1358580	Sr	17	17	1	4	6	35	""	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	21	1465080	Axhoj, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1465080	Jr	16	16	4	1	9	28	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2016	12241	1	721	Air Force	14	1465075	Duley, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1465075	Jr	16	16	1	1	3	13	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	1	""	1	""
2016	12241	1	721	Air Force	11	1465074	Villamaria, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1465074	Sr	16	16	""	""	0	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	2	1358581	Haug, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1358581	Sr	16	10	1	1	3	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	1
2016	12241	1	721	Air Force	10	1692918	Samayoa, Abinadi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692918	So	16	3	""	2	2	10	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	13	1692919	Han, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692919	Fr	15	8	1	""	2	15	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	9	1465070	Ward, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1465070	Jr	15	8	""	1	1	13	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	26	1692922	Dewing, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692922	Fr	14	0	1	2	4	11	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	25	1701996	Sims, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1701996	So	13	4	2	""	4	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	23	1591893	Wendt, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1591893	So	12	12	""	""	0	1	""	""	""	""	12	12	68,334	17	1.343	42	0.712	2	4	7	""	""	""	""	""
2016	12241	1	721	Air Force	22	1591891	Robinson, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1591891	Jr	9	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	15	1616896	Conrad, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1616896	So	8	1	""	""	0	1	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	5	1692916	Chacon, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692916	So	5	0	""	""	0	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	0	1692915	Blair, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692915	Sr	5	5	""	""	0	""	""	""	""	""	5	5	27,676	5	0.976	14	0.737	2	3	2	""	""	""	""	""
2016	12241	1	721	Air Force	20	1692921	Parker, Klint	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1692921	Fr	4	0	""	""	0	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	30	1740275	Marton, Jaric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1740275	So	3	0	1	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	8	1701365	Moxley, Zane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1701365	Fr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12241	1	721	Air Force	28	1735923	Gardner, Gannon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1735923	Jr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
