year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	1	721	Air Force	9	1692920	Guerrero, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1692920	Jr	2	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	3	1591890	Pujats, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1591890	Sr	2	2	""	1	1	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	22	1591892	Marton, Jaric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1591892	Sr	2	2	""	2	2	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	23	1591893	Wendt, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1591893	Sr	2	2	""	""	0	""	""	""	""	""	2	2	180:00	2	1.000	6	0.750	1	2	""	""	""	""	""	""
2018	12621	1	721	Air Force	8	1841329	Livingston, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1841329	So	2	1	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	19	1812082	Yarnell, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1812082	Fr	2	2	""	""	0	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	18	1800747	Louthan, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1800747	Jr	2	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	21	1800744	Blessing, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1800744	So	2	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	12	1800743	Abousaud, Munear	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1800743	So	2	0	""	""	0	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	20	1800742	Sims, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1800742	Jr	2	0	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	6	1735922	Martinez, Luis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1735922	Jr	2	2	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	13	1692922	Dewing, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1692922	Jr	2	2	""	""	0	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	2	1692921	Parker, Klint	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1692921	Jr	2	1	2	""	4	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2018	12621	1	721	Air Force	10	1692919	Han, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1692919	Jr	2	0	1	""	2	6	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2018	12621	1	721	Air Force	7	1692917	Bone, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1692917	Jr	2	2	1	""	2	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	5	1692916	Chacon, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1692916	Sr	2	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	14	1616895	Sims, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1616895	Sr	2	1	""	""	0	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	4	1800740	Storey, Duncan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1800740	So	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	15	1616896	Conrad, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1616896	Sr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	17	1591895	Strever, Isaac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1591895	Sr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	11	1914632	Uribe, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1914632	Fr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	721	Air Force	16	1914636	Flores, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1914636	So	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	25	1914219	Strachan, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1914219	Fr	2	1	""	""	0	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	14	1914217	Egbo, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1914217	Fr	2	0	""	""	0	2	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	9	1601706	Holthusen, Stuart	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1601706	Sr	2	2	""	""	0	5	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	2	1914215	Moutinho, Joao	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1914215	Fr	2	2	""	""	0	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	10	1795622	Cordeiro, Manuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1795622	Sr	2	2	""	""	0	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	11	1795620	Zajac, Marcel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1795620	So	2	1	""	""	0	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	3	1795616	Hinds, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1795616	So	2	1	""	""	0	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	5	Akron	1	1795614	Lundt, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1795614	Jr	2	2	""	""	0	""	1	""	1	""	2	2	180:00	2	1.000	2	0.500	""	""	2	""	""	""	""	""
2018	12621	1	5	Akron	8	1682804	Hackworth, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1682804	Jr	2	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
