year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2018	12621	721	Air Force	08/25/2017	Missouri St.	669	Missouri St.	http://stats.ncaa.org/team/669/12621	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4399879	http://stats.ncaa.org/game/index/4399879?org_id=721
2018	12621	721	Air Force	08/27/2017	FGCU	28755	FGCU	http://stats.ncaa.org/team/28755/12621	false		true	W 3 - 2	false	false	true	3 - 2	3	2	false		4379066	http://stats.ncaa.org/game/index/4379066?org_id=721
2018	12621	721	Air Force	09/01/2017	Drake	189	Drake	http://stats.ncaa.org/team/189/12621	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		4381087	http://stats.ncaa.org/game/index/4381087?org_id=721
2018	12621	721	Air Force	09/03/2017	Furman	244	Furman	http://stats.ncaa.org/team/244/12621	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		4382891	http://stats.ncaa.org/game/index/4382891?org_id=721
2018	12621	721	Air Force	09/09/2017	Army West Point	725	Army West Point	http://stats.ncaa.org/team/725/12621	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4390039	http://stats.ncaa.org/game/index/4390039?org_id=721
2018	12621	721	Air Force	09/15/2017	Saint Mary's (CA)	610	Saint Mary's (CA)	http://stats.ncaa.org/team/610/12621	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4395110	http://stats.ncaa.org/game/index/4395110?org_id=721
2018	12621	721	Air Force	09/17/2017	UC Davis	108	UC Davis	http://stats.ncaa.org/team/108/12621	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		4397769	http://stats.ncaa.org/game/index/4397769?org_id=721
2018	12621	721	Air Force	09/22/2017	@ Gonzaga	260	Gonzaga	http://stats.ncaa.org/team/260/12621	false		false	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	4401834	http://stats.ncaa.org/game/index/4401834?org_id=260
2018	12621	721	Air Force	09/29/2017	Incarnate Word	2743	Incarnate Word	http://stats.ncaa.org/team/2743/12621	false		true	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	4408421	http://stats.ncaa.org/game/index/4408421?org_id=721
2018	12621	721	Air Force	10/01/2017	UTRGV	536	UTRGV	http://stats.ncaa.org/team/536/12621	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4411107	http://stats.ncaa.org/game/index/4411107?org_id=721
2018	12621	721	Air Force	10/01/2017	@ UTRGV		UTRGV		false		false	-	false	false								
2018	12621	721	Air Force	10/08/2017	Houston Baptist	287	Houston Baptist	http://stats.ncaa.org/team/287/12621	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		4417056	http://stats.ncaa.org/game/index/4417056?org_id=721
2018	12621	721	Air Force	10/12/2017	@ Seattle U	1356	Seattle U	http://stats.ncaa.org/team/1356/12621	false		false	T 2 - 2 (2OT)	false	false	false	2 - 2	2	2	true	2OT	4419606	http://stats.ncaa.org/game/index/4419606?org_id=1356
