year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2017	12440	721	Air Force	08/26/2016	@ Army West Point	725	Army West Point	http://stats.ncaa.org/team/725/12440	false		false	L 1 - 3	false	false	false	1 - 3	1	3	false		4156942	http://stats.ncaa.org/game/index/4156942?org_id=725
2017	12440	721	Air Force	09/02/2016	Cal Poly @ Albuquerque, N.M.	90	Cal Poly	http://stats.ncaa.org/team/90/12440	true	Albuquerque, N.M.	true	W 1 - 0	false	false	true	1 - 0	1	0	false		4162558	http://stats.ncaa.org/game/index/4162558?org_id=721
2017	12440	721	Air Force	09/04/2016	CSUN @ Albuquerque, N.M.	101	CSUN	http://stats.ncaa.org/team/101/12440	true	Albuquerque, N.M.	true	L 1 - 2 (2OT)	false	false	false	1 - 2	1	2	true	2OT	4172156	http://stats.ncaa.org/game/index/4172156?org_id=721
2017	12440	721	Air Force	09/09/2016	Bryant	81	Bryant	http://stats.ncaa.org/team/81/12440	false		true	W 6 - 0	false	false	true	6 - 0	6	0	false		4170142	http://stats.ncaa.org/game/index/4170142?org_id=81
2017	12440	721	Air Force	09/11/2016	UC Riverside	111	UC Riverside	http://stats.ncaa.org/team/111/12440	false		true	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	4187443	http://stats.ncaa.org/game/index/4187443?org_id=721
2017	12440	721	Air Force	09/16/2016	@ Saint Mary's (CA)	610	Saint Mary's (CA)	http://stats.ncaa.org/team/610/12440	false		false	W 3 - 2	false	false	true	3 - 2	3	2	false		4175811	http://stats.ncaa.org/game/index/4175811?org_id=610
2017	12440	721	Air Force	09/18/2016	@ San Francisco	629	San Francisco	http://stats.ncaa.org/team/629/12440	false		false	W 4 - 3	false	false	true	4 - 3	4	3	false		4178633	http://stats.ncaa.org/game/index/4178633?org_id=629
2017	12440	721	Air Force	09/23/2016	@ Omaha	464	Omaha	http://stats.ncaa.org/team/464/12440	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		4183521	http://stats.ncaa.org/game/index/4183521?org_id=464
2017	12440	721	Air Force	09/25/2016	Gonzaga	260	Gonzaga	http://stats.ncaa.org/team/260/12440	false		true	W 4 - 1	false	false	true	4 - 1	4	1	false		4189049	http://stats.ncaa.org/game/index/4189049?org_id=721
2017	12440	721	Air Force	09/30/2016	@ Houston Baptist	287	Houston Baptist	http://stats.ncaa.org/team/287/12440	false		false	W 2 - 0	false	false	true	2 - 0	2	0	false		4191444	http://stats.ncaa.org/game/index/4191444?org_id=287
2017	12440	721	Air Force	10/02/2016	@ Incarnate Word	2743	Incarnate Word	http://stats.ncaa.org/team/2743/12440	false		false	W 4 - 2	false	false	true	4 - 2	4	2	false		4195676	http://stats.ncaa.org/game/index/4195676?org_id=2743
2017	12440	721	Air Force	10/08/2016	@ Grand Canyon	1104	Grand Canyon	http://stats.ncaa.org/team/1104/12440	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		4201079	http://stats.ncaa.org/game/index/4201079?org_id=1104
2017	12440	721	Air Force	10/14/2016	Utah Valley	30024	Utah Valley	http://stats.ncaa.org/team/30024/12440	false		true	L 0 - 2	false	false	false	0 - 2	0	2	false		4206893	http://stats.ncaa.org/game/index/4206893?org_id=721
2017	12440	721	Air Force	10/16/2016	CSU Bakersfield	94	CSU Bakersfield	http://stats.ncaa.org/team/94/12440	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		4209574	http://stats.ncaa.org/game/index/4209574?org_id=94
2017	12440	721	Air Force	10/21/2016	@ UNLV	465	UNLV	http://stats.ncaa.org/team/465/12440	false		false	L 2 - 3	false	false	false	2 - 3	2	3	false		4215126	http://stats.ncaa.org/game/index/4215126?org_id=465
2017	12440	721	Air Force	10/23/2016	UMKC	2707	UMKC	http://stats.ncaa.org/team/2707/12440	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		4217918	http://stats.ncaa.org/game/index/4217918?org_id=721
2017	12440	721	Air Force	10/27/2016	San Jose St.	630	San Jose St.	http://stats.ncaa.org/team/630/12440	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		4221169	http://stats.ncaa.org/game/index/4221169?org_id=721
2017	12440	721	Air Force	10/29/2016	@ UTRGV	536	UTRGV	http://stats.ncaa.org/team/536/12440	false		false	T 1 - 1 (2OT)	false	false	false	1 - 1	1	1	true	2OT	4223571	http://stats.ncaa.org/game/index/4223571?org_id=536
2017	12440	721	Air Force	11/05/2016	Seattle U	1356	Seattle U	http://stats.ncaa.org/team/1356/12440	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4228149	http://stats.ncaa.org/game/index/4228149?org_id=721
2017	12440	721	Air Force	11/10/2016	CSU Bakersfield @ Orem, UT	94	CSU Bakersfield	http://stats.ncaa.org/team/94/12440	true	Orem, UT	true	W 2 - 0	false	false	true	2 - 0	2	0	false		4231256	http://stats.ncaa.org/game/index/4231256?org_id=94
2017	12440	721	Air Force	11/11/2016	Seattle U @ Orem, Utah	1356	Seattle U	http://stats.ncaa.org/team/1356/12440	true	Orem, Utah	true	W 3 - 1	false	false	true	3 - 1	3	1	false		4232688	http://stats.ncaa.org/game/index/4232688?org_id=721
2017	12440	721	Air Force	11/13/2016	UNLV @ Orem, Utah	465	UNLV	http://stats.ncaa.org/team/465/12440	true	Orem, Utah	true	L 1 - 2	false	false	false	1 - 2	1	2	false		4234041	http://stats.ncaa.org/game/index/4234041?org_id=465
2017	12440	5	Akron	08/26/2016	Georgetown	251	Georgetown	http://stats.ncaa.org/team/251/12440	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4156039	http://stats.ncaa.org/game/index/4156039?org_id=5
2017	12440	5	Akron	08/28/2016	Seattle U	1356	Seattle U	http://stats.ncaa.org/team/1356/12440	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4156701	http://stats.ncaa.org/game/index/4156701?org_id=5
2017	12440	5	Akron	09/02/2016	@ San Diego St.	626	San Diego St.	http://stats.ncaa.org/team/626/12440	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		4159428	http://stats.ncaa.org/game/index/4159428?org_id=626
2017	12440	5	Akron	09/05/2016	@ UCLA	110	UCLA	http://stats.ncaa.org/team/110/12440	false		false	L 1 - 6	false	false	false	1 - 6	1	6	false		4162138	http://stats.ncaa.org/game/index/4162138?org_id=110
2017	12440	5	Akron	09/09/2016	Oregon St.	528	Oregon St.	http://stats.ncaa.org/team/528/12440	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		4168840	http://stats.ncaa.org/game/index/4168840?org_id=5
2017	12440	5	Akron	09/12/2016	UC Santa Barbara	104	UC Santa Barbara	http://stats.ncaa.org/team/104/12440	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		4171622	http://stats.ncaa.org/game/index/4171622?org_id=5
2017	12440	5	Akron	09/16/2016	@ Tulsa	719	Tulsa	http://stats.ncaa.org/team/719/12440	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		4175766	http://stats.ncaa.org/game/index/4175766?org_id=719
2017	12440	5	Akron	09/19/2016	@ SMU	663	SMU	http://stats.ncaa.org/team/663/12440	false		false	L 3 - 4 (1OT)	false	false	false	3 - 4	3	4	true	1OT	4180377	http://stats.ncaa.org/game/index/4180377?org_id=663
2017	12440	5	Akron	09/27/2016	VCU	740	VCU	http://stats.ncaa.org/team/740/12440	false		true	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	4188542	http://stats.ncaa.org/game/index/4188542?org_id=5
2017	12440	5	Akron	10/07/2016	Buffalo	86	Buffalo	http://stats.ncaa.org/team/86/12440	false		true	W 4 - 0	false	false	true	4 - 0	4	0	false		4203045	http://stats.ncaa.org/game/index/4203045?org_id=5
2017	12440	5	Akron	10/11/2016	@ Michigan St.	416	Michigan St.	http://stats.ncaa.org/team/416/12440	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		4205884	http://stats.ncaa.org/game/index/4205884?org_id=416
2017	12440	5	Akron	10/15/2016	@ Northern Ill.	503	Northern Ill.	http://stats.ncaa.org/team/503/12440	false		false	W 7 - 0	false	false	true	7 - 0	7	0	false		4208570	http://stats.ncaa.org/game/index/4208570?org_id=503
2017	12440	5	Akron	10/18/2016	@ Penn St.	539	Penn St.	http://stats.ncaa.org/team/539/12440	false		false	T 2 - 2 (2OT)	false	false	false	2 - 2	2	2	true	2OT	4230781	http://stats.ncaa.org/game/index/4230781?org_id=539
2017	12440	5	Akron	10/22/2016	West Virginia	768	West Virginia	http://stats.ncaa.org/team/768/12440	false		true	L 1 - 3	false	false	false	1 - 3	1	3	false		4217241	http://stats.ncaa.org/game/index/4217241?org_id=5
2017	12440	5	Akron	10/26/2016	@ Ohio St.	518	Ohio St.	http://stats.ncaa.org/team/518/12440	false		false	W 2 - 0	false	false	true	2 - 0	2	0	false		4220494	http://stats.ncaa.org/game/index/4220494?org_id=518
2017	12440	5	Akron	10/29/2016	@ Bowling Green	71	Bowling Green	http://stats.ncaa.org/team/71/12440	false		false	T 2 - 2 (2OT)	false	false	false	2 - 2	2	2	true	2OT	4223524	http://stats.ncaa.org/game/index/4223524?org_id=71
2017	12440	5	Akron	11/02/2016	Grand Canyon	1104	Grand Canyon	http://stats.ncaa.org/team/1104/12440	false		true	W 3 - 2 (2OT)	false	false	true	3 - 2	3	2	true	2OT	4226178	http://stats.ncaa.org/game/index/4226178?org_id=5
2017	12440	5	Akron	11/05/2016	Western Mich.	774	Western Mich.	http://stats.ncaa.org/team/774/12440	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		4228672	http://stats.ncaa.org/game/index/4228672?org_id=5
