year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	1	236	Fordham	-	TEAM	-	-	-	""	""	0	""	""	237	""	2	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	236	Fordham	-	Totals	-	-	-	33	34	100	254	104	255	""	30	""	""	""	2139:45	20	0.841	73	0.785	11	""	""	""	1	117	2	""
2018	12621	1	236	Fordham	-	Opponent Totals	-	-	-	20	24	64	237	93	297	""	40	""	""	""	2139:45	33	1.388	71	0.683	5	""	""	""	1	83	1	""
2018	12621	1	308	Fort Wayne	-	TEAM	-	-	-	""	""	0	""	""	217	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	308	Fort Wayne	-	Totals	-	-	-	18	15	51	215	87	233	1	41	""	""	""	1700:33	35	1.852	88	0.715	1	""	""	""	2	93	2	""
2018	12621	1	308	Fort Wayne	-	Opponent Totals	-	-	-	35	29	99	276	123	248	2	32	""	""	""	1700:33	18	0.953	69	0.793	5	""	""	""	4	84	4	""
2018	12621	1	244	Furman	-	TEAM	-	-	-	""	""	0	""	""	257	1	2	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	244	Furman	-	Totals	-	-	-	41	35	117	305	142	279	3	31	""	""	""	1897:38	19	0.901	45	0.703	9	""	""	""	5	126	5	""
2018	12621	1	244	Furman	-	Opponent Totals	-	-	-	19	16	54	158	64	252	3	31	""	""	""	1897:38	41	1.945	101	0.711	5	""	""	""	2	54	3	""
2018	12621	1	253	Ga. Southern	-	TEAM	-	-	-	""	""	0	""	""	215	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	253	Ga. Southern	-	Totals	-	-	-	23	16	62	226	104	215	1	33	""	""	""	1649:53	24	1.309	54	0.692	4	""	""	""	3	118	3	""
2018	12621	1	253	Ga. Southern	-	Opponent Totals	-	-	-	24	18	66	169	78	165	""	26	""	""	""	1649:53	23	1.255	81	0.779	4	""	""	""	2	76	2	""
2018	12621	1	1092	Gardner-Webb	-	TEAM	-	-	-	""	""	0	""	""	225	""	1	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	1092	Gardner-Webb	-	Totals	-	-	-	42	39	123	224	113	225	3	35	""	""	""	1591:11	33	1.867	87	0.725	3	""	""	3	1	74	1	""
2018	12621	1	1092	Gardner-Webb	-	Opponent Totals	-	-	-	33	24	90	285	121	230	1	29	""	""	""	1591:11	42	2.376	71	0.628	3	""	""	2	4	95	5	""
2018	12621	1	248	George Mason	-	TEAM	-	-	-	""	""	0	""	""	196	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	248	George Mason	-	Totals	-	-	-	25	19	69	165	67	196	1	28	""	""	""	1489:36	34	2.054	75	0.688	2	""	""	""	1	57	1	""
2018	12621	1	248	George Mason	-	Opponent Totals	-	-	-	34	25	93	246	109	169	""	16	""	""	""	1489:36	25	1.510	42	0.627	4	""	""	""	4	95	4	""
2018	12621	1	249	George Washington	-	TEAM	-	-	-	""	""	0	""	""	221	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	249	George Washington	-	Totals	-	-	-	25	24	74	180	85	221	""	20	""	""	""	1660:55	26	1.409	94	0.783	6	""	""	""	3	61	4	""
2018	12621	1	249	George Washington	-	Opponent Totals	-	-	-	26	21	73	267	120	225	2	23	""	""	""	1660:55	25	1.355	61	0.709	2	""	""	""	2	103	2	""
2018	12621	1	251	Georgetown	-	TEAM	-	-	-	""	""	0	""	""	212	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	251	Georgetown	-	Totals	-	-	-	35	33	103	318	133	225	""	30	""	""	""	1886:08	15	0.716	71	0.826	8	""	""	1	2	121	2	""
2018	12621	1	251	Georgetown	-	Opponent Totals	-	-	-	15	12	42	204	86	252	2	36	""	""	""	1886:08	35	1.670	98	0.737	3	""	""	1	2	73	2	""
2018	12621	1	254	Georgia St.	-	TEAM	-	-	-	1	""	2	""	1	249	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	254	Georgia St.	-	Totals	-	-	-	36	23	95	249	112	249	1	31	""	""	""	1855:39	21	1.019	61	0.744	7	""	""	""	3	78	4	""
2018	12621	1	254	Georgia St.	-	Opponent Totals	-	-	-	21	14	56	228	82	250	""	42	""	""	""	1855:39	36	1.746	76	0.679	5	""	""	""	4	102	4	""
2018	12621	1	260	Gonzaga	-	TEAM	-	-	-	""	""	0	""	""	186	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	260	Gonzaga	-	Totals	-	-	-	19	18	56	167	61	186	2	28	""	""	""	1593:54	24	1.355	62	0.721	4	""	""	""	3	77	3	""
2018	12621	1	260	Gonzaga	-	Opponent Totals	-	-	-	24	32	80	201	86	217	1	20	""	""	""	1593:54	19	1.073	42	0.689	7	""	""	""	""	94	1	""
2018	12621	1	1104	Grand Canyon	-	TEAM	-	-	-	""	""	0	""	""	107	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	1104	Grand Canyon	-	Totals	-	-	-	30	32	92	287	125	231	4	31	""	""	""	1792:39	37	1.858	87	0.702	4	""	""	""	3	89	4	""
2018	12621	1	1104	Grand Canyon	-	Opponent Totals	-	-	-	37	30	104	287	124	242	3	31	""	""	""	1792:39	30	1.506	95	0.760	2	""	""	""	1	99	1	""
2018	12621	1	794	Green Bay	-	TEAM	-	-	-	""	""	0	""	""	211	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	794	Green Bay	-	Totals	-	-	-	26	24	76	170	84	211	2	36	""	""	""	1639:58	23	1.262	67	0.744	3	""	""	""	1	74	2	""
2018	12621	1	794	Green Bay	-	Opponent Totals	-	-	-	23	17	63	225	90	205	2	34	""	""	""	1639:58	26	1.427	58	0.690	4	""	""	""	2	66	2	""
2018	12621	1	272	Hartford	-	TEAM	-	-	-	""	""	0	""	""	253	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	272	Hartford	-	Totals	-	-	-	13	11	37	172	59	253	3	32	""	""	""	1711:48	24	1.262	67	0.736	3	""	""	""	""	86	""	""
2018	12621	1	272	Hartford	-	Opponent Totals	-	-	-	24	22	70	227	91	221	1	18	""	""	""	1711:48	13	0.683	46	0.780	8	""	""	""	1	106	1	""
2018	12621	1	273	Hartwick	-	TEAM	-	-	-	""	""	0	""	""	210	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	273	Hartwick	-	Totals	-	-	-	21	17	59	200	91	210	""	35	""	""	""	1687:26	23	1.227	76	0.768	4	""	""	""	3	75	3	""
2018	12621	1	273	Hartwick	-	Opponent Totals	-	-	-	23	17	63	191	99	258	""	25	""	""	""	1687:26	21	1.120	70	0.769	6	""	""	""	1	92	2	""
2018	12621	1	275	Harvard	-	TEAM	-	-	-	""	""	0	""	""	223	""	""	""	6	""	""	0	""	7	1.000	""	""	""	""	""	""	""	""
2018	12621	1	275	Harvard	-	Totals	-	-	-	10	12	32	160	52	223	2	17	""	""	""	1519:46	32	1.895	97	0.752	""	""	""	""	1	54	1	""
2018	12621	1	275	Harvard	-	Opponent Totals	-	-	-	32	38	102	261	129	192	1	26	""	""	""	1519:46	10	0.592	42	0.808	8	""	""	""	2	93	2	""
2018	12621	1	19651	High Point	-	TEAM	-	-	-	1	""	2	""	1	235	""	2	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	19651	High Point	-	Totals	-	-	-	26	15	67	204	84	248	2	37	""	""	""	1809:22	15	0.746	62	0.805	8	""	""	""	""	98	1	""
2018	12621	1	19651	High Point	-	Opponent Totals	-	-	-	15	17	47	189	77	218	3	23	""	""	""	1809:22	26	1.293	58	0.690	6	""	""	""	2	84	3	""
2018	12621	1	283	Hofstra	-	TEAM	-	-	-	""	""	0	""	""	198	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	283	Hofstra	-	Totals	-	-	-	15	12	42	222	82	198	1	29	""	""	""	1743:42	23	1.187	63	0.733	5	""	""	""	""	77	""	""
2018	12621	1	283	Hofstra	-	Opponent Totals	-	-	-	23	15	61	222	86	226	""	22	""	""	""	1743:42	15	0.774	67	0.817	7	""	""	""	2	95	2	""
2018	12621	1	285	Holy Cross	-	TEAM	-	-	-	1	""	2	""	1	249	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	285	Holy Cross	-	Totals	-	-	-	20	9	49	209	92	249	2	32	""	""	""	1897:16	28	1.328	70	0.714	7	""	""	""	1	86	2	""
2018	12621	1	285	Holy Cross	-	Opponent Totals	-	-	-	28	18	74	236	98	218	1	30	""	""	""	1897:16	20	0.949	72	0.783	10	""	""	""	5	111	6	""
2018	12621	1	287	Houston Baptist	-	TEAM	-	-	-	""	""	0	""	""	171	""	1	""	5	""	""	0	""	7	1.000	""	""	""	""	""	""	""	""
2018	12621	1	287	Houston Baptist	-	Totals	-	-	-	16	12	44	165	63	187	1	19	""	""	""	1368:02	25	1.645	88	0.779	1	""	""	""	2	52	2	""
2018	12621	1	287	Houston Baptist	-	Opponent Totals	-	-	-	25	24	74	307	113	187	1	27	""	""	""	1368:02	16	1.053	47	0.746	6	""	""	2	""	94	2	""
2018	12621	1	290	Howard	-	TEAM	-	-	-	1	""	2	""	1	260	""	1	""	4	""	""	0	""	7	1.000	""	""	""	""	""	""	""	""
2018	12621	1	290	Howard	-	Totals	-	-	-	12	7	31	177	80	260	""	37	""	""	""	1862:18	41	1.981	99	0.707	3	""	""	""	""	50	""	""
2018	12621	1	290	Howard	-	Opponent Totals	-	-	-	41	38	120	278	140	211	""	25	""	""	""	1862:18	12	0.580	68	0.850	10	""	""	""	2	101	2	""
2018	12621	1	2699	IUPUI	-	TEAM	-	-	-	""	""	0	""	""	214	""	1	""	5	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	1	2699	IUPUI	-	Totals	-	-	-	8	7	23	145	48	214	1	28	""	""	""	1577:40	35	1.997	78	0.690	1	""	""	""	1	56	3	""
2018	12621	1	2699	IUPUI	-	Opponent Totals	-	-	-	35	31	101	295	113	207	""	19	""	""	""	1577:40	8	0.456	40	0.833	10	""	""	""	1	124	1	""
2018	12621	1	302	Ill.-Chicago	-	TEAM	-	-	-	1	""	2	""	1	237	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	302	Ill.-Chicago	-	Totals	-	-	-	30	29	89	330	144	249	1	39	""	""	""	1899:23	23	1.090	73	0.760	5	""	""	""	3	118	3	""
2018	12621	1	302	Ill.-Chicago	-	Opponent Totals	-	-	-	23	20	66	225	96	243	5	47	""	""	""	1899:23	30	1.422	114	0.792	6	""	""	""	6	90	8	""
2018	12621	1	2743	Incarnate Word	-	TEAM	-	-	-	""	""	0	""	""	204	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	2743	Incarnate Word	-	Totals	-	-	-	13	10	36	201	66	218	2	36	""	""	""	1568:27	24	1.377	54	0.692	1	""	""	""	""	72	""	""
2018	12621	1	2743	Incarnate Word	-	Opponent Totals	-	-	-	24	21	69	190	78	186	1	24	""	""	""	1568:27	13	0.746	53	0.803	9	""	""	""	1	74	2	""
2018	12621	1	306	Indiana	-	TEAM	-	-	-	""	""	0	""	""	252	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	306	Indiana	-	Totals	-	-	-	49	48	146	420	188	252	""	14	""	""	""	2419:18	7	0.260	67	0.905	18	""	""	""	5	177	7	""
2018	12621	1	306	Indiana	-	Opponent Totals	-	-	-	7	7	21	212	74	345	""	50	""	""	""	2419:18	49	1.823	139	0.739	4	""	""	""	1	98	1	""
2018	12621	1	310	Iona	-	TEAM	-	-	-	1	""	2	""	1	227	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	310	Iona	-	Totals	-	-	-	15	15	45	210	76	236	2	25	""	""	""	1564:48	17	0.978	43	0.717	7	""	""	1	""	86	""	""
2018	12621	1	310	Iona	-	Opponent Totals	-	-	-	17	16	50	174	60	205	3	40	""	""	""	1564:48	15	0.863	61	0.803	6	""	""	1	""	68	1	""
2018	12621	1	316	Jacksonville	-	TEAM	-	-	-	1	""	2	""	1	160	""	1	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	1	316	Jacksonville	-	Totals	-	-	-	19	13	51	159	68	160	2	17	""	""	""	1579:02	27	1.539	70	0.722	1	""	""	""	2	69	2	""
2018	12621	1	316	Jacksonville	-	Opponent Totals	-	-	-	27	19	73	254	97	204	2	21	""	""	""	1579:02	19	1.083	49	0.721	6	""	""	""	1	80	1	""
2018	12621	1	317	James Madison	-	TEAM	-	-	-	1	""	2	""	1	309	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	317	James Madison	-	Totals	-	-	-	31	22	84	241	120	309	""	40	""	""	""	1770:00	27	1.373	60	0.690	7	""	""	""	2	105	3	""
2018	12621	1	317	James Madison	-	Opponent Totals	-	-	-	27	25	79	170	87	225	""	28	""	""	""	1770:00	31	1.576	89	0.742	3	""	""	""	3	88	3	""
2018	12621	1	334	Kentucky	-	TEAM	-	-	-	""	""	0	""	1	178	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	334	Kentucky	-	Totals	-	-	-	20	18	58	210	109	178	2	18	""	""	""	1724:33	17	0.887	61	0.782	7	""	""	""	4	104	4	""
2018	12621	1	334	Kentucky	-	Opponent Totals	-	-	-	17	18	52	201	78	185	2	21	""	""	""	1724:33	20	1.044	89	0.817	5	""	""	""	""	97	""	""
2018	12621	1	361	LIU Brooklyn	-	TEAM	-	-	-	""	""	0	""	""	197	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	361	LIU Brooklyn	-	Totals	-	-	-	23	21	67	214	92	197	3	30	""	""	""	1725:58	26	1.356	68	0.723	3	""	""	""	3	85	3	""
2018	12621	1	361	LIU Brooklyn	-	Opponent Totals	-	-	-	26	22	74	234	94	187	1	29	""	""	""	1725:58	23	1.199	69	0.750	5	""	""	""	1	95	1	""
2018	12621	1	340	La Salle	-	TEAM	-	-	-	2	""	4	""	2	211	""	2	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	1	340	La Salle	-	Totals	-	-	-	31	25	87	237	113	231	1	25	""	""	""	1689:00	29	1.545	74	0.718	4	""	""	""	3	101	3	""
2018	12621	1	340	La Salle	-	Opponent Totals	-	-	-	29	27	85	205	103	194	2	22	""	""	""	1689:00	31	1.652	82	0.726	3	""	""	""	3	87	3	""
2018	12621	1	342	Lafayette	-	TEAM	-	-	-	""	""	0	""	""	249	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	342	Lafayette	-	Totals	-	-	-	14	10	38	151	69	249	1	25	""	""	""	1644:08	34	1.861	71	0.676	1	""	""	""	3	63	3	""
2018	12621	1	342	Lafayette	-	Opponent Totals	-	-	-	34	27	95	208	105	175	""	16	""	""	""	1644:08	14	0.766	55	0.797	8	""	""	""	1	90	3	""
2018	12621	1	352	Lehigh	-	TEAM	-	-	-	""	""	0	""	""	169	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	352	Lehigh	-	Totals	-	-	-	35	31	101	274	109	181	""	20	""	""	""	1730:00	27	1.405	68	0.716	5	""	""	""	4	110	4	""
2018	12621	1	352	Lehigh	-	Opponent Totals	-	-	-	27	22	76	206	95	249	1	23	""	""	""	1730:00	35	1.821	74	0.679	5	""	""	""	5	92	5	""
2018	12621	1	355	Liberty	-	TEAM	-	-	-	""	""	0	""	""	211	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	355	Liberty	-	Totals	-	-	-	28	25	81	194	92	211	4	28	""	""	""	1558:50	19	1.097	63	0.768	7	""	""	""	3	70	3	""
2018	12621	1	355	Liberty	-	Opponent Totals	-	-	-	19	18	56	214	82	228	3	42	""	""	""	1558:50	28	1.617	64	0.696	2	""	""	""	""	78	1	""
2018	12621	1	28600	Lipscomb	-	TEAM	-	-	-	""	""	0	""	""	200	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	28600	Lipscomb	-	Totals	-	-	-	36	30	102	307	121	202	1	24	""	""	""	1967:41	35	1.601	82	0.701	3	""	""	""	2	139	3	""
2018	12621	1	28600	Lipscomb	-	Opponent Totals	-	-	-	35	29	99	266	117	225	2	32	""	""	""	1967:41	36	1.647	85	0.702	5	""	""	""	3	91	3	""
2018	12621	1	363	Longwood	-	TEAM	-	-	-	""	""	0	""	""	222	1	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	363	Longwood	-	Totals	-	-	-	11	8	30	149	69	222	2	30	""	""	""	1684:45	40	2.137	80	0.667	""	""	""	1	1	51	1	""
2018	12621	1	363	Longwood	-	Opponent Totals	-	-	-	40	37	117	300	120	198	""	19	""	""	""	1684:45	11	0.588	58	0.841	11	""	""	""	2	116	3	""
2018	12621	1	367	Louisville	-	TEAM	-	-	-	1	""	2	""	1	277	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	1	367	Louisville	-	Totals	-	-	-	34	29	97	235	105	285	1	28	""	""	""	1905:54	14	0.661	42	0.750	12	""	""	""	5	96	5	""
2018	12621	1	367	Louisville	-	Opponent Totals	-	-	-	14	15	43	159	56	262	""	30	""	""	""	1905:54	34	1.606	71	0.676	3	""	""	""	""	80	""	""
2018	12621	1	371	Loyola Chicago	-	TEAM	-	-	-	1	""	2	""	1	204	""	4	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	1	371	Loyola Chicago	-	Totals	-	-	-	21	17	59	216	91	223	""	28	""	""	""	1721:44	20	1.045	44	0.688	4	""	""	""	2	111	6	""
2018	12621	1	371	Loyola Chicago	-	Opponent Totals	-	-	-	20	14	54	187	64	215	1	30	""	""	""	1721:44	21	1.098	70	0.769	6	""	""	""	2	54	2	""
2018	12621	1	369	Loyola Maryland	-	TEAM	-	-	-	1	""	2	""	1	248	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	369	Loyola Maryland	-	Totals	-	-	-	29	37	95	193	88	263	1	34	""	""	""	1649:26	23	1.255	64	0.736	7	""	""	""	2	81	2	""
2018	12621	1	369	Loyola Maryland	-	Opponent Totals	-	-	-	23	25	71	193	87	225	1	27	""	""	""	1649:26	29	1.582	59	0.670	4	""	""	""	3	66	4	""
2018	12621	1	370	Loyola Marymount	-	TEAM	-	-	-	""	""	0	""	""	203	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	370	Loyola Marymount	-	Totals	-	-	-	15	17	47	253	93	211	5	24	""	""	""	1678:00	33	1.770	88	0.727	1	""	""	""	1	114	1	""
2018	12621	1	370	Loyola Marymount	-	Opponent Totals	-	-	-	33	29	95	248	121	209	1	26	""	""	""	1678:00	15	0.805	78	0.839	9	""	""	1	4	73	4	""
2018	12621	1	381	Manhattan	-	TEAM	-	-	-	1	""	2	""	1	260	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	1
2018	12621	1	381	Manhattan	-	Totals	-	-	-	26	19	71	200	83	260	3	39	""	""	""	1687:32	16	0.853	70	0.814	8	""	""	""	2	59	2	""
2018	12621	1	381	Manhattan	-	Opponent Totals	-	-	-	16	14	46	208	86	217	1	19	""	""	""	1687:32	26	1.387	57	0.687	5	""	""	""	2	74	2	""
2018	12621	1	386	Marist	-	TEAM	-	-	-	""	""	0	""	""	237	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	386	Marist	-	Totals	-	-	-	27	30	84	269	116	237	""	29	""	""	""	1672:39	31	1.668	76	0.710	3	""	""	""	1	114	2	""
2018	12621	1	386	Marist	-	Opponent Totals	-	-	-	31	31	93	226	107	222	""	26	""	""	""	1672:39	27	1.453	89	0.767	6	""	""	""	2	71	3	""
2018	12621	1	387	Marquette	-	TEAM	-	-	-	""	""	0	""	""	171	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	387	Marquette	-	Totals	-	-	-	18	18	54	213	93	184	1	25	""	""	""	1507:40	33	1.970	74	0.692	1	""	""	""	""	98	""	""
2018	12621	1	387	Marquette	-	Opponent Totals	-	-	-	33	31	97	232	107	226	2	24	""	""	""	1507:40	18	1.075	75	0.806	6	""	""	""	3	95	3	""
2018	12621	1	388	Marshall	-	TEAM	-	-	-	""	""	0	""	""	231	""	5	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	388	Marshall	-	Totals	-	-	-	22	19	63	248	118	231	""	34	""	""	""	1757:52	23	1.178	79	0.775	4	""	""	""	2	97	2	""
2018	12621	1	388	Marshall	-	Opponent Totals	-	-	-	23	18	64	227	102	212	1	15	""	""	""	1757:52	22	1.126	96	0.814	7	""	""	""	3	106	3	""
2018	12621	1	392	Maryland	-	TEAM	-	-	-	1	""	2	""	1	186	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	1	392	Maryland	-	Totals	-	-	-	30	26	86	278	132	214	1	27	""	""	""	1811:21	20	0.994	59	0.747	9	""	""	""	3	108	5	""
2018	12621	1	392	Maryland	-	Opponent Totals	-	-	-	20	15	55	156	79	222	2	34	""	""	""	1811:21	30	1.491	102	0.773	6	""	""	3	2	86	2	""
2018	12621	1	400	Massachusetts	-	TEAM	-	-	-	1	""	2	""	1	280	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	400	Massachusetts	-	Totals	-	-	-	43	38	124	266	126	280	1	21	""	""	""	2048:39	22	0.966	71	0.763	7	""	""	""	1	86	3	""
2018	12621	1	400	Massachusetts	-	Opponent Totals	-	-	-	22	19	63	268	93	271	4	24	""	""	""	2048:39	43	1.889	83	0.659	3	""	""	""	3	113	3	""
2018	12621	1	404	Memphis	-	TEAM	-	-	-	""	""	0	""	1	204	""	2	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	404	Memphis	-	Totals	-	-	-	13	13	39	191	73	205	1	31	""	""	""	1551:29	26	1.508	74	0.740	2	""	""	""	1	73	1	""
2018	12621	1	404	Memphis	-	Opponent Totals	-	-	-	26	20	72	203	100	190	""	25	""	""	""	1551:29	13	0.754	60	0.822	7	""	""	""	4	85	6	""
2018	12621	1	406	Mercer	-	TEAM	-	-	-	1	""	2	""	1	269	""	6	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	406	Mercer	-	Totals	-	-	-	32	30	94	314	116	269	""	34	""	""	""	2157:31	24	1.001	74	0.755	4	""	""	""	2	136	5	""
2018	12621	1	406	Mercer	-	Opponent Totals	-	-	-	24	19	67	259	98	279	2	39	""	""	""	2157:31	32	1.335	84	0.724	7	""	""	""	3	91	3	""
2018	12621	1	418	Michigan	-	TEAM	-	-	-	""	""	0	""	""	232	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	418	Michigan	-	Totals	-	-	-	32	35	99	293	106	245	3	40	""	""	""	1897:53	24	1.138	49	0.671	4	""	""	""	1	127	2	""
2018	12621	1	418	Michigan	-	Opponent Totals	-	-	-	24	25	73	190	73	278	1	33	""	""	""	1897:53	32	1.517	74	0.698	3	""	""	""	1	74	1	""
2018	12621	1	416	Michigan St.	-	TEAM	-	-	-	""	""	0	""	1	216	""	1	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	416	Michigan St.	-	Totals	-	-	-	28	37	93	225	96	222	1	28	""	""	""	1889:02	13	0.619	66	0.835	11	""	""	""	2	112	2	""
2018	12621	1	416	Michigan St.	-	Opponent Totals	-	-	-	13	10	36	212	79	257	2	35	""	""	""	1889:02	28	1.334	68	0.708	2	""	""	""	2	90	2	""
2018	12621	1	797	Milwaukee	-	TEAM	-	-	-	""	""	0	""	""	268	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	797	Milwaukee	-	Totals	-	-	-	31	28	90	293	114	268	1	33	""	""	""	1812:42	19	0.943	57	0.750	9	""	""	""	2	90	2	""
2018	12621	1	797	Milwaukee	-	Opponent Totals	-	-	-	19	13	51	184	76	334	3	45	""	""	""	1812:42	31	1.539	83	0.728	2	""	""	""	1	66	1	""
2018	12621	1	669	Missouri St.	-	TEAM	-	-	-	""	""	0	""	""	158	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	669	Missouri St.	-	Totals	-	-	-	15	15	45	170	66	158	""	13	""	""	""	1615:26	9	0.501	65	0.878	11	""	""	""	1	71	2	""
2018	12621	1	669	Missouri St.	-	Opponent Totals	-	-	-	9	9	27	181	74	151	1	24	""	""	""	1615:26	15	0.836	51	0.773	5	""	""	""	""	80	1	""
2018	12621	1	439	Monmouth	-	TEAM	-	-	-	1	""	2	""	1	183	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	439	Monmouth	-	Totals	-	-	-	25	22	72	200	72	183	1	17	""	""	""	1703:50	25	1.321	73	0.745	5	""	""	""	""	77	""	""
2018	12621	1	439	Monmouth	-	Opponent Totals	-	-	-	25	22	72	278	98	242	""	21	""	""	""	1703:50	25	1.321	47	0.653	5	""	""	""	1	99	1	""
2018	12621	1	490	NC State	-	TEAM	-	-	-	""	""	0	""	""	221	1	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	490	NC State	-	Totals	-	-	-	21	25	67	168	66	221	1	29	""	""	""	1703:31	20	1.057	44	0.688	7	""	""	""	1	79	2	""
2018	12621	1	490	NC State	-	Opponent Totals	-	-	-	20	22	62	152	64	212	1	27	""	""	""	1703:31	21	1.109	45	0.682	9	""	""	""	3	78	3	""
2018	12621	1	471	NJIT	-	TEAM	-	-	-	""	""	0	""	""	259	""	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	471	NJIT	-	Totals	-	-	-	28	25	81	215	100	259	3	45	""	""	""	1690:00	28	1.491	90	0.763	6	""	""	""	2	101	3	""
2018	12621	1	471	NJIT	-	Opponent Totals	-	-	-	28	19	75	260	118	265	1	36	""	""	""	1690:00	28	1.491	72	0.720	2	""	""	""	6	104	7	""
2018	12621	1	726	Navy	-	TEAM	-	-	-	""	""	0	""	""	204	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	726	Navy	-	Totals	-	-	-	15	11	41	167	62	204	""	15	""	""	""	1587:30	26	1.474	93	0.782	2	""	""	""	1	55	1	""
2018	12621	1	726	Navy	-	Opponent Totals	-	-	-	26	24	76	264	119	190	""	21	""	""	""	1587:30	15	0.850	47	0.758	8	""	""	""	3	84	3	""
2018	12621	1	469	New Hampshire	-	TEAM	-	-	-	1	""	2	""	1	243	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
