year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2016	12241	2	30093	AUM	7		Budic, Dominik		N/A	0	0
2016	12241	2	30093	AUM	4		Costa, Alexandro		N/A	0	0
2016	12241	2	30093	AUM	21		Fallack, Yannic		N/A	0	0
2016	12241	2	30093	AUM	17		Grobelny, Daniel		N/A	0	0
2016	12241	2	30093	AUM	12		Harwell, Alan		N/A	0	0
2016	12241	2	30093	AUM	2		Hogg, Kyle		N/A	0	0
2016	12241	2	30093	AUM	6		Hunold, Niklas		N/A	0	0
2016	12241	2	30093	AUM	1		Ingram, Stephen		N/A	0	0
2016	12241	2	30093	AUM	16		Kroeger, Mathis		N/A	0	0
2016	12241	2	30093	AUM	19		Neubarth, Alexander		N/A	0	0
2016	12241	2	30093	AUM	23		Varga, Franco		N/A	0	0
2016	12241	2	30093	AUM	10		Wladyko, Sebastian		N/A	0	0
2016	12241	2	30123	Academy of Art	14	1484377.0	Eldon, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1484377.0	Sr	16	14
2016	12241	2	30123	Academy of Art	11	1695668.0	Erhunmwunsee, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1695668.0	Jr	15	8
2016	12241	2	30123	Academy of Art	30	1603761.0	Escobedo, Alejandro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1603761.0	So	0	0
2016	12241	2	30123	Academy of Art	5	1362814.0	Fleschhut, Lennart	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1362814.0	Sr	18	18
2016	12241	2	30123	Academy of Art	18	1373295.0	Gudbjartsson, Runar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1373295.0	Sr	11	11
2016	12241	2	30123	Academy of Art	16	1695670.0	Gutierrez, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1695670.0	Fr	17	17
2016	12241	2	30123	Academy of Art	1		Hafsteinsson, Arnor		Fr	0	0
2016	12241	2	30123	Academy of Art	12	1603757.0	Haley, Patrik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1603757.0	Sr	13	5
2016	12241	2	30123	Academy of Art	23	1603759.0	Heinrichs, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1603759.0	So	0	0
2016	12241	2	30123	Academy of Art	15	1603760.0	Ingle, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1603760.0	So	6	2
2016	12241	2	30123	Academy of Art	8	1603755.0	Jóhannesson, Jón	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1603755.0	So	16	9
2016	12241	2	30123	Academy of Art	2	1484390.0	McLellan, Malcolm	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1484390.0	Sr	16	16
2016	12241	2	30123	Academy of Art	0	1695665.0	Mendez, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1695665.0	Fr	18	18
2016	12241	2	30123	Academy of Art	19	1484375.0	Mendoza, Ricardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1484375.0	Jr	17	14
2016	12241	2	30123	Academy of Art	35		Moore Jr., Jon		Fr	0	0
2016	12241	2	30123	Academy of Art	7	1603754.0	Payerchin, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1603754.0	So	13	0
2016	12241	2	30123	Academy of Art	13	1695669.0	Rodriguez, Matteo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1695669.0	Fr	16	2
2016	12241	2	30123	Academy of Art	20	1695680.0	Santhiago, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1695680.0	Fr	15	4
2016	12241	2	30123	Academy of Art	17	1695678.0	Seech, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1695678.0	Fr	18	18
2016	12241	2	30123	Academy of Art	3		Sullivan, Timothy		Fr	0	0
2016	12241	2	30123	Academy of Art	22	1484376.0	Theis, Luca	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12241&stats_player_seq=1484376.0	Jr	0	0
