year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2015	11701	1	72	Bradley	-	Totals	-	-	-	29	39	97	250	258	 	16	 	 	 	1867:48	31	1.494	81	0.723	5	 	 	 	108	 	 	 
2015	11701	1	72	Bradley	-	Opponent Totals	-	-	-	31	29	91	312	264	 	27	 	 	 	1867:48	29	1.397	69	0.704	5	 	 	 	119	5	6	 
2015	11701	1	80	Brown	-	TEAM	-	-	-	 	 	0	 	242	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	1	80	Brown	-	Totals	-	-	-	14	18	46	192	242	 	24	 	 	 	1654:40	18	0.979	59	0.766	7	 	 	 	91	 	 	 
2015	11701	1	80	Brown	-	Opponent Totals	-	-	-	18	14	50	195	193	 	13	 	 	 	1654:40	14	0.761	69	0.831	5	 	 	 	88	3	3	 
2015	11701	1	81	Bryant	-	TEAM	-	-	-	1	 	2	 	273	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	81	Bryant	-	Totals	-	-	-	24	21	69	205	273	 	25	 	 	 	1636:02	22	1.210	89	0.802	4	 	 	 	91	1	2	 
2015	11701	1	81	Bryant	-	Opponent Totals	-	-	-	22	19	63	247	209	1	16	 	 	 	1636:02	24	1.320	64	0.727	3	 	 	 	70	1	1	 
2015	11701	1	83	Bucknell	-	TEAM	-	-	-	1	 	2	 	131	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	1
2015	11701	1	83	Bucknell	-	Totals	-	-	-	31	28	90	304	219	1	10	 	 	 	2134:08	23	0.970	78	0.772	8	 	 	 	114	4	4	 
2015	11701	1	83	Bucknell	-	Opponent Totals	-	-	-	23	17	63	255	225	 	14	 	 	 	2134:08	31	1.307	106	0.774	8	 	 	 	112	1	1	 
2015	11701	1	86	Buffalo	-	TEAM	-	-	-	 	 	0	 	194	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	1	86	Buffalo	-	Totals	-	-	-	19	17	55	235	201	 	24	 	 	 	1490:05	30	1.812	53	0.639	2	 	 	 	69	3	4	 
2015	11701	1	86	Buffalo	-	Opponent Totals	-	-	-	30	36	96	208	197	4	27	 	 	 	1490:05	19	1.148	85	0.817	7	 	 	 	74	1	2	 
2015	11701	1	87	Butler	-	TEAM	-	-	-	 	 	0	 	166	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11701	1	87	Butler	-	Totals	-	-	-	18	17	53	232	166	1	28	 	 	 	1755:15	19	0.974	65	0.774	7	 	 	 	87	1	1	 
2015	11701	1	87	Butler	-	Opponent Totals	-	-	-	19	17	55	220	211	1	20	 	 	 	1755:15	18	0.923	71	0.798	6	 	 	 	81	2	3	 
2015	11701	1	94	CSU Bakersfield	-	TEAM	-	-	-	 	 	0	 	249	1	1	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	94	CSU Bakersfield	-	Totals	-	-	-	39	30	108	329	249	2	38	 	 	 	2120:58	26	1.103	84	0.764	7	 	 	 	128	3	3	 
2015	11701	1	94	CSU Bakersfield	-	Opponent Totals	-	-	-	26	19	71	251	280	 	35	 	 	 	2120:58	39	1.655	114	0.745	2	 	 	 	69	4	4	 
2015	11701	1	101	CSUN	-	TEAM	-	-	-	 	 	0	 	224	 	1	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	101	CSUN	-	Totals	-	-	-	19	16	54	246	236	4	41	 	 	 	1798:21	19	0.951	73	0.793	6	 	 	 	90	2	5	 
2015	11701	1	101	CSUN	-	Opponent Totals	-	-	-	19	18	56	237	231	3	32	 	 	 	1798:21	19	0.951	81	0.810	7	 	 	 	94	 	1	 
2015	11701	1	90	Cal Poly	-	TEAM	-	-	-	2	 	4	 	201	 	 	 	5	 	 	0	""	5	1.000	 	 	 	 	 	 	 	 
2015	11701	1	90	Cal Poly	-	Totals	-	-	-	29	26	84	263	201	 	29	 	 	 	1805:59	24	1.196	101	0.808	5	 	 	 	96	3	6	 
2015	11701	1	90	Cal Poly	-	Opponent Totals	-	-	-	24	22	70	311	219	2	30	 	 	 	1805:59	29	1.445	74	0.718	4	 	 	 	98	1	1	 
2015	11701	1	97	Cal St. Fullerton	-	TEAM	-	-	-	1	 	2	 	384	1	1	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	97	Cal St. Fullerton	-	Totals	-	-	-	34	34	102	361	384	3	52	 	 	 	2328:08	26	1.005	90	0.776	9	 	 	 	137	2	2	 
2015	11701	1	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	26	27	79	250	350	7	50	 	 	 	2328:08	34	1.314	114	0.770	6	 	 	 	104	4	8	 
2015	11701	1	107	California	-	TEAM	-	-	-	 	 	0	 	170	 	 	 	4	 	 	0	""	4	1.000	 	 	 	 	 	 	 	 
2015	11701	1	107	California	-	Totals	-	-	-	47	55	149	269	170	 	24	 	 	 	1751:16	37	1.901	90	0.709	4	 	 	 	104	1	2	 
2015	11701	1	107	California	-	Opponent Totals	-	-	-	37	35	109	281	208	1	28	 	 	 	1751:16	47	2.415	92	0.662	 	 	 	 	91	 	2	 
2015	11701	1	115	Campbell	-	TEAM	-	-	-	 	 	0	 	182	 	1	 	3	 	 	0	""	6	1.000	 	 	 	 	 	 	 	 
2015	11701	1	115	Campbell	-	Totals	-	-	-	19	16	54	185	182	1	18	 	 	 	1622:51	36	1.996	107	0.748	2	 	 	 	66	 	1	 
2015	11701	1	115	Campbell	-	Opponent Totals	-	-	-	36	33	105	304	202	2	18	 	 	 	1622:51	19	1.054	64	0.771	6	 	 	 	114	1	3	 
2015	11701	1	116	Canisius	-	TEAM	-	-	-	 	 	0	 	191	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	1	116	Canisius	-	Totals	-	-	-	22	25	69	325	191	 	27	 	 	 	1704:50	16	0.845	66	0.805	8	 	 	 	94	1	1	 
2015	11701	1	116	Canisius	-	Opponent Totals	-	-	-	16	14	46	192	222	1	22	 	 	 	1704:50	22	1.161	96	0.814	6	 	 	 	70	 	 	 
2015	11701	1	1004	Central Ark.	-	TEAM	-	-	-	 	 	0	 	199	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	1004	Central Ark.	-	Totals	-	-	-	14	15	43	154	213	2	27	 	 	 	1560:00	36	2.077	68	0.654	1	 	 	 	48	 	1	 
2015	11701	1	1004	Central Ark.	-	Opponent Totals	-	-	-	36	33	105	252	225	1	13	 	 	 	1560:00	14	0.808	53	0.791	9	 	 	 	128	3	4	 
2015	11701	1	127	Central Conn. St.	-	TEAM	-	-	-	 	 	0	 	159	 	 	 	4	 	 	0	""	5	1.000	 	 	 	1	 	 	 	 
2015	11701	1	127	Central Conn. St.	-	Totals	-	-	-	16	9	41	169	159	2	14	 	 	 	1489:42	26	1.571	74	0.740	5	 	 	1	58	3	4	 
2015	11701	1	127	Central Conn. St.	-	Opponent Totals	-	-	-	26	28	80	261	167	2	20	 	 	 	1489:42	16	0.967	57	0.781	3	 	 	 	96	 	 	 
2015	11701	1	458	Charlotte	-	TEAM	-	-	-	2	 	4	 	250	 	2	 	3	 	 	0	""	3	1.000	 	 	 	 	 	 	 	1
2015	11701	1	458	Charlotte	-	Totals	-	-	-	41	35	117	266	250	4	36	 	 	 	1764:15	18	0.918	64	0.780	8	 	 	 	105	3	3	 
2015	11701	1	458	Charlotte	-	Opponent Totals	-	-	-	18	14	50	192	213	6	40	 	 	 	1764:15	41	2.092	86	0.677	1	 	 	 	74	2	4	 
2015	11701	1	140	Cincinnati	-	TEAM	-	-	-	 	 	0	 	236	 	 	 	4	 	 	0	""	5	1.000	 	 	 	 	 	 	 	 
2015	11701	1	140	Cincinnati	-	Totals	-	-	-	25	20	70	195	236	3	27	 	 	 	1699:00	31	1.642	84	0.730	4	 	 	 	71	1	1	 
2015	11701	1	140	Cincinnati	-	Opponent Totals	-	-	-	31	37	99	242	201	1	21	 	 	 	1699:00	25	1.324	54	0.684	6	 	 	 	85	1	1	 
2015	11701	1	147	Clemson	-	TEAM	-	-	-	 	 	0	 	331	 	1	 	4	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2015	11701	1	147	Clemson	-	Totals	-	-	-	37	44	118	280	331	1	37	 	 	 	2086:26	21	0.906	73	0.777	7	 	 	 	133	4	5	 
2015	11701	1	147	Clemson	-	Opponent Totals	-	-	-	21	18	60	241	330	2	45	 	 	 	2086:26	37	1.596	79	0.681	3	 	 	 	85	4	4	 
2015	11701	1	148	Cleveland St.	-	TEAM	-	-	-	 	 	0	 	220	 	1	 	1	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	148	Cleveland St.	-	Totals	-	-	-	19	20	58	160	220	1	26	 	 	 	1765:00	38	1.938	76	0.667	3	 	 	 	94	 	 	 
2015	11701	1	148	Cleveland St.	-	Opponent Totals	-	-	-	38	34	110	249	242	3	20	 	 	 	1765:00	19	0.969	52	0.732	9	 	 	 	90	3	4	 
2015	11701	1	149	Coastal Caro.	-	TEAM	-	-	-	 	 	0	 	296	 	 	 	2	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	149	Coastal Caro.	-	Totals	-	-	-	48	44	140	397	296	3	30	 	 	 	2115:34	20	0.851	56	0.737	9	 	 	1	183	5	7	 
2015	11701	1	149	Coastal Caro.	-	Opponent Totals	-	-	-	20	19	59	189	254	2	39	 	 	 	2115:34	48	2.042	120	0.714	2	 	 	2	61	2	3	 
2015	11701	1	1014	Col. of Charleston	-	TEAM	-	-	-	 	 	0	 	157	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	1	1014	Col. of Charleston	-	Totals	-	-	-	15	15	45	200	157	1	24	 	 	 	1524:41	25	1.476	64	0.719	2	 	 	 	68	1	1	 
2015	11701	1	1014	Col. of Charleston	-	Opponent Totals	-	-	-	25	24	74	212	149	2	20	 	 	 	1524:41	15	0.885	80	0.842	8	 	 	 	76	 	2	 
2015	11701	1	153	Colgate	-	TEAM	-	-	-	1	 	2	 	191	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	153	Colgate	-	Totals	-	-	-	21	16	58	198	191	 	20	 	 	 	1695:17	28	1.486	67	0.705	2	 	 	 	78	2	2	 
2015	11701	1	153	Colgate	-	Opponent Totals	-	-	-	28	20	76	204	175	 	19	 	 	 	1695:17	21	1.115	65	0.756	5	 	 	 	75	3	4	 
2015	11701	1	158	Columbia	-	TEAM	-	-	-	 	 	0	 	191	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	158	Columbia	-	Totals	-	-	-	17	12	46	189	191	1	19	 	 	 	1500:57	17	1.019	43	0.717	4	 	 	 	72	1	1	 
2015	11701	1	158	Columbia	-	Opponent Totals	-	-	-	17	14	48	175	162	1	21	 	 	 	1500:57	17	1.019	73	0.811	7	 	 	1	86	2	2	 
2015	11701	1	167	Cornell	-	TEAM	-	-	-	 	 	0	 	173	1	2	 	3	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	167	Cornell	-	Totals	-	-	-	16	17	49	173	173	1	11	 	 	 	1585:24	11	0.624	65	0.855	11	 	 	 	64	2	2	 
2015	11701	1	167	Cornell	-	Opponent Totals	-	-	-	11	10	32	210	222	 	16	 	 	 	1585:24	16	0.908	47	0.746	6	 	 	 	85	1	1	 
2015	11701	1	169	Creighton	-	TEAM	-	-	-	 	 	0	 	245	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11701	1	169	Creighton	-	Totals	-	-	-	32	30	94	313	245	 	30	 	 	 	2043:54	11	0.484	58	0.841	12	 	 	 	117	 	 	 
2015	11701	1	169	Creighton	-	Opponent Totals	-	-	-	11	7	29	150	244	 	35	 	 	 	2043:54	32	1.409	108	0.771	4	 	 	 	68	 	1	 
2015	11701	1	172	Dartmouth	-	TEAM	-	-	-	 	 	0	 	196	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	172	Dartmouth	-	Totals	-	-	-	35	35	105	256	196	1	16	 	 	 	1772:39	22	1.117	50	0.694	6	 	 	 	107	1	2	 
2015	11701	1	172	Dartmouth	-	Opponent Totals	-	-	-	22	18	62	162	186	1	18	 	 	 	1772:39	35	1.777	84	0.706	2	 	 	1	67	2	3	 
2015	11701	1	173	Davidson	-	TEAM	-	-	-	 	 	0	 	158	 	 	 	4	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2015	11701	1	173	Davidson	-	Totals	-	-	-	28	24	80	241	164	 	19	 	 	 	1716:13	14	0.734	67	0.827	8	 	 	 	99	2	2	 
2015	11701	1	173	Davidson	-	Opponent Totals	-	-	-	14	10	38	222	158	 	19	 	 	 	1716:13	28	1.468	75	0.728	5	 	 	 	98	2	3	 
2015	11701	1	175	Dayton	-	TEAM	-	-	-	1	 	2	 	258	 	1	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	175	Dayton	-	Totals	-	-	-	31	29	91	247	258	1	25	 	 	 	1815:01	18	0.893	63	0.778	7	 	 	 	92	3	3	 
2015	11701	1	175	Dayton	-	Opponent Totals	-	-	-	18	13	49	238	239	 	15	 	 	 	1815:01	31	1.537	70	0.693	6	 	 	1	86	2	3	 
2015	11701	1	176	DePaul	-	TEAM	-	-	-	 	 	0	 	267	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	176	DePaul	-	Totals	-	-	-	17	18	52	168	267	 	26	 	 	 	1723:19	30	1.567	80	0.727	3	 	 	 	47	 	1	 
2015	11701	1	176	DePaul	-	Opponent Totals	-	-	-	30	29	89	241	244	1	31	 	 	 	1723:19	17	0.888	55	0.764	8	 	 	 	92	1	1	 
2015	11701	1	180	Delaware	-	TEAM	-	-	-	 	 	0	 	131	 	1	 	2	 	 	0	""	4	1.000	 	 	 	 	 	 	 	 
2015	11701	1	180	Delaware	-	Totals	-	-	-	41	30	112	268	226	3	32	 	 	 	1861:06	22	1.064	59	0.728	7	 	 	 	111	2	2	 
2015	11701	1	180	Delaware	-	Opponent Totals	-	-	-	22	23	67	175	208	 	30	 	 	 	1861:06	41	1.983	91	0.689	3	 	 	 	94	 	 	 
2015	11701	1	183	Denver	-	TEAM	-	-	-	 	 	0	 	105	 	1	 	3	 	 	0	""	4	1.000	 	 	 	 	 	 	 	 
2015	11701	1	183	Denver	-	Totals	-	-	-	32	32	96	282	229	3	36	 	 	 	1858:42	25	1.211	39	0.609	6	 	 	 	106	3	4	 
2015	11701	1	183	Denver	-	Opponent Totals	-	-	-	25	24	74	166	267	2	33	 	 	 	1858:42	32	1.549	81	0.717	3	 	 	 	63	3	3	 
2015	11701	1	184	Detroit	-	TEAM	-	-	-	 	 	0	 	276	1	 	 	4	 	 	0	""	4	1.000	 	 	 	 	 	 	 	 
2015	11701	1	184	Detroit	-	Totals	-	-	-	21	19	61	266	276	1	21	 	 	 	1923:00	19	0.889	86	0.819	8	 	 	 	95	3	3	 
2015	11701	1	184	Detroit	-	Opponent Totals	-	-	-	19	16	54	235	251	 	28	 	 	 	1923:00	21	0.983	81	0.794	8	 	 	 	93	1	2	 
2015	11701	1	189	Drake	-	TEAM	-	-	-	 	 	0	 	186	 	 	 	2	 	 	0	""	3	1.000	 	 	 	 	 	 	 	 
2015	11701	1	189	Drake	-	Totals	-	-	-	18	16	52	224	186	 	22	 	 	 	1805:00	34	1.695	90	0.726	3	 	 	 	102	2	2	 
2015	11701	1	189	Drake	-	Opponent Totals	-	-	-	34	31	99	282	189	 	22	 	 	 	1805:00	18	0.898	84	0.824	8	 	 	 	104	1	1	 
2015	11701	1	191	Drexel	-	TEAM	-	-	-	 	 	0	 	147	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	191	Drexel	-	Totals	-	-	-	15	15	45	187	147	2	18	 	 	 	1703:56	25	1.320	67	0.728	5	 	 	 	74	1	1	 
2015	11701	1	191	Drexel	-	Opponent Totals	-	-	-	25	20	70	241	181	 	19	 	 	 	1703:56	15	0.792	55	0.786	8	 	 	1	88	2	2	 
2015	11701	1	193	Duke	-	TEAM	-	-	-	 	 	0	 	145	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	193	Duke	-	Totals	-	-	-	32	33	97	239	269	 	23	 	 	 	1750:45	34	1.748	73	0.682	3	 	 	 	97	2	4	 
2015	11701	1	193	Duke	-	Opponent Totals	-	-	-	34	27	95	253	220	1	30	 	 	 	1750:45	32	1.645	87	0.731	3	 	 	 	73	2	2	 
2015	11701	1	194	Duquesne	-	TEAM	-	-	-	1	 	2	 	226	 	 	 	4	 	 	0	""	7	1.000	 	 	 	 	 	 	 	 
2015	11701	1	194	Duquesne	-	Totals	-	-	-	32	27	91	285	235	1	27	 	 	 	1701:23	20	1.058	79	0.798	4	 	 	 	97	1	4	 
2015	11701	1	194	Duquesne	-	Opponent Totals	-	-	-	20	16	56	227	160	 	21	 	 	 	1701:23	32	1.693	91	0.740	7	 	 	1	83	3	3	 
2015	11701	1	198	East Tenn. St.	-	TEAM	-	-	-	 	 	0	 	161	 	1	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	198	East Tenn. St.	-	Totals	-	-	-	25	18	68	206	161	 	14	 	 	 	1659:40	29	1.573	64	0.688	3	 	 	 	64	1	1	 
2015	11701	1	198	East Tenn. St.	-	Opponent Totals	-	-	-	29	26	84	247	179	 	16	 	 	 	1659:40	25	1.356	73	0.745	7	 	 	 	110	2	2	 
2015	11701	1	201	Eastern Ill.	-	TEAM	-	-	-	1	 	2	 	197	1	 	 	5	 	 	0	""	5	1.000	 	 	 	 	 	 	 	 
2015	11701	1	201	Eastern Ill.	-	Totals	-	-	-	18	22	58	182	197	2	21	 	 	 	1562:59	31	1.785	70	0.693	2	 	 	 	70	 	3	 
2015	11701	1	201	Eastern Ill.	-	Opponent Totals	-	-	-	31	36	98	247	167	 	19	 	 	 	1562:59	18	1.036	61	0.772	7	 	 	 	77	2	2	 
2015	11701	1	1068	Elon	-	TEAM	-	-	-	1	 	2	 	264	 	1	 	1	 	 	0	""	1	1.000	 	 	 	1	 	 	 	 
2015	11701	1	1068	Elon	-	Totals	-	-	-	22	14	58	240	271	 	41	 	 	 	1807:40	17	0.846	55	0.764	9	 	 	1	101	2	4	 
2015	11701	1	1068	Elon	-	Opponent Totals	-	-	-	17	11	45	182	301	1	47	 	 	 	1807:40	22	1.095	77	0.778	6	 	 	2	83	 	1	 
2015	11701	1	219	Evansville	-	TEAM	-	-	-	 	 	0	 	211	 	 	 	3	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
2015	11701	1	219	Evansville	-	Totals	-	-	-	24	27	75	201	211	3	12	 	 	 	1644:32	30	1.642	81	0.730	2	 	 	 	62	1	1	 
2015	11701	1	219	Evansville	-	Opponent Totals	-	-	-	30	31	91	264	164	1	17	 	 	 	1644:32	24	1.313	58	0.707	7	 	 	 	90	5	5	 
2015	11701	1	28755	FGCU	-	TEAM	-	-	-	 	 	0	 	216	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	28755	FGCU	-	Totals	-	-	-	20	12	52	306	240	3	33	 	 	 	1914:26	15	0.705	70	0.824	9	 	 	1	93	5	5	 
2015	11701	1	28755	FGCU	-	Opponent Totals	-	-	-	15	11	41	221	301	6	49	 	 	 	1914:26	20	0.940	84	0.808	7	 	 	1	90	3	3	 
2015	11701	1	231	FIU	-	TEAM	-	-	-	 	 	0	 	196	 	1	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	231	FIU	-	Totals	-	-	-	23	18	64	229	196	5	25	 	 	 	1482:05	28	1.700	66	0.702	4	 	 	 	71	 	1	 
2015	11701	1	231	FIU	-	Opponent Totals	-	-	-	28	20	76	188	172	1	25	 	 	 	1482:05	23	1.397	68	0.747	4	 	 	 	60	4	4	 
2015	11701	1	220	Fairfield	-	TEAM	-	-	-	 	 	0	 	254	 	 	 	1	 	 	0	""	1	1.000	 	 	 	 	 	 	 	 
2015	11701	1	220	Fairfield	-	Totals	-	-	-	14	7	35	175	254	2	32	 	 	 	1957:52	13	0.598	85	0.867	13	 	 	 	48	1	1	 
2015	11701	1	220	Fairfield	-	Opponent Totals	-	-	-	13	5	31	217	289	1	27	 	 	 	1957:52	14	0.644	61	0.813	9	 	 	 	108	4	4	 
2015	11701	1	222	Fairleigh Dickinson	-	TEAM	-	-	-	 	 	0	 	185	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11701	1	222	Fairleigh Dickinson	-	Totals	-	-	-	17	12	46	216	185	 	13	 	 	 	1677:40	34	1.824	47	0.580	2	 	 	 	83	1	2	 
2015	11701	1	222	Fairleigh Dickinson	-	Opponent Totals	-	-	-	34	29	97	189	192	 	15	 	 	 	1677:40	17	0.912	62	0.785	8	 	 	 	85	2	2	 
2015	11701	1	229	Fla. Atlantic	-	TEAM	-	-	-	1	 	2	 	194	 	 	 	 	 	 	""	""	 	""	 	 	 	2	 	 	 	 
2015	11701	1	229	Fla. Atlantic	-	Totals	-	-	-	15	8	38	119	207	4	40	 	 	 	1484:49	39	2.364	67	0.632	2	 	 	3	46	2	3	 
2015	11701	1	229	Fla. Atlantic	-	Opponent Totals	-	-	-	39	28	106	238	153	1	21	 	 	 	1484:49	15	0.909	46	0.754	9	 	 	 	106	7	7	 
2015	11701	1	236	Fordham	-	TEAM	-	-	-	 	 	0	 	166	 	 	 	2	 	 	0	""	2	1.000	 	 	 	 	 	 	 	 
