year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	11701	2691	Daniel Webster	08/30/2014	@ Emerson	214	Emerson	http://stats.ncaa.org/team/index/11701?org_id=214	false		false	T 1 - 1 (2OT)	false	false	false	1 - 1	1	1	true	2OT	3437205	http://stats.ncaa.org/game/index/3437205?org_id=2691
2015	11701	2691	Daniel Webster	09/03/2014	@ Colby-Sawyer	152	Colby-Sawyer	http://stats.ncaa.org/team/index/11701?org_id=152	false		false	W 3 - 2	false	false	true	3 - 2	3	2	false		3423851	http://stats.ncaa.org/game/index/3423851?org_id=152
2015	11701	2691	Daniel Webster	09/06/2014	Emmanuel (MA)	215	Emmanuel (MA)	http://stats.ncaa.org/team/index/11701?org_id=215	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		3427809	http://stats.ncaa.org/game/index/3427809?org_id=2691
2015	11701	2691	Daniel Webster	09/09/2014	@ Framingham St.	238	Framingham St.	http://stats.ncaa.org/team/index/11701?org_id=238	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		3430113	http://stats.ncaa.org/game/index/3430113?org_id=238
2015	11701	2691	Daniel Webster	09/17/2014	Plymouth St.	548	Plymouth St.	http://stats.ncaa.org/team/index/11701?org_id=548	false		true	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	3437386	http://stats.ncaa.org/game/index/3437386?org_id=2691
2015	11701	2691	Daniel Webster	09/20/2014	@ Me.-Farmington	379	Me.-Farmington	http://stats.ncaa.org/team/index/11701?org_id=379	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		3440477	http://stats.ncaa.org/game/index/3440477?org_id=379
2015	11701	2691	Daniel Webster	09/24/2014	@ Nichols	484	Nichols	http://stats.ncaa.org/team/index/11701?org_id=484	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		3479329	http://stats.ncaa.org/game/index/3479329?org_id=484
2015	11701	2691	Daniel Webster	09/27/2014	@ Mitchell	30042	Mitchell	http://stats.ncaa.org/team/index/11701?org_id=30042	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		3449456	http://stats.ncaa.org/game/index/3449456?org_id=30042
2015	11701	2691	Daniel Webster	10/01/2014	Rivier	18422	Rivier	http://stats.ncaa.org/team/index/11701?org_id=18422	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		3453782	http://stats.ncaa.org/game/index/3453782?org_id=2691
2015	11701	2691	Daniel Webster	10/04/2014	Southern Vt.	1379	Southern Vt.	http://stats.ncaa.org/team/index/11701?org_id=1379	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		3457136	http://stats.ncaa.org/game/index/3457136?org_id=2691
2015	11701	2691	Daniel Webster	10/07/2014	New England Col.	467	New England Col.	http://stats.ncaa.org/team/index/11701?org_id=467	false		true	W 3 - 2	false	false	true	3 - 2	3	2	false		3461319	http://stats.ncaa.org/game/index/3461319?org_id=2691
