year,team_id,team_name,wins,losses,ties,total_games
2016,30123,Academy of Art,8,8,2,18
2016,929,Adams St.,2,13,2,17
2016,3,Adelphi,13,5,3,21
2016,4,Adrian,6,11,2,19
2016,721,Air Force,7,9,1,17
2016,5,Akron,15,3,2,20
2016,10,Ala.-Huntsville,10,6,0,16
2016,14,Albany (NY),10,8,1,19
2016,2798,Albertus Magnus,11,9,0,20
2016,15,Albion,5,13,1,19
2016,16,Albright,1,15,1,17
2016,934,Alderson Broaddus,10,7,3,20
2016,18,Alfred,10,5,3,18
2016,30170,Alfred St.,1,9,0,10
2016,19,Allegheny,4,11,2,17
2016,21,Alma,12,7,1,20
2016,938,Alvernia,8,7,7,22
2016,23,American,14,5,3,22
2016,22,American Int'l,4,9,5,18
2016,24,Amherst,15,1,2,18
2016,939,Anderson (IN),3,11,4,18
2016,13028,Anderson (SC),8,8,1,17
2016,26,Anna Maria,3,12,1,16
2016,27,Appalachian St.,8,10,0,18
2016,966,Arcadia,11,7,3,21
2016,725,Army West Point,5,8,5,18
2016,36,Assumption,2,12,4,18
2016,38,Augsburg,6,10,2,18
2016,40,Augustana (IL),5,13,1,19
2016,42,Aurora,10,7,3,20
2016,953,Austin,5,13,1,19
2016,44,Averett,6,12,0,18
2016,30146,Azusa Pacific,6,9,2,17
2016,45,Babson,12,7,2,21
2016,46,Baldwin Wallace,4,13,3,20
2016,962,Bard,7,9,1,17
2016,49,Barry,8,4,3,15
2016,15646,Barton,4,13,1,18
2016,58,Baruch,8,8,0,16
2016,50,Bates,7,5,3,15
2016,26107,Becker,1,17,0,18
2016,52,Bellarmine,10,9,0,19
2016,14927,Belmont,4,13,2,19
2016,2683,Belmont Abbey,3,11,3,17
2016,53,Beloit,5,10,1,16
2016,296,Benedictine (IL),9,10,0,19
2016,56,Bentley,10,7,1,18
2016,973,Berry,8,6,3,17
2016,59,Bethany (WV),5,12,2,19
2016,30038,Bethany Lutheran,6,13,3,22
2016,60,Bethel (MN),6,10,2,18
2016,62,Binghamton,10,8,2,20
2016,28593,Birmingham-So.,11,5,2,18
2016,64,Blackburn,6,11,2,19
2016,984,Bloomfield,11,6,2,19
2016,65,Bloomsburg,14,5,0,19
2016,987,Bluffton,0,15,2,17
2016,67,Boston College,9,7,1,17
2016,68,Boston U.,12,5,2,19
2016,69,Bowdoin,11,4,4,19
2016,71,Bowling Green,9,9,1,19
2016,72,Bradley,7,10,1,18
2016,73,Brandeis,18,2,2,22
2016,30094,Brevard,5,10,2,17
2016,74,Bridgeport,10,7,0,17
2016,75,Bridgewater (VA),8,9,1,18
2016,76,Bridgewater St.,17,4,1,22
2016,78,Brockport,12,4,2,18
2016,79,Brooklyn,9,9,2,20
2016,80,Brown,10,5,2,17
2016,81,Bryant,3,8,5,16
2016,30188,Bryn Athyn,8,8,1,17
2016,83,Bucknell,7,7,5,19
2016,84,Buena Vista,5,12,0,17
2016,86,Buffalo,8,7,4,19
2016,85,Buffalo St.,10,7,2,19
2016,87,Butler,10,4,4,18
2016,2685,BYU-Hawaii,10,8,0,18
2016,88,Cabrini,15,3,3,21
2016,1305,Cairn,8,9,1,18
2016,105,Cal Lutheran,3,13,3,19
2016,90,Cal Poly,11,4,5,20
2016,91,Cal Poly Pomona,14,2,3,19
2016,92,Cal St. Dom. Hills,16,2,4,22
2016,98,Cal St. East Bay,5,12,0,17
2016,97,Cal St. Fullerton,13,7,1,21
2016,100,Cal St. L.A.,12,5,3,20
2016,30055,Cal St. Monterey Bay,8,8,0,16
2016,93,Cal St. San B'dino,4,9,3,16
2016,103,Stanislaus St.,15,4,3,22
2016,995,Caldwell,5,12,1,18
2016,107,California,9,6,2,17
2016,106,California (PA),9,7,1,17
2016,30135,California Baptist,6,10,2,18
2016,89,Caltech,0,16,0,16
2016,114,Calvin,22,0,2,24
2016,115,Campbell,10,9,0,19
2016,116,Canisius,8,9,1,18
2016,117,Capital,9,9,1,19
2016,118,Carleton,9,6,4,19
2016,119,Carnegie Mellon,11,4,3,18
2016,120,Carroll (WI),8,9,2,19
2016,1000,Carson-Newman,15,3,2,20
2016,121,Carthage,12,8,3,23
2016,122,CWRU,13,4,1,18
2016,123,Castleton,15,5,3,23
2016,1001,Catawba,5,11,0,16
2016,124,Catholic,7,10,2,19
2016,23624,Cazenovia,7,9,0,16
2016,480,CCNY,11,8,0,19
2016,30124,Cedarville,15,4,2,21
2016,125,Centenary (LA),4,15,0,19
