A&M-Corpus Christi,26172,2017,-,0,-,2016-17,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2017,-,0,-,2016-17,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2017,"Deans, Andrew",1829916,Fr.,2016-17,18,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Erhunmwunsee, Justin",1695668,Sr.,2016-17,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Estrada, Gabe",1829917,Fr.,2016-17,15,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Gutierrez, Bobby",1695670,So.,2016-17,18,2,0.11,1,0.06,5,0.28,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Hafsteinsson, Arnor",1695666,So.,2016-17,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2017,"Heinrichs, Connor",1603759,So.,2016-17,18,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Hubbell, Piper",1829910,Fr.,2016-17,4,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Huma, Mathayo",1829913,Sr.,2016-17,15,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Ingle, Dylan",1603760,Jr.,2016-17,5,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Jóhannesson, Jón",1603755,Jr.,2016-17,12,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Mendez, Kevin",1695665,So.,2016-17,18,0,-,0,-,0,-,1482:42,44,0.04,61,1
Academy of Art,30123,2017,"Mendoza, Ricardo",1484375,Sr.,2016-17,13,0,-,1,0.08,1,0.08,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Navarro, Jonny",1829912,Jr.,2016-17,15,1,0.07,1,0.07,3,0.20,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Payerchin, Dominic",1603754,Jr.,2016-17,17,3,0.18,0,-,6,0.35,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Primbas, Jakob",1829909,Fr.,2016-17,5,0,-,0,-,0,-,173:27,6,0.05,10,0
Academy of Art,30123,2017,"Quiros, Isiah",1829914,Fr.,2016-17,17,2,0.12,0,-,4,0.24,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Rodriguez, Matteo",1695669,Jr.,2016-17,15,0,-,1,0.07,1,0.07,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Santhiago, Nick",1695680,So.,2016-17,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Seech, Jordan",1695678,So.,2016-17,17,2,0.12,0,-,4,0.24,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Sigurdarson, David",1829911,So.,2016-17,3,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Sprague, Christian",1842632,So.,2016-17,6,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Sullivan, Timothy",1695667,Fr.,2016-17,1,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2017,"Tombach, Alexander",1603758,Jr.,2016-17,-,-,-,-,-,-,-,-,-,-,-,-
