A&M-Corpus Christi,26172,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,"Eldon, Jon",1484377,Sr.,2015-16,16,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Erhunmwunsee, Justin",1695668,Jr.,2015-16,15,4,0.27,0,-,8,0.53,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Escobedo, Alejandro",1603761,So.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,"Fleschhut, Lennart",1362814,Sr.,2015-16,18,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Gudbjartsson, Runar",1373295,Sr.,2015-16,11,0,-,1,0.09,1,0.09,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Gutierrez, Bobby",1695670,Fr.,2015-16,17,1,0.06,0,-,2,0.12,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Hafsteinsson, Arnor",1695666,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,"Haley, Patrik",1603757,Sr.,2015-16,13,0,-,1,0.08,1,0.08,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Heinrichs, Connor",1603759,So.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,"Ingle, Dylan",1603760,So.,2015-16,6,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Jóhannesson, Jón",1603755,So.,2015-16,16,0,-,2,0.13,2,0.13,0:00,0,0.00,0,0
Academy of Art,30123,2016,"McLellan, Malcolm",1484390,Sr.,2015-16,16,1,0.06,1,0.06,3,0.19,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Mendez, Kevin",1695665,Fr.,2015-16,18,0,-,0,-,0,-,1693:05,27,0.02,105,5
Academy of Art,30123,2016,"Mendoza, Ricardo",1484375,Jr.,2015-16,17,1,0.06,0,-,2,0.12,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Moore Jr., Jon",1695679,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,"Payerchin, Dominic",1603754,So.,2015-16,13,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Rodriguez, Matteo",1695669,Fr.,2015-16,16,0,-,1,0.06,1,0.06,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Santhiago, Nick",1695680,Fr.,2015-16,15,1,0.07,0,-,2,0.13,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Seech, Jordan",1695678,Fr.,2015-16,18,1,0.06,0,-,2,0.11,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Sullivan, Timothy",1695667,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,"Theis, Luca",1484376,Jr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,"Tombach, Alexander",1603758,So.,2015-16,17,1,0.06,4,0.24,6,0.35,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Urbanyi, Kristof",1362819,Sr.,2015-16,18,6,0.33,2,0.11,14,0.78,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Walsh, Alex",1603756,So.,2015-16,12,4,0.33,0,-,8,0.67,0:00,0,0.00,0,0
Academy of Art,30123,2016,"Walter, Jake",1603752,Sr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Baumeister, Austin",1613303,So.,2015-16,17,0,-,0,-,0,-,1443:20,37,0.04,80,1
Adams St.,929,2016,"Baumgartner, Caleb",1612424,So.,2015-16,7,0,-,0,-,0,-,91:40,1,0.02,8,0
Adams St.,929,2016,"Beardslee, Joshua",1617936,So.,2015-16,5,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Castro, Mario",1612416,So.,2015-16,17,1,0.06,0,-,2,0.12,0:00,0,0.00,0,0
Adams St.,929,2016,"Castro, Carlos",1612414,So.,2015-16,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Copeland, Tyler",1617938,---,2015-16,4,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Dennis, J..J.",1373319,Sr.,2015-16,16,2,0.13,0,-,4,0.25,0:00,0,0.00,0,0
Adams St.,929,2016,"Eckenroth, Caleb",1612420,So.,2015-16,12,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Fabbricatore, Symon",1506246,Jr.,2015-16,16,2,0.13,0,-,4,0.25,0:00,0,0.00,0,0
Adams St.,929,2016,"Forrest, Gus",1373318,Sr.,2015-16,13,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Fox, Aaron",1373323,Sr.,2015-16,16,1,0.06,0,-,2,0.13,0:00,0,0.00,0,0
Adams St.,929,2016,"Gibble, Benjamin",1612418,So.,2015-16,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Ireland, Andrew",1612422,So.,2015-16,13,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Jackson, Ethan",1506247,Jr.,2015-16,12,2,0.17,0,-,4,0.33,0:00,0,0.00,0,0
Adams St.,929,2016,"Jackson, Matthew",1612421,Jr.,2015-16,8,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Mims, Will",1612423,Sr.,2015-16,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Sabbatino, Nik",1617953,---,2015-16,1,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Schehrer, Evan",1617954,---,2015-16,6,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Tebo, Luke",1612419,So.,2015-16,11,0,-,1,0.09,1,0.09,0:00,0,0.00,0,0
Adams St.,929,2016,"Tume, Bernard",1612415,Sr.,2015-16,13,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Vasquez, Joseph",1617956,---,2015-16,7,1,0.14,0,-,2,0.29,0:00,0,0.00,0,0
Adams St.,929,2016,"Visser, Garrett",1373322,Sr.,2015-16,12,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Visser, C.J.",1373300,Sr.,2015-16,15,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Wagner, Shane",1506242,Jr.,2015-16,17,0,-,2,0.12,2,0.12,0:00,0,0.00,0,0
Adams St.,929,2016,"Webb, Nick",1267343,So.,2015-16,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Adams St.,929,2016,"Weisenberger, Cody",1373321,Sr.,2015-16,17,0,-,1,0.06,1,0.06,0:00,0,0.00,0,0
Adelbert,506445,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2016,"Bosse, Wesley",1676242,Fr.,2015-16,9,1,0.11,0,-,2,0.22,0:00,0,0.00,0,0
Adelphi,3,2016,"Butler, TJ",1492494,Jr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2016,"Daniel, Jordan",1676247,Jr.,2015-16,18,0,-,0,-,0,-,0:00,0,0.00,0,0
Adelphi,3,2016,"De Oliveira, Federico",1570591,So.,2015-16,21,5,0.24,4,0.19,14,0.67,0:00,0,0.00,0,0
Adelphi,3,2016,"Doherty, Brendan",1676249,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2016,"Giaconelli, Matt",1570592,So.,2015-16,21,2,0.10,1,0.05,5,0.24,0:00,0,0.00,0,0
Adelphi,3,2016,"Hueber, Caelan",1492503,Jr.,2015-16,21,11,0.52,5,0.24,27,1.29,0:00,0,0.00,0,0
Adelphi,3,2016,"Indergard, Kenneth",1570590,Jr.,2015-16,14,2,0.14,0,-,4,0.29,0:00,0,0.00,0,0
Adelphi,3,2016,"Johansson, Jacob",1676244,Fr.,2015-16,16,0,-,1,0.06,1,0.06,0:00,0,0.00,0,0
Adelphi,3,2016,"Lird, Christian",1492497,Sr.,2015-16,20,0,-,1,0.05,1,0.05,0:00,0,0.00,0,0
Adelphi,3,2016,"Luongo, Angelo",1570597,Jr.,2015-16,1,0,-,0,-,0,-,0:00,0,0.00,0,0
Adelphi,3,2016,"Maurello, Gabe",1492501,Jr.,2015-16,12,0,-,0,-,0,-,0:00,0,0.00,0,0
Adelphi,3,2016,"McLaughlin, Shane",1492500,Sr.,2015-16,17,1,0.06,2,0.12,4,0.24,0:00,0,0.00,0,0
Adelphi,3,2016,"Molano, Cristian",1354406,Jr.,2015-16,1,0,-,0,-,0,-,0:00,0,0.00,0,0
Adelphi,3,2016,"Morgan, Brian",1492492,Jr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2016,"Nunez, John",1676243,Fr.,2015-16,3,0,-,0,-,0,-,0:00,0,0.00,0,0
Adelphi,3,2016,"Penzini, Alejandro",1354408,Sr.,2015-16,21,5,0.24,1,0.05,11,0.52,0:00,0,0.00,0,0
Adelphi,3,2016,"Powell, Spencer",1492493,Jr.,2015-16,5,0,-,0,-,0,-,405:00,3,0.01,14,2
Adelphi,3,2016,"Reyes, Sergio",1492505,Jr.,2015-16,17,0,-,0,-,0,-,1568:22,18,0.02,40,7
Adelphi,3,2016,"Rezin, Will",1354410,Sr.,2015-16,14,0,-,3,0.21,3,0.21,0:00,0,0.00,0,0
Adelphi,3,2016,"Sathavisam, Quentin",1570589,So.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2016,"Schondfeldt, William",1676245,Sr.,2015-16,9,0,-,0,-,0,-,0:00,0,0.00,0,0
Adelphi,3,2016,"Sepulveda, Louis",1354412,Sr.,2015-16,1,0,-,0,-,0,-,0:00,0,0.00,0,0
Adelphi,3,2016,"Soler, Toni",1676246,So.,2015-16,19,3,0.16,3,0.16,9,0.47,0:00,0,0.00,0,0
Adelphi,3,2016,"Stojcevski, John",1570599,Sr.,2015-16,21,0,-,3,0.14,3,0.14,0:00,0,0.00,0,0
Adelphi,3,2016,"Thomsen, Emil",1676248,Jr.,2015-16,20,2,0.10,0,-,4,0.20,0:00,0,0.00,0,0
Adelphi,3,2016,"Thristino, James",1676241,Fr.,2015-16,21,8,0.38,2,0.10,18,0.86,0:00,0,0.00,0,0
Adelphi,3,2016,"Yonis, Mohammed",1676240,So.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2016,"Boggs, Kyle",1478923,Jr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2016,"Bonkowski, Dolan",1692527,Fr.,2015-16,17,0,-,1,0.06,1,0.06,0:00,0,0.00,0,0
Adrian,4,2016,"Brown, Crystal",1378247,Sr.,2015-16,16,1,0.06,0,-,2,0.13,0:00,0,0.00,0,0
Adrian,4,2016,"Cain, Sean",1580063,So.,2015-16,19,0,-,3,0.16,3,0.16,0:00,0,0.00,0,0
Adrian,4,2016,"Coy, Robert",1692528,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2016,"Davis, Tad",1692507,Fr.,2015-16,19,5,0.26,3,0.16,13,0.68,0:00,0,0.00,0,0
Adrian,4,2016,"Gensler, Wes",1692522,Fr.,2015-16,16,0,-,0,-,0,-,0:00,0,0.00,0,0
Adrian,4,2016,"Gomez, Gabriel",1692518,So.,2015-16,1,0,-,0,-,0,-,0:00,0,0.00,0,0
Adrian,4,2016,"Grattan, Colin",1378223,Sr.,2015-16,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Adrian,4,2016,"Grattan, Connor",1692523,Sr.,2015-16,19,0,-,0,-,0,-,0:00,0,0.00,0,0
Adrian,4,2016,"Gutierrez, Edgar",1692506,So.,2015-16,1,0,-,0,-,0,-,0:00,0,0.00,0,0
Adrian,4,2016,"Jackson, Riley",1378246,Sr.,2015-16,16,1,0.06,0,-,2,0.13,0:00,0,0.00,0,0
Adrian,4,2016,"Katona, Brandon",1692516,Fr.,2015-16,19,6,0.32,2,0.11,14,0.74,0:00,0,0.00,0,0
Adrian,4,2016,"Kissel, Ryan",1580065,So.,2015-16,19,1,0.05,1,0.05,3,0.16,0:00,0,0.00,0,0
Adrian,4,2016,"Masters-Clayborne, Miles",1478920,Sr.,2015-16,16,0,-,0,-,0,-,0:00,0,0.00,0,0
Adrian,4,2016,"Pennington, Jordan",1692526,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2016,"Proctor, Mark",1478919,Jr.,2015-16,17,1,0.06,2,0.12,4,0.24,0:00,0,0.00,0,0
Adrian,4,2016,"Roller, Zach",1692519,Fr.,2015-16,19,1,0.05,2,0.11,4,0.21,0:00,0,0.00,0,0
Adrian,4,2016,"Shushtari, Shayan",1580069,So.,2015-16,17,2,0.12,1,0.06,5,0.29,0:00,0,0.00,0,0
Adrian,4,2016,"Smilnak, Andrew",1692529,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2016,"Stanhope, Chris",1692508,Fr.,2015-16,16,1,0.06,1,0.06,3,0.19,0:00,0,0.00,0,0
Adrian,4,2016,"Taormina, Lino",1378215,Sr.,2015-16,19,0,-,0,-,0,-,1750:42,40,0.03,105,3
Adrian,4,2016,"Taritas, Noah",1692530,Fr.,2015-16,1,0,-,0,-,0,-,10:13,0,0.00,0,0
Adrian,4,2016,"Thompson, Matt",1478922,Jr.,2015-16,5,0,-,0,-,0,-,0:00,0,0.00,0,0
Adrian,4,2016,"Van Rooijen, Jasper",1692525,Fr.,2015-16,11,1,0.09,0,-,2,0.18,0:00,0,0.00,0,0
Adrian,4,2016,"Warrick, Luke",1692504,So.,2015-16,1,0,-,0,-,0,-,16:17,1,0.09,0,0
Adrian,4,2016,"Watkins, Nick",1692509,Fr.,2015-16,19,0,-,2,0.11,2,0.11,0:00,0,0.00,0,0
Agnes Scott,11324,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2016,"Axhoj, Tucker",1465080,Jr.,2015-16,16,4,0.25,1,0.06,9,0.56,0:00,0,0.00,0,0
Air Force,721,2016,"Blair, Rob",1465081,Sr.,2015-16,5,0,-,0,-,0,-,461:16,5,0.02,14,2
Air Force,721,2016,"Bone, Tucker",1692917,Fr.,2015-16,17,2,0.12,3,0.18,7,0.41,0:00,0,0.00,0,0
Air Force,721,2016,"Chacon, Oscar",1692916,So.,2015-16,5,0,-,0,-,0,-,0:00,0,0.00,0,0
Air Force,721,2016,"Conrad, Tristan",1616896,So.,2015-16,8,0,-,0,-,0,-,0:00,0,0.00,0,0
