A&M-Corpus Christi,26172,2015,-,0,-,2014-15,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2015,-,0,-,2014-15,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2015,"Anderson, Mike",1484373,Jr.,2014-15,6,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Eldon, Jon",1484377,Jr.,2014-15,12,3,0.25,0,-,6,0.50,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Escobedo, Alejandro",1603761,Fr.,2014-15,16,0,-,0,-,0,-,1281:32,28,0.03,55,3
Academy of Art,30123,2015,"Fiero, Brady",1256694,Sr.,2014-15,14,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Fleschhut, Lennart",1362814,Jr.,2014-15,17,1,0.06,1,0.06,3,0.18,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Gudbjartsson, Runar",1373295,Jr.,2014-15,11,1,0.09,0,-,2,0.18,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Haley, Patrik",1603757,Jr.,2014-15,10,0,-,1,0.10,1,0.10,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Heinrichs, Connor",1603759,Fr.,2014-15,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Hernandez, Carlos",1363717,Sr.,2014-15,13,1,0.08,1,0.08,3,0.23,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Ingle, Dylan",1603760,Fr.,2014-15,5,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Jóhannesson, Jón",1603755,Fr.,2014-15,14,1,0.07,1,0.07,3,0.21,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Leader, Joshua",1484372,Sr.,2014-15,4,0,-,0,-,0,-,327:45,6,0.03,10,1
Academy of Art,30123,2015,"McKay, Sam",1603753,Fr.,2014-15,18,0,-,1,0.06,1,0.06,0:00,0,0.00,0,0
Academy of Art,30123,2015,"McLellan, Malcolm",1484390,Jr.,2014-15,18,3,0.17,5,0.28,11,0.61,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Mendoza, Ricardo",1484375,So.,2014-15,17,0,-,0,-,0,-,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Nagel, Frederik",1256689,Sr.,2014-15,15,3,0.20,3,0.20,9,0.60,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Payerchin, Dominic",1603754,Fr.,2014-15,11,1,0.09,0,-,2,0.18,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Sveinsson, Thorvaldur",1362815,Sr.,2014-15,16,2,0.13,1,0.06,5,0.31,0:00,0,0.00,0,0
Academy of Art,30123,2015,"Theis, Luca",1484376,So.,2014-15,1,0,-,0,-,0,-,10:43,1,0.14,0,0
